TFs,Expr_Fraction_13,Mean_Expr_13
14-3-3epsilon,0.951612903226,10.7095182836
14-3-3zeta,0.91935483871,9.12182720856
ab,0.290322580645,2.25726374863
abd-A,0.0,0.0
Abd-B,0.0,0.0
abo,0.0161290322581,0.166301879435
abs,0.0322580645161,0.262486414166
ac,0.0,0.0
Acf,0.145161290323,1.24772057836
achi,0.0161290322581,0.108793845393
acj6,0.806451612903,6.85708974398
Ada2a,0.0322580645161,0.256538164973
Ada2b,0.0645161290323,0.401925334004
ADD1,0.161290322581,1.29560861813
Adf1,0.322580645161,3.04114454413
adp,0.0483870967742,0.489500797284
Aef1,0.129032258065,0.848774289653
al,0.0,0.0
Alh,0.209677419355,1.76801716934
amos,0.0,0.0
Antp,0.0,0.0261814363058
aop,0.290322580645,2.20284003903
ap,0.0,0.0
apt,0.0322580645161,0.298312673534
ara,0.0,0.0
Asciz,0.0483870967742,0.477602584155
ase,0.0,0.0
ash1,0.0161290322581,0.16082793047
ash2,0.0645161290323,0.425246905944
Atac3,0.112903225806,0.85935055355
ATbp,0.0,0.0
Atf-2,0.0967741935484,0.773447642218
Atf3,0.129032258065,0.947406718318
Atf6,0.129032258065,1.11357077894
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0322580645161,0.20954277664
B-H1,0.0645161290323,0.38578923248
B-H2,0.0806451612903,0.582659974034
bab1,0.177419354839,1.30053509466
bab2,0.354838709677,2.80322058194
baf,0.112903225806,0.847279099268
bap,0.0,0.0
Bap111,0.0806451612903,0.765790685942
Bap170,0.0645161290323,0.49862108012
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.177419354839,1.43910625345
betaNACtes3,0.0,0.0304443397395
Bgb,0.241935483871,2.01148285184
bi,0.58064516129,4.68382958466
bic,0.661290322581,5.19889764646
BigH1,0.0,0.0
bigmax,0.0645161290323,0.433558625037
bin,0.0,0.0
bip2,0.532258064516,4.78213633617
Blimp-1,0.338709677419,2.69508859973
Blm,0.0,0.023271997401
Blos1,0.0806451612903,0.677436599259
bon,0.0806451612903,0.654608962627
bowl,0.0483870967742,0.521336182344
br,0.0161290322581,0.0642669397766
Br140,0.0483870967742,0.329581065465
brat,0.709677419355,6.30257617541
brk,0.0322580645161,0.283200837568
brm,0.161290322581,1.54684905184
Bro,0.0,0.0
bs,0.145161290323,1.18362171388
bsh,0.0,0.0
BtbVII,0.112903225806,0.843243285699
btd,0.0483870967742,0.367759695485
btn,0.0,0.0
btsz,0.306451612903,2.46820490069
Bug22,0.274193548387,2.19372094385
BuGZ,0.403225806452,3.32730603583
bun,0.870967741935,8.07563655592
Bx,0.145161290323,1.20330717957
byn,0.0,0.0
C15,0.0161290322581,0.210101124478
cad,0.0,0.0
Camta,0.129032258065,0.975414640943
Cap-D2,0.0,0.0135167336674
capu,0.112903225806,0.85949152681
cas,0.0,0.0409073269135
cato,0.0,0.0
caup,0.0,0.0
cbt,0.129032258065,1.03911677831
CDC45L,0.0645161290323,0.551524705324
Cdc5,0.0483870967742,0.415415510341
Cdk9,0.0967741935484,0.897189644048
Cenp-C,0.0161290322581,0.0573902466768
Cf2,0.112903225806,0.906652191146
cg,0.532258064516,5.00983340839
CG10147,0.0322580645161,0.332844135875
CG10209,0.0806451612903,0.742160232891
CG10211,0.0483870967742,0.342039115123
CG10214,0.0967741935484,0.766564640948
CG10232,0.0,0.0
CG1024,0.0161290322581,0.0854896913894
CG10274,0.0645161290323,0.54901080197
CG10321,0.177419354839,1.53809751132
CG10348,0.0161290322581,0.173323520377
CG10366,0.0322580645161,0.370235886717
CG10431,0.0,0.0
CG10445,0.0161290322581,0.0534879365587
CG10462,0.0161290322581,0.118396324784
CG10543,0.193548387097,1.5490744522
CG10565,0.0967741935484,0.794366347619
CG10576,0.290322580645,2.66785283606
CG10631,0.225806451613,1.89924037131
CG10654,0.0483870967742,0.332892179351
CG10669,0.0161290322581,0.0534879365587
CG10949,0.0,0.0
CG10959,0.0161290322581,0.119430978322
CG10979,0.129032258065,1.17900496809
CG11085,0.0,0.0
CG11122,0.145161290323,0.999169294028
CG11247,0.112903225806,1.10842898305
CG11294,0.0,0.0
CG11317,0.0967741935484,0.896613262528
CG11398,0.0161290322581,0.15853081314
CG11403,0.0161290322581,0.116394062955
CG11414,0.0645161290323,0.649992555472
CG11456,0.0806451612903,0.724683313098
CG11617,0.0,0.0
CG11695,0.0483870967742,0.452955992665
CG11696,0.0322580645161,0.257167248089
CG11723,0.0806451612903,0.57273938637
CG11835,0.0161290322581,0.140267064582
CG11876,0.306451612903,2.49789220962
CG11902,0.0161290322581,0.171156972564
CG11906,0.0483870967742,0.451393229313
CG11966,0.0161290322581,0.150869075657
CG11970,0.0161290322581,0.126865338962
CG12018,0.0161290322581,0.133624199898
CG12054,0.387096774194,3.39503258618
CG12071,0.306451612903,2.58940991692
CG12075,0.161290322581,1.20584074317
CG12219,0.0645161290323,0.42847026812
CG12236,0.193548387097,1.81192694712
CG12299,0.209677419355,1.47371254144
CG1233,0.0806451612903,0.656086391599
CG12391,0.0967741935484,0.81951855474
CG12605,0.483870967742,3.48911117513
CG12744,0.0,0.0
CG12769,0.129032258065,1.03279670013
CG12942,0.0161290322581,0.11446181854
CG13123,0.0,0.023271997401
CG13185,0.0645161290323,0.685506470825
CG13204,0.0645161290323,0.588218070825
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.0806451612903,0.623771581701
CG13773,0.0161290322581,0.160899369697
CG13775,0.0,0.0
CG13796,0.0161290322581,0.166739094905
CG13895,0.0645161290323,0.307445735811
CG14117,0.0161290322581,0.0710527293797
CG14200,0.193548387097,1.50110362612
CG14438,0.177419354839,1.56352974226
CG14441,0.241935483871,1.58893291544
CG14451,0.0,0.0
CG14655,0.0483870967742,0.334416413914
CG14667,0.112903225806,0.965302742814
CG14710,0.0483870967742,0.458506212056
CG14711,0.0322580645161,0.184005323317
