TFs,Expr_Fraction_28,Mean_Expr_28
14-3-3epsilon,1.0,11.4202228447
14-3-3zeta,1.0,11.0112553323
ab,0.5,3.4879387209
abd-A,0.0,0.0
Abd-B,0.0,0.0
abo,0.0,0.0
abs,0.125,1.03044935481
ac,0.0,0.0
Acf,0.0625,0.640544353306
achi,0.0,0.0
acj6,0.9375,8.15702084517
Ada2a,0.0625,0.517397411257
Ada2b,0.1875,1.80863872696
ADD1,0.25,2.02613522652
Adf1,0.4375,4.03889275422
adp,0.0,0.0
Aef1,0.25,1.96798339017
al,0.0,0.0
Alh,0.1875,1.89964269727
amos,0.0,0.0
Antp,0.0,0.0
aop,0.0625,0.452656619243
ap,0.0,0.0
apt,0.1875,1.66556931321
ara,0.0,0.0
Asciz,0.0,0.157416294361
ase,0.0,0.0
ash1,0.0,0.0
ash2,0.0625,0.611436750424
Atac3,0.1875,1.68547698933
ATbp,0.0,0.0
Atf-2,0.0625,0.299680300667
Atf3,0.0625,0.583682758725
Atf6,0.125,1.06101296162
ato,0.0,0.0
Awh,0.0,0.0
az2,0.125,1.09901779571
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.25,1.89418270296
bab2,0.375,2.78531074894
baf,0.3125,2.40294783723
bap,0.0,0.0
Bap111,0.125,1.17463313327
Bap170,0.0625,0.350382703073
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.25,1.92710885334
betaNACtes3,0.0,0.0
Bgb,0.4375,3.77548060016
bi,0.9375,7.68750650219
bic,0.6875,5.15171179342
BigH1,0.0625,0.483812743415
bigmax,0.125,0.705648728698
bin,0.0,0.0
bip2,0.625,5.92746211208
Blimp-1,0.375,3.42747396875
Blm,0.0,0.0
Blos1,0.0,0.0
bon,0.4375,3.53820190811
bowl,0.0,0.0
br,0.0,0.119138376834
Br140,0.0625,0.245199735557
brat,0.8125,6.88073772606
brk,0.0625,0.317005272586
brm,0.25,1.58934344743
Bro,0.0,0.0
bs,0.125,1.13756438102
bsh,0.0,0.0
BtbVII,0.0625,0.428456282461
btd,0.0625,0.530152800304
btn,0.0,0.0
btsz,0.125,0.880535630506
Bug22,0.4375,3.63517568166
BuGZ,0.25,1.72742752429
bun,0.8125,7.36140915572
Bx,0.5,3.83198941958
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.0625,0.364270250904
Cap-D2,0.0,0.0
capu,0.125,0.943633326213
cas,0.0625,0.491342287161
cato,0.0,0.0
caup,0.0,0.0
cbt,0.125,1.27851149446
CDC45L,0.0,0.0
Cdc5,0.1875,1.90017709257
Cdk9,0.25,2.09960859091
Cenp-C,0.0625,0.600087670369
Cf2,0.0625,0.410773942159
cg,0.75,6.0061631603
CG10147,0.0,0.0
CG10209,0.1875,1.45224583916
CG10211,0.0,0.0
CG10214,0.0625,0.514031415877
CG10232,0.0,0.0
CG1024,0.0,0.0
CG10274,0.0,0.0
CG10321,0.125,1.23373714257
CG10348,0.0,0.0
CG10366,0.125,1.10806959707
CG10431,0.0,0.119138376834
CG10445,0.0,0.0
CG10462,0.0,0.0
CG10543,0.4375,2.65759276914
CG10565,0.375,3.51008513547
CG10576,0.4375,4.23589843225
CG10631,0.25,2.24602791184
CG10654,0.125,1.22727197474
CG10669,0.0625,0.61722477832
CG10949,0.0,0.0
CG10959,0.0,0.0
CG10979,0.125,1.14353985785
CG11085,0.0,0.0
CG11122,0.125,1.252752728
CG11247,0.3125,2.81284620661
CG11294,0.0,0.0
CG11317,0.0625,0.489714713209
CG11398,0.125,0.90439040449
CG11403,0.0,0.0
CG11414,0.125,0.940106000101
CG11456,0.125,0.758453399697
CG11617,0.0625,0.476817240669
CG11695,0.125,1.16367751706
CG11696,0.1875,1.82070647777
CG11723,0.0,0.0
CG11835,0.0,0.0
CG11876,0.625,5.35609760793
CG11902,0.0625,0.507007330325
CG11906,0.125,1.131799748
CG11966,0.0,0.0
CG11970,0.125,0.992880431293
CG12018,0.0625,0.510020854204
CG12054,0.6875,5.44057141391
CG12071,0.5,3.94416373162
CG12075,0.0,0.0
CG12219,0.125,1.24728625955
CG12236,0.3125,2.39025788462
CG12299,0.0625,0.450460535728
CG1233,0.1875,1.50285846736
CG12391,0.25,2.34165778427
CG12605,0.3125,2.03675391368
CG12744,0.0,0.0
CG12769,0.0625,0.542481072337
CG12942,0.0,0.0
CG13123,0.0625,0.490304374058
CG13185,0.0625,0.202095488736
CG13204,0.1875,1.62528473867
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.0625,0.563970389211
CG13773,0.0,0.0
CG13775,0.0,0.0
CG13796,0.0,0.0
CG13895,0.125,0.799220341319
CG14117,0.0,0.0
CG14200,0.25,1.85813690373
CG14438,0.125,0.938462659234
CG14441,0.1875,1.24916410759
CG14451,0.0,0.0
CG14655,0.0,0.0
CG14667,0.125,0.945936836051
CG14710,0.125,1.02437498006
CG14711,0.0,0.0
CG15011,0.0,0.0
CG15073,0.125,1.20962764627
CG15269,0.0,0.0
CG15286,0.0,0.0
CG1529,0.0,0.0
CG15336,0.0,0.0
CG15398,0.0,0.0
CG15435,0.125,1.14952000629
CG15436,0.0,0.0
CG15440,0.0625,0.701205667827
CG15514,0.125,1.15340891464
CG15696,0.0,0.0
CG15710,0.0,0.0
CG15715,0.3125,2.17881478095
CG15812,0.0625,0.387244304028
CG1602,0.0,0.0
CG1603,0.0625,0.509489209723
CG1620,0.1875,1.28785582875
CG1647,0.25,2.33626258798
CG1663,0.0,0.0
CG1677,0.5,3.47933963474
CG16779,0.0625,0.415223905663
CG16863,0.0,0.0
CG16903,0.125,0.907492706011
CG17118,0.0,0.0679876413294
CG17186,0.0625,0.553648220215
CG17328,0.0,0.0478708962576
CG17359,0.125,0.755660937476
CG17361,0.0625,0.466181757686
CG17385,0.5625,5.03126059273
CG17568,0.1875,1.55267066076
CG17612,0.0,0.0
CG17801,0.0,0.0
CG17802,0.0,0.0
CG17803,0.0,0.0
CG17806,0.0625,0.480373537238
CG17829,0.1875,1.54443760136
CG1792,0.0625,0.572591891904
CG18011,0.0,0.0
CG18012,0.0,0.0
CG18262,0.0625,0.46476331935
CG18265,0.0,0.0
CG18446,0.0,0.0
CG18476,0.0625,0.411300693599
CG18599,0.0,0.0
CG18764,0.0,0.0
CG1965,0.0625,0.592412120164
CG2116,0.0625,0.585905836634
CG2120,0.0,0.0
CG2129,0.0,0.0
CG2199,0.1875,1.50569180663
CG2202,0.0,0.0
CG2678,0.0,0.0
CG2712,0.0,0.0
CG2790,0.0,0.0
CG2889,0.125,1.13843307539
CG2990,0.0,0.0
CG30020,0.25,2.00846263973
CG3032,0.0625,0.555186305732
CG30431,0.0,0.0
CG3065,0.25,2.12130152436
CG31111,0.125,0.89687687687
CG31224,0.3125,1.98058407796
CG31365,0.125,1.17757595073
CG31381,0.0,0.0
CG31388,0.0625,0.575813154387
CG31441,0.0,0.0
CG31460,0.1875,1.14419553465
CG31510,0.125,1.24249451057
CG31612,0.0,0.0
CG31642,0.0,0.0
CG31759,0.0,0.0
CG31875,0.0,0.0
CG31922,0.25,1.49343757562
CG32006,0.9375,8.71632194553
CG32121,0.0,0.0
CG32532,0.0,0.117030658958
CG32533,0.25,2.43582084591
CG32719,0.0,0.0
CG32767,0.25,1.95822458814
CG32772,0.0625,0.850260387356
CG3281,0.0625,0.617681331854
CG33213,0.0,0.0
CG33557,0.0,0.0
CG33695,0.125,0.916592403008
CG3407,0.0,0.0
CG34367,0.0625,0.33143009032
CG3491,0.0,0.0
CG3526,0.0,0.0
CG3711,0.0,0.0
CG3726,0.0625,0.273121176809
CG3815,0.0,0.0
CG3838,0.125,1.17519954958
