TFs,Expr_Fraction_11,Mean_Expr_11
14-3-3epsilon,0.961538461538,10.8431043099
14-3-3zeta,1.0,10.549297331
ab,0.153846153846,1.42207751357
abd-A,0.0,0.0
Abd-B,0.0384615384615,0.276234036305
abo,0.0,0.0
abs,0.0769230769231,0.728683508712
ac,0.0,0.0
Acf,0.230769230769,1.86863337927
achi,0.0384615384615,0.344716515467
acj6,0.730769230769,6.54688213158
Ada2a,0.115384615385,1.14804473559
Ada2b,0.0,0.0
ADD1,0.153846153846,1.110188557
Adf1,0.307692307692,2.65052388605
adp,0.115384615385,1.03693044228
Aef1,0.115384615385,0.796694255142
al,0.0,0.0
Alh,0.115384615385,0.71041771872
amos,0.0,0.0
Antp,0.0,0.0
aop,0.0,0.0
ap,0.0,0.117278032261
apt,0.0,0.0
ara,0.0,0.0
Asciz,0.0,0.0
ase,0.0,0.0
ash1,0.0384615384615,0.301316660843
ash2,0.192307692308,1.75316364515
Atac3,0.115384615385,1.18832517689
ATbp,0.0,0.0
Atf-2,0.0769230769231,0.262515723715
Atf3,0.115384615385,0.985088925779
Atf6,0.0769230769231,0.469705421045
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0384615384615,0.344137249862
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.0384615384615,0.376483967794
bab2,0.115384615385,0.849173245581
baf,0.0384615384615,0.327535098408
bap,0.0,0.0
Bap111,0.0,0.0762364794531
Bap170,0.0,0.0
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.153846153846,1.45141198287
betaNACtes3,0.0,0.0
Bgb,0.230769230769,2.08471528003
bi,0.692307692308,5.46010213837
bic,0.576923076923,4.72769365193
BigH1,0.0384615384615,0.340732173673
bigmax,0.0,0.0
bin,0.0,0.0
bip2,0.384615384615,3.48573320394
Blimp-1,0.461538461538,3.43970502376
Blm,0.0769230769231,0.489594263619
Blos1,0.0,0.0
bon,0.115384615385,1.28336025325
bowl,0.0,0.0
br,0.0,0.0
Br140,0.0,0.0326416852525
brat,0.576923076923,5.69256620428
brk,0.0769230769231,0.73189370418
brm,0.0384615384615,0.230927986873
Bro,0.0,0.0
bs,0.153846153846,1.44366546983
bsh,0.0,0.0
BtbVII,0.0,0.107189809259
btd,0.0,0.0
btn,0.0,0.0
btsz,0.115384615385,0.650105418376
Bug22,0.307692307692,2.84666547022
BuGZ,0.346153846154,2.88429771184
bun,0.769230769231,7.39748481066
Bx,0.230769230769,2.07568984439
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.192307692308,1.59325658917
Cap-D2,0.0,0.0
capu,0.115384615385,0.914728525333
cas,0.0,0.0
cato,0.0,0.0
caup,0.0,0.0
cbt,0.0769230769231,0.375100655144
CDC45L,0.0769230769231,0.786005287769
Cdc5,0.115384615385,1.09660240049
Cdk9,0.0769230769231,0.605737845241
Cenp-C,0.0,0.0
Cf2,0.0769230769231,0.251544286753
cg,0.538461538462,5.1167060814
CG10147,0.0384615384615,0.299779619225
CG10209,0.0,0.0
CG10211,0.0,0.0
CG10214,0.0769230769231,0.671062900647
CG10232,0.0,0.0
CG1024,0.0,0.0
CG10274,0.0384615384615,0.369931935396
CG10321,0.0384615384615,0.373996851007
CG10348,0.0,0.0
CG10366,0.115384615385,1.14054904515
CG10431,0.0384615384615,0.321018466313
CG10445,0.0,0.0
CG10462,0.0,0.0
CG10543,0.192307692308,1.5630420564
CG10565,0.0769230769231,0.773277354542
CG10576,0.269230769231,2.67531178247
CG10631,0.192307692308,1.80632572345
CG10654,0.0769230769231,0.784424554604
CG10669,0.0384615384615,0.195423606285
CG10949,0.0,0.0
CG10959,0.0384615384615,0.30980135664
CG10979,0.0769230769231,0.72067522776
CG11085,0.0,0.0
CG11122,0.0384615384615,0.405023883273
CG11247,0.0384615384615,0.345935737532
CG11294,0.0,0.0
CG11317,0.730769230769,7.13144099225
CG11398,0.0,0.0
CG11403,0.0384615384615,0.20317880888
CG11414,0.0769230769231,0.761728869444
CG11456,0.0769230769231,0.500922574297
CG11617,0.0,0.0
CG11695,0.0769230769231,0.563536580695
CG11696,0.0,0.0
CG11723,0.0384615384615,0.391925382946
CG11835,0.0,0.0
CG11876,0.423076923077,3.81679702142
CG11902,0.0769230769231,0.57960600455
CG11906,0.0,0.0
CG11966,0.0,0.0
CG11970,0.0384615384615,0.351240297141
CG12018,0.0,0.0
CG12054,0.5,4.06277151685
CG12071,0.384615384615,3.37067999657
CG12075,0.0384615384615,0.399948385288
CG12219,0.0384615384615,0.413957750527
CG12236,0.153846153846,1.64093565569
CG12299,0.230769230769,1.81742809902
CG1233,0.0,0.0
CG12391,0.192307692308,1.97014743836
CG12605,0.384615384615,2.47417597686
CG12744,0.0,0.0
CG12769,0.153846153846,1.18938784229
CG12942,0.0384615384615,0.347047759958
CG13123,0.0,0.0
CG13185,0.0,0.0423892762992
CG13204,0.0769230769231,0.696918696373
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.115384615385,1.07525239728
CG13773,0.0384615384615,0.342937527277
CG13775,0.0,0.0
CG13796,0.0,0.0
CG13895,0.0384615384615,0.282838454242
CG14117,0.0,0.0
CG14200,0.153846153846,1.03192657188
CG14438,0.115384615385,0.800471203418
CG14441,0.115384615385,0.969469974688
CG14451,0.0,0.0
CG14655,0.115384615385,0.868988336151
CG14667,0.153846153846,1.49584325605
CG14710,0.0,0.0
CG14711,0.0,0.0
