TFs,Expr_Fraction_5,Mean_Expr_5
14-3-3epsilon,0.833333333333,9.74537818851
14-3-3zeta,1.0,9.6786986644
ab,0.5,3.33313077944
abd-A,0.0,0.0
Abd-B,0.0,0.150475009074
abo,0.166666666667,1.4206963335
abs,0.0,0.0
ac,0.0,0.0
Acf,0.0833333333333,0.526733380928
achi,0.0,0.0
acj6,0.833333333333,6.5048384769
Ada2a,0.166666666667,1.42976514568
Ada2b,0.25,1.75539969415
ADD1,0.166666666667,1.6925861726
Adf1,0.333333333333,2.9449090083
adp,0.0833333333333,0.800857864208
Aef1,0.0833333333333,0.759858814667
al,0.0,0.0
Alh,0.166666666667,1.66108692288
amos,0.0,0.0
Antp,0.0,0.0
aop,0.0,0.1559246752
ap,0.0833333333333,0.373057902924
apt,0.0833333333333,0.771823879072
ara,0.0,0.0
Asciz,0.0,0.0
ase,0.0,0.0
ash1,0.0,0.0
ash2,0.0833333333333,0.901127102633
Atac3,0.166666666667,1.48665761536
ATbp,0.0,0.0
Atf-2,0.0833333333333,0.441226006612
Atf3,0.166666666667,1.04132558101
Atf6,0.166666666667,0.866586251666
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0,0.0
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.166666666667,1.3081833838
bab2,0.25,2.24080811087
baf,0.0,0.0
bap,0.0,0.0
Bap111,0.25,2.30179320529
Bap170,0.0,0.0
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.166666666667,1.37028117037
betaNACtes3,0.0,0.0
Bgb,0.583333333333,4.3577273425
bi,0.0833333333333,0.688451373115
bic,0.333333333333,2.26905753671
BigH1,0.0,0.0
bigmax,0.0833333333333,0.865892034112
bin,0.0,0.0
bip2,0.583333333333,4.5359030937
Blimp-1,0.25,2.14010409524
Blm,0.0,0.0
Blos1,0.0833333333333,0.650964617568
bon,0.0833333333333,1.04070781321
bowl,0.0,0.0
br,0.0,0.150475009074
Br140,0.0,0.0
brat,0.583333333333,4.38199302396
brk,0.0,0.0
brm,0.25,1.85016050067
Bro,0.0,0.0
bs,0.25,2.08943819517
bsh,0.0,0.0
BtbVII,0.0,0.0
btd,0.0,0.0
btn,0.0,0.0
btsz,0.0833333333333,0.719804004603
Bug22,0.666666666667,5.4380929469
BuGZ,0.333333333333,2.85547116828
bun,0.666666666667,6.14704967803
