TFs,Expr_Fraction_25,Mean_Expr_25
14-3-3epsilon,1.0,11.7065883118
14-3-3zeta,1.0,10.4899185153
ab,0.5,4.17361446045
abd-A,0.0,0.0
Abd-B,0.0714285714286,0.462670064189
abo,0.142857142857,1.37770488531
abs,0.142857142857,0.902739166441
ac,0.0,0.0
Acf,0.0714285714286,0.452525240908
achi,0.0,0.0
acj6,0.928571428571,7.55819808346
Ada2a,0.0714285714286,0.684487994281
Ada2b,0.214285714286,2.04350372385
ADD1,0.357142857143,3.06569892323
Adf1,0.428571428571,3.6503137882
adp,0.0,0.0
Aef1,0.357142857143,3.00603541478
al,0.0,0.0
Alh,0.214285714286,1.68695488439
amos,0.0714285714286,0.599285628934
Antp,0.0,0.0
aop,0.142857142857,1.54751100107
ap,0.0,0.0
apt,0.0714285714286,0.706881588901
ara,0.0,0.0
Asciz,0.0714285714286,0.641300428651
ase,0.0,0.0
ash1,0.0,0.0771800206071
ash2,0.214285714286,1.97582370856
Atac3,0.0714285714286,0.676381826519
ATbp,0.0,0.0
Atf-2,0.142857142857,1.13389522779
Atf3,0.357142857143,2.76435892844
Atf6,0.357142857143,2.17546217499
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0,0.0
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.214285714286,1.70633188073
bab2,0.428571428571,3.17060392365
baf,0.142857142857,1.13966904054
bap,0.0,0.0
Bap111,0.428571428571,4.14824961169
Bap170,0.0,0.0
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.142857142857,1.27702725193
betaNACtes3,0.0,0.0
Bgb,0.5,4.20975861501
bi,0.0714285714286,0.364727075052
bic,0.357142857143,2.80339478318
BigH1,0.0,0.0
bigmax,0.0,0.0
bin,0.0,0.0
bip2,0.642857142857,5.18718821601
Blimp-1,0.285714285714,2.7187980492
Blm,0.0714285714286,0.611949794084
Blos1,0.142857142857,1.1039348689
bon,0.0714285714286,0.719821471893
bowl,0.0,0.0
br,0.0,0.0
Br140,0.0,0.104293519432
brat,0.857142857143,6.77151534107
brk,0.0714285714286,0.439911503192
brm,0.285714285714,2.70571284822
Bro,0.0,0.0
bs,0.0714285714286,0.561676110154
bsh,0.0,0.0
BtbVII,0.142857142857,1.37501437193
btd,0.142857142857,1.35353281932
btn,0.0,0.0
btsz,0.214285714286,1.48587192987
Bug22,0.5,4.19975450311
BuGZ,0.357142857143,2.90834168622
bun,0.714285714286,6.9713654766
Bx,0.142857142857,0.889167036689
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.285714285714,1.94032054226
Cap-D2,0.0,0.0738959614821
capu,0.285714285714,2.00097021349
cas,0.0,0.0
cato,0.0,0.0
caup,0.0,0.0
cbt,0.214285714286,1.7514720445
CDC45L,0.142857142857,1.17623890052
Cdc5,0.0714285714286,0.725678491686
Cdk9,0.0,0.0
Cenp-C,0.0,0.0
Cf2,0.0,0.113725929939
cg,0.571428571429,6.05638779506
CG10147,0.0,0.0
CG10209,0.214285714286,1.75407260948
CG10211,0.0714285714286,0.488702896488
CG10214,0.214285714286,1.61470957968
CG10232,0.0,0.0
CG1024,0.0714285714286,0.627032701514
CG10274,0.0,0.0
CG10321,0.142857142857,1.32012154335
CG10348,0.0,0.0
CG10366,0.0,0.0549724244931
CG10431,0.0,0.0
CG10445,0.0,0.0
CG10462,0.0,0.0
CG10543,0.142857142857,1.32250351226
CG10565,0.214285714286,1.7387306334
CG10576,0.357142857143,3.17126541853
CG10631,0.142857142857,1.22572654084
CG10654,0.0,0.133519562726
CG10669,0.0,0.0
CG10949,0.0,0.0
CG10959,0.0714285714286,0.471474211521
CG10979,0.0714285714286,0.624676833565
CG11085,0.0,0.0
CG11122,0.0714285714286,0.562519509965
CG11247,0.214285714286,2.09772812318
CG11294,0.0,0.0
CG11317,0.0714285714286,0.648860830436
CG11398,0.0,0.0
CG11403,0.0,0.0
CG11414,0.0,0.0
CG11456,0.0,0.0771800206071
CG11617,0.0,0.0
CG11695,0.0714285714286,0.74767298055
CG11696,0.0,0.0
CG11723,0.142857142857,1.21833409688
CG11835,0.0,0.0
CG11876,0.5,4.41255611351
CG11902,0.0714285714286,0.685404697597
CG11906,0.0,0.0
CG11966,0.0,0.0
CG11970,0.0,0.0
CG12018,0.0,0.0
CG12054,0.714285714286,6.51440433789
CG12071,0.428571428571,3.93318313104
CG12075,0.0,0.0844168983564
CG12219,0.0,0.0
CG12236,0.285714285714,2.47489884719
CG12299,0.0714285714286,0.702451525068
CG1233,0.0714285714286,0.548661537999
CG12391,0.214285714286,1.35044876488
CG12605,0.428571428571,3.0541113768
CG12744,0.0,0.0
CG12769,0.0714285714286,0.6423039529
CG12942,0.0714285714286,0.665487998976
CG13123,0.0714285714286,0.681493664218
CG13185,0.0714285714286,0.626573054784
CG13204,0.142857142857,1.39276580018
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.428571428571,3.61409693759
CG13773,0.0714285714286,0.593830321043
CG13775,0.0,0.0
CG13796,0.0,0.0
CG13895,0.0,0.0
CG14117,0.0,0.0
CG14200,0.0714285714286,0.716782028504
CG14438,0.357142857143,2.31198578452
CG14441,0.142857142857,0.921575984599
CG14451,0.0,0.0
CG14655,0.0,0.0615467098631
CG14667,0.0714285714286,0.658733344704
CG14710,0.0,0.0
CG14711,0.0,0.151368254591
CG15011,0.0714285714286,0.589566132829
CG15073,0.0,0.0
CG15269,0.0,0.0
CG15286,0.0,0.0
CG1529,0.0,0.0
CG15336,0.0,0.0
CG15398,0.0,0.0
CG15435,0.214285714286,1.92945614411
CG15436,0.0,0.0
CG15440,0.142857142857,0.890952344576
CG15514,0.0714285714286,0.660467322957
CG15696,0.0,0.0
CG15710,0.0,0.0
CG15715,0.285714285714,2.28894278297
CG15812,0.0714285714286,0.674825525546
CG1602,0.0714285714286,0.700310332779
CG1603,0.0,0.113725929939
CG1620,0.142857142857,1.40677297091
CG1647,0.214285714286,2.04904366195
CG1663,0.0,0.0
CG1677,0.285714285714,2.16793747641
CG16779,0.0,0.0
CG16863,0.142857142857,1.27673193305
CG16903,0.142857142857,1.40581011618
CG17118,0.0,0.0
CG17186,0.0,0.0
CG17328,0.0,0.0
CG17359,0.0,0.105308653469
CG17361,0.0714285714286,0.607648605511
CG17385,0.285714285714,2.69957455147
CG17568,0.0714285714286,0.468763305466
CG17612,0.0,0.0
CG17801,0.0,0.0
CG17802,0.0,0.0
CG17803,0.0,0.0
CG17806,0.0,0.0
CG17829,0.0,0.0
CG1792,0.0,0.0
CG18011,0.0,0.0998133661514
CG18012,0.0,0.0623143847676
CG18262,0.0,0.0
CG18265,0.0,0.0
CG18446,0.0,0.0652984536499
CG18476,0.142857142857,1.27688717892
CG18599,0.0,0.0
CG18764,0.0,0.0
CG1965,0.285714285714,2.40991333684
CG2116,0.0714285714286,0.738862803757
CG2120,0.0,0.0
CG2129,0.0,0.0
CG2199,0.142857142857,1.40283495151
CG2202,0.0,0.0
CG2678,0.0,0.0
CG2712,0.0714285714286,0.694575469211
CG2790,0.0714285714286,0.631165034876
CG2889,0.142857142857,1.36420804951
CG2990,0.0,0.0
CG30020,0.0714285714286,0.48804208732
CG3032,0.0714285714286,0.666782671644
CG30431,0.0,0.0
CG3065,0.214285714286,1.44853726772
CG31111,0.0,0.0
CG31224,0.0714285714286,0.33803690257
CG31365,0.0,0.0
CG31381,0.0,0.0
CG31388,0.0714285714286,0.683047410131
CG31441,0.0714285714286,0.647639518104
CG31460,0.285714285714,1.7627468104
CG31510,0.0714285714286,0.534335238767
CG31612,0.0,0.0
CG31642,0.0,0.0
CG31759,0.0,0.0
CG31875,0.0,0.0
CG31922,0.0714285714286,0.546563752558
CG32006,1.0,9.16192803549
CG32121,0.0714285714286,0.558297268847
CG32532,0.0,0.0
CG32533,0.0,0.0
CG32719,0.0,0.0
CG32767,0.0714285714286,0.843973634295
CG32772,0.5,4.68238160496
CG3281,0.142857142857,1.12158314079
CG33213,0.0,0.0
CG33557,0.0,0.0
CG33695,0.0714285714286,0.601262407446
CG3407,0.0,0.0688993517906
CG34367,0.0714285714286,0.282391934067
CG3491,0.0,0.0
CG3526,0.0,0.116488504422
CG3711,0.0714285714286,0.616017783365
CG3726,0.0,0.0771800206071
CG3815,0.142857142857,1.06368647807
CG3838,0.142857142857,0.981759026909
CG3847,0.142857142857,1.18018211945
CG3909,0.0714285714286,0.673015613162
CG3919,0.0714285714286,0.234478117197
CG3995,0.214285714286,1.72754670109
CG4049,0.142857142857,0.488188567296
CG4078,0.0,0.0
CG42724,0.0714285714286,0.616111800822
CG42741,0.0,0.0
CG42748,0.142857142857,1.21225939777
CG42795,0.5,3.40438818454
CG4282,0.0714285714286,0.724564884957
CG4318,0.0,0.116488504422
CG4328,0.0,0.0
CG43342,0.0,0.0
CG43343,0.0,0.0
CG43347,0.0,0.167268696629
CG4360,0.0714285714286,0.616296472672
CG43675,0.0,0.0
CG43689,0.0,0.0906292763843
CG4374,0.0,0.0
CG44002,0.0,0.0
CG4404,0.357142857143,2.95380624203
CG4424,0.0,0.0844168983564
CG44247,0.357142857143,3.21063976018
CG4496,0.0,0.104293519432
CG45050,0.785714285714,6.28729575962
CG45071,0.5,4.36859978638
CG4557,0.0,0.0
CG4570,0.0,0.0
CG4707,0.0,0.0
CG4730,0.0,0.0
CG4820,0.0,0.0
CG4854,0.0,0.0
CG4882,0.142857142857,1.06775738009
CG4914,0.0,0.0
CG4936,0.0714285714286,0.633739491353
CG5204,0.0,0.0738959614821
CG5245,0.0,0.0
CG5380,0.0,0.0
CG5641,0.357142857143,2.8774208909
CG5789,0.0714285714286,0.523792477406
CG6106,0.0,0.0
CG6254,0.0,0.0
CG6276,0.0,0.0771800206071
CG6470,0.0,0.0
CG6654,0.142857142857,0.500065589761
CG6686,0.0,0.0
CG6689,0.0,0.208141657324
CG6701,0.0,0.0
CG6765,0.357142857143,3.08002609076
CG6769,0.0714285714286,0.659187226176
CG6791,0.142857142857,1.25122481381
CG6808,0.0,0.0
CG6813,0.0,0.0
CG7099,0.0,0.0
CG7101,0.214285714286,1.94340456537
CG7154,0.0714285714286,0.569091336812
CG7246,0.0,0.0
CG7271,0.0,0.0
CG7368,0.142857142857,1.2167193248
CG7372,0.0,0.0
CG7386,0.0,0.0
CG7518,0.214285714286,1.7947133082
CG7556,0.0,0.0
CG7691,0.0,0.0
CG7786,0.0,0.0
CG7839,0.0714285714286,0.711617505237
CG7963,0.0,0.0
CG7987,0.285714285714,2.70788433387
CG8089,0.0,0.0
CG8108,0.571428571429,5.31364100118
CG8159,0.0,0.0
CG8301,0.142857142857,1.21472645594
CG8319,0.0714285714286,0.671394664442
CG8388,0.0714285714286,0.600060617462
CG8478,0.0714285714286,0.537477648212
CG8578,0.285714285714,1.91306218248
CG8765,0.142857142857,1.2976623873
CG8870,0.0,0.0
CG8909,0.0,0.0
CG8924,0.0714285714286,0.592922593054
CG8944,0.0714285714286,0.70753674676
CG9175,0.0,0.0
CG9215,0.0,0.0
CG9425,0.357142857143,2.69462505231
CG9609,0.142857142857,1.09862196118
CG9650,0.0714285714286,0.291481144471
CG9705,0.0,0.0
CG9727,0.285714285714,1.90651031946
CG9776,0.285714285714,2.57461371788
CG9876,0.0,0.0
CG9879,0.0,0.0
CG9890,0.0714285714286,0.642655454629
CG9932,0.142857142857,1.06410085389
Chd1,0.0,0.0
Chd3,0.0,0.0
CHES-1-like,0.0714285714286,0.752514687749
Chi,0.142857142857,1.15966902321
chif,0.0714285714286,0.856610333055
chinmo,0.428571428571,3.53377188066
chm,0.142857142857,1.25900051488
chn,0.928571428571,10.3355054727
ci,0.0,0.0771800206071
cic,0.428571428571,3.46430848873
CkIIalpha-i1,0.0714285714286,0.683631681769
Clamp,0.142857142857,1.4069005714
Clk,0.0,0.0
cnc,0.0714285714286,0.381807847675
Cog7,0.0,0.120811018322
comr,0.0,0.0
Coop,0.0,0.0
CoRest,0.142857142857,1.21560427412
corto,0.928571428571,8.11984478304
Cp190,0.0714285714286,0.538798185729
CR10032,0.0,0.0
CR14578,0.0,0.0
CR33221,0.0,0.0
CR43669,0.0,0.0
CR43670,0.142857142857,1.04134127829
CR43671,0.0,0.0
CR44003,0.0,0.0
CR4575,0.0,0.0
crc,0.714285714286,6.95642437243
CrebA,0.0,0.0
CrebB,0.0714285714286,0.586726098145
Crg-1,0.0,0.0
crm,0.0714285714286,0.695393872504
croc,0.0,0.0
crol,0.714285714286,5.79585645228
crp,0.714285714286,7.07294274141
cry,0.0,0.0
ct,0.0,0.0
CTCF,0.0714285714286,0.535379868146
CTPsyn,0.142857142857,1.30744317882
cutlet,0.0,0.0
cwo,0.0,0.0
cyc,0.142857142857,1.38744200673
CycJ,0.0,0.0
CycT,0.214285714286,1.33168412539
CYLD,0.142857142857,1.04038192793
D,0.0,0.0
D19A,0.0,0.0
D19B,0.0,0.0
d4,0.142857142857,1.62159055914
da,0.214285714286,1.90692155734
dac,0.0,0.0
Dad,0.357142857143,2.72416849789
dan,0.0,0.0
danr,0.0,0.0
dar1,0.0,0.0
dati,0.642857142857,5.41526946338
Dbx,0.0,0.0
Deaf1,0.5,3.94726490812
Dek,0.357142857143,3.70708408796
Dfd,0.0,0.0
Dh44-R2,0.0,0.18312540309
Dif,0.785714285714,7.27761919729
dimm,0.0,0.0
disco,0.0,0.0
disco-r,0.0,0.0
dj,0.0,0.0
dl,0.0,0.0
Dlip3,0.5,3.95835233291
Dll,1.0,9.90436983577
dmrt11E,0.0714285714286,0.634353265165
dmrt93B,0.0,0.0
dmrt99B,0.0,0.0
DNApol-alpha180,0.0,0.0
DNApol-alpha60,0.0,0.0
DNApol-alpha73,0.0,0.0
DNApol-delta,0.0,0.0
DNApol-epsilon255,0.0,0.0
Doc1,0.0,0.0
Doc2,0.0,0.0
Doc3,0.0,0.0
dom,0.214285714286,1.73092213183
Dp,0.571428571429,4.47563552206
dpa,0.0,0.0
dpn,0.0,0.0
dpy,0.0,0.0
Dr,0.0,0.0
dre4,0.0,0.0
Dref,0.142857142857,1.30440414853
Drgx,0.0,0.0
drm,0.0,0.0
dsf,0.0,0.0
Dsp1,0.571428571429,3.4181203683
dsx,0.0,0.0
dup,0.0,0.0
dve,0.0,0.0
dwg,0.0714285714286,0.682097663087
dysf,0.0,0.0
E(bx),0.285714285714,2.30038040806
E(spl)m3-HLH,0.0,0.0
E(spl)m5-HLH,0.0,0.0
E(spl)m7-HLH,0.0,0.0
E(spl)m8-HLH,0.0,0.0
E(spl)mbeta-HLH,0.0,0.0
E(spl)mdelta-HLH,0.0,0.0
E(spl)mgamma-HLH,0.0,0.0
E(var)3-9,0.0,0.0
e(y)1,0.285714285714,2.30538601975
e(y)2,0.0,0.0
e(y)3,0.0714285714286,0.735819267
E(z),0.0714285714286,0.682859971241
E2f1,0.214285714286,1.33091941164
E2f2,0.0714285714286,0.698081621099
E5,0.0,0.0
ea,0.0,0.0
ebd1,0.0,0.0655588989661
ebi,0.285714285714,2.66339545104
ecd,0.0714285714286,0.940650235539
EcR,0.5,3.58844653894
edl,0.0,0.0
eg,0.0,0.0
egg,0.0714285714286,0.523180094231
Eip74EF,0.357142857143,2.03806513597
Eip75B,0.571428571429,5.6301128809
Eip78C,0.357142857143,2.64329787642
Eip93F,0.785714285714,7.31527619398
elB,0.0,0.0
emc,0.0714285714286,0.648862344202
ems,0.0,0.0
en,0.0,0.0
enok,0.142857142857,1.27693926158
Ercc1,0.0,0.0
erm,0.0,0.0
ERR,0.285714285714,2.55833842548
esc,0.0,0.0
esg,0.0714285714286,0.631391320835
esn,0.214285714286,1.48995955459
Etl1,0.142857142857,1.06010778799
Ets21C,0.0,0.0
Ets65A,0.0,0.0
Ets96B,0.0,0.0
Ets97D,0.0,0.0
Ets98B,0.0,0.0
eve,0.0,0.0
ewg,0.357142857143,2.9673037131
exd,0.571428571429,4.60394925385
exex,0.0,0.0
ey,0.0,0.0
eyg,0.857142857143,7.85704015455
fand,0.0714285714286,0.546635303544
fd102C,0.0,0.0
fd19B,0.0,0.0
fd3F,0.0,0.0844168983564
fd59A,0.0,0.0
fd96Ca,0.0,0.0
fd96Cb,0.0,0.0
Fen1,0.0,0.0
Fer1,0.857142857143,9.39998771762
Fer2,0.0714285714286,0.220246164231
Fer3,0.0,0.0
fkh,0.0,0.0
FoxK,0.0714285714286,0.735030525136
foxo,0.0,0.0
FoxP,0.357142857143,2.57673535569
fru,0.0,0.0
fs(1)h,0.571428571429,4.63392644285
fs(1)K10,0.214285714286,1.29764864405
ft,0.0,0.0
ftz,0.0,0.0
ftz-f1,0.0,0.0
fu2,0.0,0.0
G9a,0.0714285714286,0.558930097571
GATAd,0.142857142857,0.970967244287
GATAe,0.0,0.0
gce,0.285714285714,1.74831170843
gcm,0.0,0.0
gcm2,0.0,0.0
gem,0.0,0.367062306826
gl,0.0,0.0844168983564
glu,0.0,0.0
Glut4EF,0.428571428571,2.85538217784
Gnf1,0.0714285714286,0.705977697718
gol,0.0,0.0
grau,0.142857142857,1.33295602587
grh,0.142857142857,0.981611324067
grn,0.0,0.0
gro,0.285714285714,2.01059460951
gsb,0.0,0.0
gsb-n,0.0,0.0
Gsc,0.0,0.0
gt,0.0,0.0
Gug,0.214285714286,1.5906218463
GV1,0.0,0.0
h,0.0,0.0
H15,0.928571428571,8.6420743773
H2.0,0.0,0.0
ham,0.0,0.0
Hand,0.0,0.0
hang,0.357142857143,2.57644968162
hay,0.0,0.0
hb,0.0,0.0
hbn,0.0,0.0
Hcf,0.285714285714,2.57036764257
HDAC1,0.0714285714286,0.697384306781
Hel89B,0.142857142857,1.55390002005
her,0.0,0.0
Hesr,0.0,0.0
Hey,0.0714285714286,0.666698979484
HGTX,0.0,0.0
hh,0.0,0.0
HHEX,0.0,0.0
His2Av,0.928571428571,8.18642812387
His3.3A,0.357142857143,2.8333238117
hkb,0.0714285714286,0.587708376296
HLH3B,0.0714285714286,0.513694033505
HLH4C,0.0,0.0
HLH54F,0.0,0.0
Hmg-2,0.0,0.0
HmgZ,1.0,8.66610267206
Hmr,0.0,0.0
Hmx,0.0714285714286,0.516981495644
Hnf4,0.0,0.0
hng1,0.0,0.0
hng2,0.0,0.0
hng3,0.0714285714286,0.285409432316
HP1b,0.214285714286,1.95761723726
HP1c,0.0,0.0
HP1e,0.0,0.0
HP6,0.0,0.0
Hr38,0.0,0.0
Hr39,0.0714285714286,0.682632194926
Hr4,1.0,10.4787223403
Hr51,0.0,0.0
Hr78,0.214285714286,1.85774377921
Hr83,0.0,0.0
Hr96,0.0714285714286,0.568385522961
Hsf,0.571428571429,5.73829059288
Hsp60D,0.0,0.0
hth,0.0,0.0
htk,0.142857142857,1.27320831741
ind,0.0,0.0
Ino80,0.0714285714286,0.578055914157
inv,0.0,0.368218411489
Irbp,0.0,0.0
Iswi,0.285714285714,2.54148513282
Jarid2,0.214285714286,2.15077642695
jim,0.5,3.9152597513
jing,0.285714285714,2.52416306882
