TFs,Expr_Fraction_10,Mean_Expr_10
14-3-3epsilon,1.0,10.8849004295
14-3-3zeta,1.0,10.3307228695
ab,0.0,0.0
abd-A,0.0,0.0
Abd-B,0.111111111111,0.867025488179
abo,0.111111111111,0.493465164316
abs,0.0,0.0
ac,0.0,0.0
Acf,0.222222222222,1.59218602559
achi,0.111111111111,0.817337511458
acj6,0.888888888889,8.30870376659
Ada2a,0.0,0.0
Ada2b,0.111111111111,0.908889632044
ADD1,0.0,0.0
Adf1,0.222222222222,1.56911006879
adp,0.111111111111,1.15024754853
Aef1,0.0,0.0
al,0.0,0.0
Alh,0.111111111111,0.550644067973
amos,0.0,0.0
Antp,0.0,0.0
aop,0.444444444444,3.89783452013
ap,0.0,0.0
apt,0.0,0.0
ara,0.0,0.0
Asciz,0.111111111111,0.602783188137
ase,0.0,0.0
ash1,0.111111111111,0.90911445822
ash2,0.222222222222,1.55815800217
Atac3,0.0,0.0
ATbp,0.0,0.0
Atf-2,0.111111111111,0.814014246741
Atf3,0.0,0.0976819463673
Atf6,0.0,0.0
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0,0.0
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.222222222222,1.74581272869
bab2,0.111111111111,1.07510074901
baf,0.333333333333,2.59999651159
bap,0.0,0.0
Bap111,0.0,0.0
Bap170,0.0,0.0
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.111111111111,0.939624459051
betaNACtes3,0.0,0.0
Bgb,0.777777777778,6.94268657093
bi,0.888888888889,7.18113646762
bic,0.555555555556,4.8699118023
BigH1,0.0,0.0
bigmax,0.0,0.0
bin,0.0,0.0
bip2,0.777777777778,6.59347706951
Blimp-1,0.555555555556,3.8217959849
Blm,0.0,0.0
Blos1,0.333333333333,2.63010784592
bon,0.111111111111,1.11460537556
bowl,0.0,0.0
br,0.0,0.152130859673
Br140,0.0,0.0
brat,0.777777777778,7.23208146462
brk,0.222222222222,2.05451641746
brm,0.0,0.0
Bro,0.0,0.0
bs,0.222222222222,1.80521881954
bsh,0.0,0.0
BtbVII,0.0,0.0
btd,0.0,0.0
btn,0.0,0.0
btsz,0.333333333333,2.22267382555
Bug22,0.333333333333,3.07577684147
BuGZ,0.111111111111,0.919058747991
bun,0.888888888889,8.23333962647
Bx,0.555555555556,4.28094476617
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.0,0.0
Cap-D2,0.0,0.0
capu,0.222222222222,0.94874219634
cas,0.0,0.0
cato,0.0,0.0
caup,0.0,0.0
cbt,0.0,0.0
CDC45L,0.222222222222,2.1089595367
