TFs,Expr_Fraction_31,Mean_Expr_31
14-3-3epsilon,1.0,11.6292516099
14-3-3zeta,0.857142857143,9.64697246845
ab,0.285714285714,2.33504484502
abd-A,0.0,0.0
Abd-B,0.0,0.0
abo,0.0,0.586960619981
abs,0.142857142857,1.16584425328
ac,0.0,0.0
Acf,0.142857142857,1.32160851133
achi,0.142857142857,0.814336987296
acj6,1.0,9.71349239397
Ada2a,0.0,0.0
Ada2b,0.285714285714,2.79579726067
ADD1,0.142857142857,1.08737384528
Adf1,0.285714285714,2.28880527968
adp,0.0,0.0
Aef1,0.285714285714,2.50057875541
al,0.0,0.0
Alh,0.0,0.0
amos,0.0,0.0
Antp,0.0,0.0
aop,0.142857142857,1.17532954744
ap,0.0,0.0
apt,0.428571428571,4.03438225532
ara,0.0,0.0
Asciz,0.0,0.0
ase,0.0,0.0
ash1,0.0,0.372505088013
ash2,0.0,0.0
Atac3,0.285714285714,2.46695793093
ATbp,0.0,0.0
Atf-2,0.0,0.0
Atf3,0.142857142857,0.88791718086
Atf6,0.142857142857,1.3955132574
ato,0.142857142857,1.64980643955
Awh,0.0,0.0
az2,0.0,0.0
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.0,0.0
bab2,0.428571428571,2.37087571546
baf,0.428571428571,3.33973001611
bap,0.0,0.0
Bap111,0.142857142857,1.41457121087
Bap170,0.0,0.0
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.428571428571,3.35190580295
betaNACtes3,0.0,0.0
Bgb,0.428571428571,4.06250747599
bi,1.0,7.71895811535
bic,0.714285714286,5.49703343123
BigH1,0.0,0.0
bigmax,0.0,0.0
bin,0.0,0.0
bip2,0.428571428571,4.32282728255
Blimp-1,0.142857142857,1.12942374355
Blm,0.0,0.0
Blos1,0.285714285714,2.39183426115
bon,0.428571428571,4.19215356968
bowl,0.0,0.0
br,0.0,0.0
Br140,0.0,0.0
brat,0.857142857143,7.56023265175
brk,0.0,0.0
brm,0.142857142857,1.14884017345
Bro,0.0,0.0
bs,0.0,0.0
bsh,0.0,0.0
BtbVII,0.142857142857,0.801907787857
btd,0.571428571429,4.13855200491
btn,0.0,0.0
btsz,0.0,0.0
Bug22,0.428571428571,3.54739999915
BuGZ,0.571428571429,5.01115450347
bun,1.0,9.59931346339
Bx,0.142857142857,1.66818434025
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.285714285714,2.10463418899
Cap-D2,0.0,0.0
