TFs,Expr_Fraction_21,Mean_Expr_21
14-3-3epsilon,1.0,11.912466037
14-3-3zeta,1.0,10.5264521683
ab,0.4,2.82927886785
abd-A,0.0,0.052979448857
Abd-B,0.2,1.3089404578
abo,0.05,0.496484569453
abs,0.05,0.523417196425
ac,0.0,0.0
Acf,0.15,1.21764386927
achi,0.05,0.221477453506
acj6,0.95,8.39298049478
Ada2a,0.0,0.150169168965
Ada2b,0.1,0.811956650542
ADD1,0.3,2.62183561444
Adf1,0.4,3.10920187004
adp,0.3,2.67472791709
Aef1,0.2,1.55701047656
al,0.0,0.0
Alh,0.35,2.99761483707
amos,0.0,0.0
Antp,0.0,0.0
aop,0.1,0.796156980305
ap,0.0,0.0
apt,0.25,1.91893593048
ara,0.0,0.0
Asciz,0.05,0.481502045226
ase,0.0,0.0
ash1,0.0,0.0
ash2,0.15,1.16232070411
Atac3,0.2,1.4475951883
ATbp,0.0,0.0
Atf-2,0.2,1.241676556
Atf3,0.25,1.83746077753
Atf6,0.1,0.768902738994
ato,0.05,0.403485172149
Awh,0.0,0.0
az2,0.1,0.650855593784
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.1,0.70097846662
bab2,0.6,4.72924797597
baf,0.25,1.85725214128
bap,0.0,0.0
Bap111,0.25,2.25621819349
Bap170,0.1,0.776952394808
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.25,2.03277736192
betaNACtes3,0.0,0.057269988894
Bgb,0.55,4.67169075271
bi,1.0,7.45050912787
bic,0.95,7.71536609745
BigH1,0.0,0.0
bigmax,0.1,0.536435380135
bin,0.0,0.0
bip2,0.8,6.85617924142
Blimp-1,0.35,2.89612329755
Blm,0.0,0.0549348279615
Blos1,0.1,0.655119520032
bon,0.55,4.65961900261
bowl,0.0,0.0
br,0.1,0.634009770886
Br140,0.05,0.446910718357
brat,0.85,7.20858269386
brk,0.1,0.488544868687
brm,0.45,3.07847456729
Bro,0.0,0.0
bs,0.25,2.2200544471
bsh,0.0,0.0
BtbVII,0.1,0.967211297226
btd,0.3,2.09563208928
btn,0.0,0.0
btsz,0.4,2.26773209391
Bug22,0.5,4.02884725875
BuGZ,0.5,3.68199523139
bun,0.7,6.40383593876
Bx,0.3,1.90287139793
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.05,0.286632999812
Cap-D2,0.0,0.0
capu,0.35,2.3065090198
cas,0.0,0.0
cato,0.0,0.0
caup,0.0,0.0
cbt,0.1,0.852270444066
CDC45L,0.1,0.679616657285
Cdc5,0.1,1.02881215119
Cdk9,0.1,0.676646262485
Cenp-C,0.0,0.0
Cf2,0.05,0.588802092149
cg,0.8,7.0581782095
CG10147,0.0,0.0
CG10209,0.05,0.501035321133
CG10211,0.0,0.0
CG10214,0.15,0.92340072917
CG10232,0.0,0.0
CG1024,0.1,0.637030138002
CG10274,0.05,0.317206789717
CG10321,0.2,1.64268694296
CG10348,0.0,0.0
CG10366,0.05,0.52565770741
CG10431,0.0,0.0
CG10445,0.0,0.0
CG10462,0.0,0.0
CG10543,0.35,2.2383519304
CG10565,0.2,1.99193878666
CG10576,0.55,5.01102099731
CG10631,0.1,0.581203818993
CG10654,0.05,0.260660560709
CG10669,0.05,0.402318670544
CG10949,0.0,0.0
CG10959,0.05,0.414446575748
CG10979,0.15,1.48895562508
CG11085,0.0,0.0
CG11122,0.0,0.055698465997
CG11247,0.2,1.84869504629
CG11294,0.0,0.0
CG11317,0.0,0.0
CG11398,0.05,0.417759062842
CG11403,0.0,0.0
CG11414,0.15,1.05496972768
CG11456,0.1,0.634542853459
CG11617,0.0,0.0
CG11695,0.05,0.465807396209
CG11696,0.2,1.45470292138
CG11723,0.2,1.57940897328
CG11835,0.0,0.0
CG11876,0.75,6.10386582052
CG11902,0.05,0.477214451662
CG11906,0.05,0.420735618278
CG11966,0.0,0.0
CG11970,0.1,0.801888054561
CG12018,0.05,0.446741220137
CG12054,0.4,3.14662920286
CG12071,0.45,3.78211240817
CG12075,0.05,0.462695585061
CG12219,0.25,2.09864348845
CG12236,0.35,3.26671402996
CG12299,0.4,3.11067976574
CG1233,0.0,0.0397943277961
CG12391,0.45,3.7880795337
CG12605,0.4,2.97112645222
CG12744,0.0,0.0
CG12769,0.0,0.0
CG12942,0.1,0.974560564454
CG13123,0.05,0.336439386786
CG13185,0.05,0.579732665301
CG13204,0.05,0.44018433321
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.25,1.82805159191
CG13773,0.0,0.0
