TFs,Expr_Fraction_16,Mean_Expr_16
14-3-3epsilon,1.0,11.5488163475
14-3-3zeta,1.0,11.0662543151
ab,0.4,3.23602572862
abd-A,0.0,0.0
Abd-B,0.0,0.0
abo,0.1,0.70908283204
abs,0.0,0.0
ac,0.0,0.0
Acf,0.1,0.912970284203
achi,0.1,0.683551418115
acj6,0.8,7.3806897039
Ada2a,0.2,1.36719339359
Ada2b,0.2,1.75791424755
ADD1,0.1,0.71207473979
Adf1,0.5,4.7140553187
adp,0.1,0.708508370588
Aef1,0.3,2.34559370362
al,0.0,0.0
Alh,0.4,3.03060747465
amos,0.0,0.0
Antp,0.0,0.0
aop,0.0,0.0
ap,0.0,0.0
apt,0.1,1.03342735093
ara,0.1,0.384576249798
Asciz,0.0,0.0
ase,0.0,0.0
ash1,0.1,0.753319103829
ash2,0.2,1.25133897033
Atac3,0.3,2.28015213128
ATbp,0.0,0.0
Atf-2,0.0,0.0
Atf3,0.1,0.627693030925
Atf6,0.3,2.50082970341
ato,0.0,0.0
Awh,0.0,0.0
az2,0.2,1.65275818701
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.2,1.26077090582
bab2,0.3,2.28468638898
baf,0.1,0.819091473992
bap,0.0,0.0
Bap111,0.3,2.91826982782
Bap170,0.0,0.0
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.3,2.26511476859
betaNACtes3,0.0,0.0
Bgb,0.4,3.01383139671
bi,0.8,7.18546030044
bic,1.0,7.73907284097
BigH1,0.0,0.0
bigmax,0.1,0.407125011258
bin,0.0,0.0
bip2,0.6,6.1036083805
Blimp-1,0.4,3.3248152628
Blm,0.0,0.236879276279
Blos1,0.1,0.836334594828
bon,0.2,1.91784012832
bowl,0.0,0.176562681266
br,0.0,0.0
Br140,0.0,0.0
brat,0.8,5.8601465556
brk,0.0,0.147163865363
brm,0.4,2.97333054476
Bro,0.0,0.0
bs,0.1,0.91536888191
bsh,0.0,0.0
