TFs,Expr_Fraction_3,Mean_Expr_3
14-3-3epsilon,1.0,11.5494402571
14-3-3zeta,0.947368421053,10.6522464087
ab,0.578947368421,4.45740989352
abd-A,0.0,0.0
Abd-B,0.0,0.0
abo,0.0526315789474,0.474510971898
abs,0.0526315789474,0.503006926528
ac,0.0,0.0
Acf,0.105263157895,0.836975522588
achi,0.0526315789474,0.164322451627
acj6,0.736842105263,6.7214667946
Ada2a,0.0526315789474,0.421366649636
Ada2b,0.0526315789474,0.470444273689
ADD1,0.210526315789,1.83506390509
Adf1,0.263157894737,2.41373965363
adp,0.0,0.0
Aef1,0.210526315789,1.39679340027
al,0.0,0.0
Alh,0.263157894737,2.30179410274
amos,0.0,0.0
Antp,0.0,0.0
aop,0.0526315789474,0.495701942952
ap,0.0,0.0
apt,0.0526315789474,0.386846446634
ara,0.0,0.0
Asciz,0.0,0.0
ase,0.0,0.0
ash1,0.0,0.0697163591442
ash2,0.105263157895,0.922986792717
Atac3,0.157894736842,1.44652311948
ATbp,0.0,0.0
Atf-2,0.105263157895,0.937971185358
Atf3,0.210526315789,1.98557931337
Atf6,0.105263157895,1.08388739665
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0,0.0
B-H1,0.0,0.0
B-H2,0.0526315789474,0.268485096997
bab1,0.0526315789474,0.493367614916
bab2,0.157894736842,1.47013618722
baf,0.105263157895,0.862501597628
bap,0.0,0.0
Bap111,0.105263157895,0.941660995503
Bap170,0.0526315789474,0.475286940517
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.368421052632,3.53781102606
betaNACtes3,0.0,0.0
Bgb,0.421052631579,3.46775366931
bi,1.0,8.9801782614
bic,0.578947368421,5.06177322359
BigH1,0.0,0.0
bigmax,0.0526315789474,0.395268711396
bin,0.0,0.0
bip2,0.631578947368,5.90920059751
Blimp-1,0.315789473684,2.83725989954
Blm,0.0,0.0
Blos1,0.105263157895,0.840068911843
bon,0.157894736842,1.49795503846
bowl,0.0,0.0
br,0.0,0.0
Br140,0.0526315789474,0.24465359549
brat,0.736842105263,6.54507290729
brk,0.0,0.0
brm,0.157894736842,0.894153304341
Bro,0.0,0.0
bs,0.105263157895,0.905584284941
bsh,0.0,0.0
BtbVII,0.157894736842,1.2968432436
btd,0.0,0.0
btn,0.0,0.0
btsz,0.263157894737,2.05705570786
Bug22,0.473684210526,4.31484449769
BuGZ,0.210526315789,1.49110454094
bun,0.842105263158,7.9532925108
Bx,0.421052631579,3.28620971564
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.105263157895,0.747352731483
Cap-D2,0.0,0.0
capu,0.0526315789474,0.546549188316
cas,0.0,0.0
cato,0.0,0.0
caup,0.0,0.0
cbt,0.105263157895,1.05124836738
CDC45L,0.0,0.0648021712874
Cdc5,0.157894736842,1.69471208461
Cdk9,0.105263157895,0.973110974419
