TFs,Expr_Fraction_23,Mean_Expr_23
14-3-3epsilon,1.0,11.4518300835
14-3-3zeta,1.0,9.79754677006
ab,0.642857142857,5.06095404256
abd-A,0.0,0.0
Abd-B,0.0714285714286,0.702083981599
abo,0.0,0.0
abs,0.0714285714286,0.657928415819
ac,0.0,0.0
Acf,0.0,0.0
achi,0.0714285714286,0.484125002983
acj6,0.928571428571,8.12037275275
Ada2a,0.0,0.0697430411638
Ada2b,0.142857142857,1.45094846675
ADD1,0.214285714286,1.94898219141
Adf1,0.714285714286,6.29309721138
adp,0.214285714286,1.86877263162
Aef1,0.214285714286,2.03123482225
al,0.0,0.0
Alh,0.0,0.0
amos,0.0,0.0
Antp,0.0,0.0
aop,0.142857142857,1.23166063559
ap,0.0,0.0
apt,0.0,0.0
ara,0.0714285714286,0.254985399576
Asciz,0.0,0.0
ase,0.0714285714286,0.634203488208
ash1,0.142857142857,1.43649846375
ash2,0.214285714286,1.91191699329
Atac3,0.285714285714,2.51075700464
ATbp,0.0,0.0
Atf-2,0.0714285714286,0.249665187495
Atf3,0.0714285714286,0.803459811047
Atf6,0.214285714286,1.68583377807
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0,0.0
B-H1,0.0,0.0
B-H2,0.0714285714286,0.453104336966
bab1,0.0,0.172820400568
bab2,0.285714285714,2.37781056408
baf,0.214285714286,1.56570837321
bap,0.0,0.0
Bap111,0.214285714286,2.07560368057
Bap170,0.142857142857,1.21502452289
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.285714285714,2.48411010234
betaNACtes3,0.0,0.0
Bgb,0.714285714286,6.38618576109
bi,1.0,8.20278851387
bic,0.714285714286,5.9291368951
BigH1,0.0,0.0
bigmax,0.0714285714286,0.641630824791
bin,0.0,0.0
bip2,0.571428571429,4.5298711202
Blimp-1,0.357142857143,3.18777506492
Blm,0.0,0.0
Blos1,0.285714285714,1.86041383134
bon,0.0714285714286,0.384079281766
bowl,0.0,0.0936425917257
br,0.0714285714286,0.399772783126
Br140,0.0,0.0
brat,0.785714285714,6.28094536597
brk,0.0,0.0907313292629
brm,0.0714285714286,0.575015010254
Bro,0.0,0.0
bs,0.214285714286,1.78983294184
bsh,0.0,0.0
BtbVII,0.357142857143,2.90310209541
btd,0.142857142857,1.0896861281
btn,0.0,0.0
btsz,0.285714285714,1.24385301516
Bug22,0.785714285714,7.34670255329
BuGZ,0.571428571429,4.98723631775
bun,1.0,8.96209492471
Bx,0.428571428571,3.33416151612
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.142857142857,1.15142088316
Cap-D2,0.0,0.0
capu,0.142857142857,1.15824916335
cas,0.0714285714286,0.222197184134
cato,0.0,0.0
caup,0.0,0.0
cbt,0.214285714286,1.75351496897
CDC45L,0.142857142857,1.12838120174
Cdc5,0.142857142857,1.28420251265
Cdk9,0.0,0.0
Cenp-C,0.0,0.0
Cf2,0.0714285714286,0.440783996564
cg,0.857142857143,7.16237835933
CG10147,0.0,0.0
CG10209,0.0,0.255707028502
CG10211,0.0,0.0
CG10214,0.0,0.0949068247593
CG10232,0.0,0.0
CG1024,0.0714285714286,0.640466200114
CG10274,0.0,0.0
CG10321,0.357142857143,2.41688023431
CG10348,0.0,0.0
CG10366,0.0,0.0965059820886
CG10431,0.0,0.0
CG10445,0.0,0.0
CG10462,0.0,0.0
CG10543,0.214285714286,1.67230084254
CG10565,0.5,4.41134370144
CG10576,0.142857142857,1.09829145891
CG10631,0.0714285714286,0.741417154986
CG10654,0.0714285714286,0.46599664371
CG10669,0.142857142857,1.01835502919
CG10949,0.0,0.0
CG10959,0.0,0.0
CG10979,0.0714285714286,0.476435650552
CG11085,0.0,0.0
CG11122,0.142857142857,1.20426605452
CG11247,0.142857142857,1.55732822266
CG11294,0.0,0.0
CG11317,0.0714285714286,0.517767095709
CG11398,0.0,0.0
CG11403,0.0,0.0
CG11414,0.214285714286,1.76074745498
CG11456,0.0,0.0
CG11617,0.0,0.0
CG11695,0.214285714286,2.06560271547
CG11696,0.0714285714286,0.687407582794
CG11723,0.0714285714286,0.657707947053
CG11835,0.0,0.0
CG11876,0.5,3.83878268723
CG11902,0.0,0.0
CG11906,0.0714285714286,0.784038172957
CG11966,0.0,0.0
CG11970,0.0714285714286,0.538937174826
CG12018,0.0,0.0945143877857
CG12054,0.285714285714,2.02905024805
CG12071,0.785714285714,6.62793617017
CG12075,0.0,0.0
CG12219,0.285714285714,2.31905130874
CG12236,0.428571428571,3.82608776952
CG12299,0.428571428571,3.83155320917
CG1233,0.0714285714286,0.366738315166
CG12391,0.214285714286,1.67862339868
CG12605,0.857142857143,5.47815440135
CG12744,0.0,0.0
CG12769,0.0,0.158762686765
CG12942,0.0714285714286,0.779524937552
CG13123,0.0714285714286,0.637818300618
CG13185,0.0,0.0
CG13204,0.285714285714,2.79523961966
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.0,0.0
CG13773,0.0,0.0
CG13775,0.0,0.0
CG13796,0.0,0.0
CG13895,0.0,0.0941879983471
CG14117,0.0,0.0
CG14200,0.0714285714286,0.346623927134
CG14438,0.285714285714,2.05915730842
CG14441,0.0,0.348172903616
CG14451,0.0,0.0
CG14655,0.0714285714286,0.606241885749
CG14667,0.285714285714,1.86064889763
CG14710,0.0714285714286,0.729147068093
CG14711,0.142857142857,0.732773684947
CG15011,0.0,0.0
CG15073,0.142857142857,0.909672477964
CG15269,0.0,0.0
CG15286,0.0,0.0
CG1529,0.0714285714286,0.692016012546
CG15336,0.0,0.0
CG15398,0.0,0.0
CG15435,0.0,0.0
CG15436,0.0,0.0
CG15440,0.285714285714,2.37937552855
CG15514,0.0714285714286,0.55521284992
CG15696,0.0,0.0
CG15710,0.0,0.0
CG15715,0.285714285714,1.50668942993
CG15812,0.142857142857,1.22312971568
CG1602,0.0,0.0
CG1603,0.0,0.0
CG1620,0.357142857143,2.83541461554
CG1647,0.0714285714286,0.742158112031
CG1663,0.0714285714286,0.632123967381
CG1677,0.5,3.36758429585
CG16779,0.0,0.0
CG16863,0.0,0.0
