TFs,Expr_Fraction_15,Mean_Expr_15
14-3-3epsilon,1.0,11.9198306931
14-3-3zeta,1.0,10.5143177969
ab,0.461538461538,3.63160708808
abd-A,0.0,0.0
Abd-B,0.0,0.0
abo,0.0,0.0
abs,0.0769230769231,0.731717864725
ac,0.0,0.0
Acf,0.153846153846,1.6727993573
achi,0.0,0.0
acj6,0.769230769231,5.68207367637
Ada2a,0.0,0.0
Ada2b,0.0769230769231,0.738025556661
ADD1,0.230769230769,1.68777260637
Adf1,0.307692307692,2.75886111099
adp,0.153846153846,1.54064025204
Aef1,0.384615384615,3.4429993356
al,0.0,0.0
Alh,0.153846153846,1.28832888498
amos,0.0,0.0
Antp,0.0,0.0
aop,0.153846153846,0.904541875542
ap,0.0,0.0
apt,0.0769230769231,0.824996447345
ara,0.0,0.0
Asciz,0.0,0.0
ase,0.0,0.0
ash1,0.153846153846,1.48084423517
ash2,0.230769230769,2.00935070802
Atac3,0.0769230769231,0.707589924317
ATbp,0.0,0.0
Atf-2,0.0769230769231,0.750466178982
Atf3,0.307692307692,2.38525131538
Atf6,0.230769230769,1.83894860667
ato,0.0,0.0
Awh,0.0,0.0
az2,0.0769230769231,0.774853000646
B-H1,0.0,0.0
B-H2,0.0,0.0
bab1,0.0,0.148374200602
bab2,0.461538461538,2.75771228686
baf,0.153846153846,0.817634091494
bap,0.0,0.0
Bap111,0.307692307692,2.91383360894
Bap170,0.153846153846,1.29874031802
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.153846153846,1.13935970529
betaNACtes3,0.0,0.0
Bgb,0.461538461538,4.17949665198
bi,0.230769230769,1.87213408912
bic,0.615384615385,5.53033209815
BigH1,0.0,0.0
bigmax,0.0769230769231,0.665477809434
bin,0.0,0.0
bip2,0.615384615385,5.08175587196
Blimp-1,0.384615384615,3.52663574443
Blm,0.0,0.0
Blos1,0.0,0.0
bon,0.0,0.0
bowl,0.0,0.0
br,0.0,0.0883519027915
Br140,0.0769230769231,0.656606129276
brat,0.692307692308,5.26181815947
brk,0.0,0.0
brm,0.0769230769231,0.357025387539
Bro,0.0,0.0
bs,0.0,0.0
bsh,0.0,0.0
BtbVII,0.153846153846,1.12809925356
btd,0.0,0.0
btn,0.0,0.0
btsz,0.230769230769,1.20833869844
Bug22,0.153846153846,1.37959834165
BuGZ,0.461538461538,4.35129442541
bun,0.846153846154,8.11536794781
Bx,0.615384615385,3.9245177278
byn,0.0,0.0
C15,0.0,0.0
cad,0.0,0.0
Camta,0.307692307692,2.26355380898
Cap-D2,0.0,0.0
capu,0.153846153846,1.00778193708
cas,0.0,0.0
cato,0.0,0.0
caup,0.0,0.0905283912831
cbt,0.307692307692,2.2447143636
CDC45L,0.153846153846,1.4222292588
Cdc5,0.230769230769,2.11346856036
Cdk9,0.0769230769231,0.609391646916
Cenp-C,0.0769230769231,0.62235323891
Cf2,0.0,0.0592389642319
cg,0.615384615385,6.26960343851
CG10147,0.0,0.0
CG10209,0.0769230769231,0.484333739788
CG10211,0.0,0.0
CG10214,0.0769230769231,0.677061744538
CG10232,0.0,0.0
CG1024,0.0,0.0905283912831
CG10274,0.0,0.0
CG10321,0.153846153846,0.996363820669
CG10348,0.0,0.0
CG10366,0.230769230769,2.05932237123
CG10431,0.0,0.0
CG10445,0.0,0.0
CG10462,0.0,0.0
CG10543,0.230769230769,1.50676597365
CG10565,0.230769230769,2.13333822176
CG10576,0.307692307692,2.52715264906
CG10631,0.307692307692,2.30611845923
CG10654,0.0,0.0
CG10669,0.0,0.0
CG10949,0.0,0.0
CG10959,0.0,0.0
CG10979,0.0769230769231,0.608742288045
CG11085,0.0,0.0
CG11122,0.153846153846,1.18751286718
CG11247,0.153846153846,0.896986601322
CG11294,0.0,0.129985745317
CG11317,0.0769230769231,0.719638332011
CG11398,0.153846153846,1.04517411119
CG11403,0.0,0.0
CG11414,0.230769230769,2.14985848291
CG11456,0.0,0.0
CG11617,0.0769230769231,0.640583534588
CG11695,0.0769230769231,0.640580852975
CG11696,0.0769230769231,0.462939616121
CG11723,0.0,0.0
CG11835,0.0,0.0
CG11876,0.384615384615,3.29638994274
CG11902,0.0,0.0
CG11906,0.0769230769231,0.690436567419
CG11966,0.0,0.0
CG11970,0.0769230769231,0.591763317792
CG12018,0.0,0.0
CG12054,0.230769230769,2.17458320742
CG12071,0.538461538462,4.53926773972
CG12075,0.0,0.0
CG12219,0.0,0.0
CG12236,0.307692307692,2.70340737865
CG12299,0.307692307692,2.75404914358
CG1233,0.0769230769231,0.526867887805
CG12391,0.307692307692,2.48975480177
CG12605,0.538461538462,2.86745721741
CG12744,0.0,0.0
CG12769,0.0,0.0
CG12942,0.0769230769231,0.523161188537
CG13123,0.0,0.0
CG13185,0.0,0.0
CG13204,0.153846153846,1.55003007653
CG13287,0.0,0.0
CG13296,0.0,0.0
CG13617,0.0769230769231,0.648158991525
CG13773,0.0,0.0
CG13775,0.153846153846,0.767494720285
CG13796,0.0,0.0
CG13895,0.0769230769231,0.534658937527
CG14117,0.0,0.0
CG14200,0.0,0.298495818221
CG14438,0.0,0.0
CG14441,0.230769230769,1.21701875883
CG14451,0.0,0.0
CG14655,0.0,0.383731934298
CG14667,0.0769230769231,0.65708709412
CG14710,0.0769230769231,0.908906474568
CG14711,0.0769230769231,0.577099241705
CG15011,0.153846153846,1.4754766244
CG15073,0.0,0.0
CG15269,0.0,0.0
CG15286,0.0769230769231,0.540920798348
CG1529,0.0,0.0
CG15336,0.0,0.0
