TFs,Expr_Fraction_22,Mean_Expr_22
14-3-3epsilon,1.0,11.834257919
14-3-3zeta,0.981481481481,10.2460654978
ab,0.351851851852,2.86621201272
abd-A,0.0,0.0
Abd-B,0.0185185185185,0.0801500695809
abo,0.111111111111,0.849903027187
abs,0.037037037037,0.369116382652
ac,0.0,0.0
Acf,0.0740740740741,0.790898295566
achi,0.0185185185185,0.103835795642
acj6,0.87037037037,7.45563128146
Ada2a,0.0185185185185,0.173808507617
Ada2b,0.0555555555556,0.501181790316
ADD1,0.203703703704,1.52285234682
Adf1,0.462962962963,3.98855927017
adp,0.0925925925926,0.673573027095
Aef1,0.185185185185,1.42793904061
al,0.0,0.0
Alh,0.240740740741,2.03629018822
amos,0.0,0.0
Antp,0.0,0.0292557470656
aop,0.12962962963,0.825540570986
ap,0.0,0.0254832921119
apt,0.0740740740741,0.733909640653
ara,0.0,0.0
Asciz,0.0740740740741,0.645034871046
ase,0.0,0.0
ash1,0.037037037037,0.288555375463
ash2,0.12962962963,1.02130347683
Atac3,0.185185185185,1.358629442
ATbp,0.0,0.0316973244887
Atf-2,0.12962962963,1.1429666131
Atf3,0.0555555555556,0.52235769196
Atf6,0.166666666667,1.21169152295
ato,0.0185185185185,0.090418177493
Awh,0.0,0.0
az2,0.037037037037,0.337687978231
B-H1,0.0,0.0
B-H2,0.0,0.0150797835922
bab1,0.0185185185185,0.180137624782
bab2,0.259259259259,2.16460000599
baf,0.185185185185,1.21132784244
bap,0.0,0.0
Bap111,0.203703703704,1.83289946883
Bap170,0.0925925925926,0.723572248651
bbx,0.0,0.0
bcd,0.0,0.0
BEAF-32,0.314814814815,2.7219033128
betaNACtes3,0.0,0.0
Bgb,0.407407407407,3.45489682617
bi,0.481481481481,3.86906910093
bic,0.703703703704,5.43540840784
BigH1,0.0,0.0
bigmax,0.148148148148,1.24176291746
bin,0.0,0.0174287488194
bip2,0.611111111111,5.45482263663
Blimp-1,0.314814814815,2.4122177148
Blm,0.037037037037,0.186501202826
Blos1,0.0555555555556,0.497362818814
bon,0.296296296296,2.56830340781
bowl,0.0,0.0339508752285
br,0.0,0.110487262529
Br140,0.037037037037,0.226691202044
brat,0.777777777778,7.07796183986
