symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Wnt4,0.23368862005,8.77472789509,0.0,9.43486874522,2.89657802689e-16,4.60787632517e-12
Fer1,0.208239742874,9.51900490184,0.0,10.2833378784,2.9837851623e-15,4.74660543619e-11
disco-r,0.0186018345314,6.1951419881,0.0,7.26787342657,7.31071164795e-15,1.16298800896e-10
Con,1.03499639479,10.5028995769,0.0,10.6702233632,8.94488511639e-15,1.42295232432e-10
mamo,7.77704510397,0.234300932739,8.32698150614,0.0,1.2887549192e-14,2.05015132547e-10
CG43689,8.68388050782,0.0,9.79657726249,0.0,1.55887117555e-14,2.47985226606e-10
bru-3,8.03744506753,0.113589118078,8.35444881573,0.0,1.98251712118e-14,3.15378823637e-10
eyg,0.241406279962,8.29042782844,0.0,9.25761055378,1.74652090783e-13,2.77836546017e-09
CG13578,8.79352160298,12.3151149165,9.86691032928,12.4119724376,1.85753069039e-13,2.95495982228e-09
nemy,5.31944138582,12.5343112514,7.0841879967,12.797026673,2.95040003506e-13,4.69349637577e-09
Dll,0.983463066242,9.12365003381,0.0,9.81464782045,3.32976247949e-13,5.29698615238e-09
CG30095,7.85713542461,0.0598003441789,9.24921728331,0.0,4.30723782641e-13,6.85195393425e-09
Gr21a,9.8092592292,0.0,11.4383344129,0.0,4.70006352686e-13,7.47686105854e-09
slp2,0.0,7.04923814559,0.0,9.08865458133,6.82408941387e-13,1.08557614396e-08
Tsp42Ef,8.01879859026,12.0405139691,9.31706418255,12.0961744954,7.79949505832e-13,1.24074367388e-08
slp1,0.0359767911581,7.45303555507,0.0,9.03538449014,1.56580058903e-12,2.49087557704e-08
toe,0.260209591088,6.82195809674,0.0,9.03662374834,4.03000974702e-12,6.41093950556e-08
CG42540,7.97904032504,0.686641600016,9.4974517261,0.0,4.36504591754e-12,6.94391504563e-08
glec,3.84753595127,9.96593426151,0.0,10.2575177414,5.65501650205e-12,8.99600025147e-08
CG31676,12.3934787313,10.1912892319,12.5498375462,10.5809363819,8.77842140165e-12,1.39647127658e-07
fabp,8.40674314808,2.08886946913,9.26978619222,0.0,1.31580884186e-11,2.09318870563e-07
TrpA1,0.0389565441705,6.63929619526,0.0,8.31094468372,1.68692956083e-11,2.68356754537e-07
Snmp1,0.0359767911581,6.99887571341,0.0,8.96878287421,1.82188626264e-11,2.89825666661e-07
emc,8.4212105494,0.598381125024,9.41700107756,0.0,1.958635085e-11,3.11579669321e-07
pros,0.130243317882,6.03875653346,0.0,7.66039503301,2.84922667641e-11,4.53254979683e-07
DIP-epsilon,7.04849098361,0.0,9.02657233536,0.0,3.06806130737e-11,4.88067192777e-07
mid,0.242929135103,6.35458842008,0.0,8.54284813036,3.26491062331e-11,5.19381981956e-07
Frq1,2.18901271646,8.7505595413,0.0,9.31130926497,4.16464534362e-11,6.62511781263e-07
fred,5.01967017051,0.062009623227,5.95628635971,0.0,6.77987275182e-11,1.07854215736e-06
CG43729,10.5169681189,6.58593445736,11.0805323701,8.26818998546,7.324164281e-11,1.16512805382e-06
CG31760,5.87330071572,0.0,8.0361134856,0.0,8.20559742833e-11,1.3053464389e-06
dpr2,0.248130971198,6.84481354957,0.0,8.92908997899,9.59273439953e-11,1.52601218828e-06
CG8654,0.199233180382,6.73140317303,0.0,8.70460883788,1.00702141186e-10,1.60196966199e-06
shakB,9.67179241766,7.02537449632,9.81932595136,7.78578650538,1.02879489935e-10,1.63660692588e-06
AstC-R2,5.4806580558,0.736445027959,5.98774603645,0.0,1.69280277992e-10,2.6929106623e-06
comm,0.167015059903,6.55943135851,0.0,9.03062365082,2.0319732377e-10,3.23246302653e-06
CG40486,7.56766188823,0.0,9.1615071063,0.0,2.14427596012e-10,3.41111419736e-06
dpr20,0.669000659667,7.60669150149,0.0,9.78905532685,6.20522115322e-10,9.87126581055e-06
Toll-7,1.40360193972,7.36920585118,0.0,8.22478309942,6.34393629804e-10,1.00919338629e-05
beat-IIb,5.88691976745,0.0229288355524,8.22030874156,0.0,1.24836496427e-09,1.98589898516e-05
mspo,9.94679164247,4.68025530638,10.517720843,4.65371156624,1.32246614219e-09,2.103779139e-05
beat-IIa,5.85759471114,0.0,7.748202112,0.0,1.3689265313e-09,2.17768832599e-05
fkh,5.12557423667,0.0,6.32193591446,0.0,1.3689265313e-09,2.17768832599e-05
unpg,6.28805264041,0.0,9.0788257757,0.0,1.3689265313e-09,2.17768832599e-05
Gr93a,0.0,5.75281852299,0.0,8.11677952167,1.73438670916e-09,2.75906237694e-05
beat-IIIc,6.68773254375,0.704526890281,8.70409244201,0.0,2.00327841189e-09,3.18681529763e-05
CG34353,5.8923023486,0.308197329102,7.85029674036,0.0,3.11241338327e-09,4.9512272101e-05
klg,2.57621239629,8.46941994501,0.0,9.17286721426,3.5111453654e-09,5.58553004728e-05
B-H1,0.0319697334388,5.18308958308,0.0,6.86665191474,4.75978992859e-09,7.5718738184e-05
rdgA,8.90071423355,4.87281490479,9.5573215654,5.42669098916,4.99963462325e-09,7.95341875866e-05
nAChRalpha5,0.321948456796,5.18672020733,0.0,5.90930602552,6.72711833831e-09,0.000107014998526
CG5953,6.00909486071,0.542288382987,7.38812763025,0.0,6.93237420176e-09,0.000110280208802
bi,5.11616741194,0.732918643042,5.65371036305,0.0,7.08568119429e-09,0.000112719016439
Nep1,2.3525297437,8.85080905955,0.0,10.2526232179,8.84751746112e-09,0.000140746307772
CG32150,1.05154311308,6.6175715733,0.0,8.90738946517,1.18995391706e-08,0.000189297869126
H15,0.0,4.53047379547,0.0,7.17508566447,1.29476145361e-08,0.000205970652041
shep,3.87259213797,8.7989608175,3.27650196398,9.48327335347,1.47431375446e-08,0.00023453383206
CG34347,0.919925718066,5.75035764048,0.0,6.60665331073,1.60186947275e-08,0.000254825395725
Pkc53E,6.63685228012,2.36277291599,7.53241245853,0.0,2.05350472601e-08,0.000326671531813
CG10035,0.32785638421,4.92044477239,0.0,6.59961903683,2.1862625874e-08,0.000347790652403
glob1,8.393294512,1.97865403981,10.6198872127,0.0,2.22131316547e-08,0.000353366498363
Drl-2,0.743277787598,6.07689674922,0.0,7.9579450599,2.30600215875e-08,0.000366838823414
esn,5.20199535126,0.362653359227,7.33740523133,0.0,3.52635776715e-08,0.000560972993599
scrt,5.27261989015,9.04904478353,6.70332343058,9.20454967159,3.73411867899e-08,0.000594023599454
Mmp2,6.10605397827,1.14851575965,7.38117377699,0.0,3.77266681309e-08,0.000600155836626
disco,0.0249588871088,4.41718860287,0.0,5.64174457781,3.78144816305e-08,0.000601552773779
dati,4.35943534569,0.0,3.50726713692,0.0,4.32903107166e-08,0.000688662262879
sNPF,7.48757099676,2.26749281541,9.12571502569,0.0,4.35807577613e-08,0.000693282694466
jeb,4.1630005565,8.31550056785,5.39105791412,8.12102780583,5.82589799335e-08,0.000926783852782
igl,10.0059082036,7.36403228043,10.6577764514,9.05626319854,6.64450135328e-08,0.00105700727528
mAChR-A,1.02632177514,3.41371336292,0.34022690474,2.62537318601,7.53687496059e-08,0.00119896606873
ATPsynC,13.0538639511,12.3640276995,13.1397334091,12.3220449047,7.96436783065e-08,0.0012669716345
luna,1.32581604113,5.72129531688,0.0,7.05361315186,8.28321446289e-08,0.00131769375676
IA-2,0.246559143052,3.91603672798,0.0,2.64070646223,8.62524394749e-08,0.00137210380717
CCHa1-R,0.0,3.21873423451,0.0,1.12538945652,8.81455893186e-08,0.00140222003488
DIP-theta,0.0,4.35290942376,0.0,0.773504872511,8.81455893186e-08,0.00140222003488
GstE4,0.0249588871088,3.81937284113,0.0,2.2943560594,1.02738307079e-07,0.00163436098901
GstO3,6.50490260329,1.30372307795,8.1132091255,0.0,1.13154594935e-07,0.00180006329622
sano,8.2230673667,3.4526364145,9.31879126238,0.0,1.55397153951e-07,0.00247205792505
ND-39,9.37090345843,5.31356102497,9.93501005308,6.74591121459,2.10707407518e-07,0.0033519334388
kek1,0.0433341498133,3.27325892508,0.0,4.34982380836,2.72622686287e-07,0.00433688169345
