symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Ir8a,5.36130453471,0.0,7.31185449101,0.0,3.83270754194e-31,6.09707115772e-27
mamo,9.62482236919,0.48111820474,10.2415604438,0.0,8.53932303617e-27,1.35843550859e-22
foxo,3.32045172893,0.0,0.0,0.0,6.63107173823e-23,1.05487089212e-18
emc,7.69760003925,0.419704619534,9.40789573126,0.0,8.22339115138e-21,1.30817706436e-16
bru-3,8.59447686391,1.23754829656,8.89295711894,0.0,5.40214527143e-17,8.5937326978e-13
Tektin-C,5.58504026508,0.307385062325,8.91872436899,0.0,3.79455249822e-15,6.03637411417e-11
salr,2.73174875071,0.0140345518711,0.0,0.0,4.6146579194e-15,7.34099781818e-11
Or35a,2.81511591576,0.0,0.0,0.0,7.75470671852e-15,1.23361874478e-10
CG18208,2.53922565576,0.0723556381793,0.0,0.0,4.67438517845e-14,7.43601194189e-10
Nep5,9.59896015264,1.81115918606,10.5768131867,0.0,5.25607108308e-14,8.36135787896e-10
5-HT1A,7.16410731864,0.89889392704,9.348810907,0.0,5.28462110511e-14,8.406775254e-10
dally,3.19266847217,0.207481854824,3.32595031976,0.0,9.68217384887e-14,1.54024021588e-09
nemy,1.18141291247,12.0972631592,0.0,12.2314289005,4.87240577039e-13,7.75102309953e-09
Fer1,0.0,10.1531716341,0.0,10.7012021324,9.90995761504e-13,1.5764760574e-08
CG12011,2.76415926267,0.00643582911579,0.0,0.0,1.96841397452e-12,3.13135295066e-08
unc-4,2.2482247546,0.0151081995148,0.0,0.0,1.96841397452e-12,3.13135295066e-08
fd96Ca,5.5596559872,0.619719414775,6.77451276671,0.0,3.90501477764e-12,6.21209750826e-08
Con,0.372362745872,9.51046329693,0.0,10.4578844903,8.14063815835e-12,1.29501271823e-07
CG14837,3.24201653114,0.133255963941,0.0,0.0,8.52827513224e-12,1.35667800804e-07
Tsp42Ef,6.30369320214,11.857382996,8.48064379044,12.0289072034,1.18998906926e-11,1.89303461138e-07
CG14082,2.16229843831,0.0862699361315,0.0,0.0,1.53142313049e-11,2.43618791598e-07
bi,8.9801782614,2.43647557845,9.13574527883,0.0,2.54380120617e-11,4.04667895878e-07
Eip93F,1.34400953305,7.69123725449,0.0,8.60564571924,9.71062941599e-11,1.5447669275e-06
CG14693,2.35676806615,0.0181687427075,0.0,0.0,1.03880225509e-10,1.6525266274e-06
dpr9,8.92423041224,2.18939815418,9.83034249067,0.0,1.37219351665e-10,2.18288544629e-06
CG18467,3.03686933845,0.123386175692,0.0,0.0,3.5625987048e-10,5.66738201959e-06
salm,1.83393792222,0.0453769487351,0.0,0.0,4.1822898742e-10,6.65318673187e-06
