symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Mip,11.7430184693,0.0,11.9630827054,0.0,1.08730055366e-11,1.72967772076e-07
emc,9.80331091483,0.249088658666,10.4081889308,0.0,4.12724486105e-10,6.56562112495e-06
Tsp42Ef,2.23187185272,11.6594337229,0.0,12.2878154621,2.52836384455e-09,4.0221212039e-05
Fer1,0.046701182185,8.72793162645,0.0,10.2142709768,3.99850735354e-09,6.36082549801e-05
Ir25a,12.2952672309,3.64180195442,12.4849421199,0.0,5.64924743788e-09,8.98682282419e-05
eyg,0.0,7.2957460049,0.0,9.31199213211,2.01511665489e-08,0.000320564757461
CG33177,0.0,6.92020905981,0.0,8.77623228977,5.77554832215e-08,0.000918774227088
Fas3,9.51639855277,2.56795826845,9.70092289127,0.0,6.09087492174e-08,0.00096893638255
Eaat2,10.1698393233,2.53919244188,11.1734639061,0.0,6.1240714209e-08,0.000974217281636
CG11317,7.13144099225,0.346492530227,9.40803517147,0.0,8.58453764725e-08,0.00136562824892
CR44960,0.0646506165396,6.55038575996,0.0,8.7314149876,1.25382687853e-07,0.00199458779837
Drl-2,0.071695133945,6.66687996655,0.0,8.37398048265,1.25382687853e-07,0.00199458779837
toe,0.0,5.8166818582,0.0,6.11407551144,1.59645037426e-07,0.00253963325537
CG15130,6.11378524632,0.702176101162,7.40386402148,0.0,2.3457883012e-07,0.00373168002956
CG45263,6.73759567517,0.869481716451,8.66264322236,0.0,2.72487994315e-07,0.00433473901357
CG33178,0.228286481448,4.27320590801,0.0,5.1022449141,3.84485213975e-07,0.00611639078391
GstD2,7.01880503754,0.965583425481,8.86382527051,0.0,9.29443734491e-07,0.0147855909283
fabp,0.0888649524677,5.93610480964,0.0,8.68257609554,1.02318250207e-06,0.016276787243
Nep5,8.29701960168,1.4647538686,10.3700717742,0.0,1.1757658607e-06,0.0187040833121
CG42806,0.0,4.62829761209,0.0,6.33042408474,2.75052435048e-06,0.0437553413674
GstS1,0.544290929059,7.4072992231,0.0,9.80180025868,3.01468279435e-06,0.0479575738924
CG13578,13.1990525616,11.9137951312,13.1208226198,12.4946768195,4.15766296239e-06,0.0661401024057
kek1,6.07414493587,1.82786885532,6.49718149638,0.0,4.19307791006e-06,0.0667034833932
Lmpt,8.20782055736,2.1215121541,10.1879526409,0.0,4.6486475069e-06,0.0739506845398
Pde1c,7.30137050735,1.869779619,9.06710898507,0.0,4.98992323917e-06,0.0793796988887
Hydr2,1.04864055832,6.43015749725,0.0,8.01776591845,5.30309799618e-06,0.0843616829233
Fs,0.0,5.53220821362,0.0,6.20484470152,6.66788996161e-06,0.106072793509
CG15545,6.25897482567,0.662881562913,9.06065124389,0.0,7.10942672194e-06,0.113096760293
GstE4,0.0534749624135,5.93991247301,0.0,8.59879134529,7.22541876574e-06,0.114941961725
Dll,10.9371331113,7.07754004472,11.1437950364,9.24584770937,7.88633929564e-06,0.125455885515
fkh,4.75057965526,0.0425398050478,5.3014367812,0.0,8.39514520647e-06,0.133549969945
GstD11,0.974082290812,5.95604260437,0.0,7.83063010177,1.34657268277e-05,0.214212782376
Sp1,0.0,4.80323439871,0.0,5.98076956169,1.56956700371e-05,0.249686718951
CG43902,0.046701182185,4.2240767353,0.0,3.98206710503,1.82513593601e-05,0.290342624701
mid,4.86780920253,0.0,3.2200886947,0.0,1.8679498589e-05,0.297153463553
dpr1,3.63980075591,8.54669894432,0.0,9.63954459451,1.92791262421e-05,0.306692340259
dati,0.210804898776,4.94014993895,0.0,5.98779748372,2.00704440675e-05,0.319280624225
Teh2,7.89715605023,3.48706765921,9.44454017892,0.0,2.52871612591e-05,0.402268161309
Wnt4,8.95650404382,3.10752047632,9.81524041602,0.0,3.06953425957e-05,0.488301510012
caps,5.06713273978,0.968937548324,6.20680879227,0.0,3.18336645308e-05,0.506409935356
CG13325,0.0,2.67246415862,0.0,0.0,3.59234640147e-05,0.571470465545
hth,0.0,4.18217375557,0.0,0.0,3.59234640147e-05,0.571470465545
Nckx30C,0.0,3.56384148968,0.0,0.0,3.59234640147e-05,0.571470465545
bi,5.46010213837,1.20032516568,6.70482054812,0.0,3.75500658197e-05,0.597346447059
sano,3.48906438116,8.57620141948,0.0,9.33179703336,5.20661603927e-05,0.828268479526
Nep1,0.345660181735,5.87731946823,0.0,8.92811012805,5.32474795188e-05,0.847060904185
CG8641,0.829180045908,5.45973115523,0.0,6.83035279538,5.49003569724e-05,0.873354878717
CG4546,8.83354228083,4.1450832616,10.4028017516,0.0,7.70736777592e-05,1.22608806579
CG8188,0.0,3.87929890702,0.0,0.0,8.00535752523e-05,1.27349227511
GstE3,0.0,3.92497346305,0.0,0.0,8.00535752523e-05,1.27349227511
