symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
slp2,0.0,9.16585522469,0.0,10.2097601935,1.27339393407e-08,0.000202571507032
slp1,0.0616722139652,10.3650062043,0.0,10.4465004479,2.26992009393e-08,0.000361098888543
H15,0.0,8.6420743773,0.0,9.26847918245,6.42793637339e-08,0.00102255611828
mspo,8.5123722665,0.0,9.17454543398,0.0,1.71610182623e-07,0.00272997478517
bi,8.3958279022,0.364727075052,8.43693276689,0.0,2.05626318866e-07,0.00327110348052
mid,0.0,8.60873474113,0.0,9.94229285951,2.98453946524e-07,0.0047478053813
Nep1,3.33818814558,10.6803152357,1.54824020745,10.8235166789,7.73359475929e-07,0.0123026025431
Or43a,0.0,8.19891516513,0.0,9.9403594758,1.28081267329e-06,0.0203751680067
jdp,0.0,7.38633225356,0.0,9.0438543158,1.28081267329e-06,0.0203751680067
CG10126,0.386642656769,8.20860295918,0.0,9.13853378206,1.32936101e-06,0.0211474749471
Ggamma30A,8.71890856914,0.625719511145,9.94641510546,0.0,2.78276602205e-06,0.0442682418788
Tsp39D,7.14630694581,10.7319025585,7.99597168157,10.9837463662,4.06926300392e-06,0.0647338358664
CG30158,0.0,5.85258330207,0.0,8.09670624324,5.10476429372e-06,0.0812065903845
kek3,6.40288685306,11.1864074503,7.99061208238,11.3644111745,5.40429846816e-06,0.0859715800315
kek1,8.31604454419,1.5713890732,8.49504595684,0.0,6.47766963317e-06,0.103046768525
28SrRNA-Psi:CR45859,7.76571349837,6.22866859181,7.90356671795,6.21008350596,6.488521755e-06,0.103219404078
CR41535,7.83794127852,6.26538274608,7.95933942047,6.3123662116,7.56387199075e-06,0.120326075629
PHGPx,10.0760072336,4.37173426189,10.7441490363,3.8525746556,1.05426185296e-05,0.167711975569
28SrRNA-Psi:CR40596,7.87737508198,6.54707409055,7.98863043635,6.37423897102,1.19044151178e-05,0.189375435694
CR40668,6.11584561093,4.88774719021,6.27069775601,4.87204745501,1.38171913866e-05,0.219803880577
rdo,0.819133337947,6.89887191048,0.0,8.68242578468,1.92763158929e-05,0.306647633224
tna,7.35904991642,1.6344014727,7.95958332938,0.0,2.5168654026e-05,0.400382948245
CanB,9.33882099417,3.28443607434,10.0096725578,0.54026014425,3.08983877603e-05,0.491531552491
Mmp2,7.67192550846,1.52591400013,8.78127812646,0.0,3.37930782153e-05,0.537580288248
mt:ND5,1.04640232393,4.61744864616,0.0,4.8562919474,3.63820748505e-05,0.578766046723
trn,6.5605707434,0.50903280759,8.64949685618,0.0,4.58324048138e-05,0.729101895778
CG6867,6.00421347364,0.0,7.52373718928,0.0,4.79566078358e-05,0.762893717452
CG2269,4.27055172329,9.05302364443,4.51156427406,9.54939349277,5.55673666122e-05,0.883965668066
CG30274,0.0,3.13232330229,0.0,1.84878203261,6.62056368337e-05,1.05319927075
NnaD,0.270615434952,5.14059295517,0.0,5.8046571188,7.86388986037e-05,1.25098759899
