symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
mamo,7.77704510397,0.0298434419643,8.32698150614,0.0,4.71963234622e-24,7.50799113637e-20
CG43689,8.68388050782,0.0329954179957,9.79657726249,0.0,1.83106500465e-22,2.91285820939e-18
bru-3,8.03744506753,0.34626616264,8.35444881573,0.0,2.71618355714e-21,4.3209048027e-17
Gr21a,9.8092592292,0.0,11.4383344129,0.0,5.26273440689e-21,8.37195789449e-17
Sp1,7.8857366603,0.422218953781,8.8050200209,0.0,9.34078565494e-21,1.48593218199e-16
hth,0.209521228292,10.6526948862,0.0,10.9580647922,1.20583091753e-19,1.9182358236e-15
CG30095,7.85713542461,0.321853718669,9.24921728331,0.0,1.73660596224e-19,2.76259276473e-15
Ir25a,10.1130224807,0.536425519978,11.242825614,0.0,2.40283658731e-19,3.82243244309e-15
Fer1,0.208239742874,10.1962171574,0.0,10.6387251334,6.57257826034e-19,1.04556574965e-14
CG31676,12.3934787313,4.23714068062,12.5498375462,1.09020353124,7.45475900129e-19,1.18590306192e-14
emc,8.4212105494,0.507955040857,9.41700107756,0.0,1.10903538881e-18,1.76425349652e-14
Con,1.03499639479,10.6460691438,0.0,11.0765227386,2.11041031624e-18,3.35724073107e-14
Nep1,2.3525297437,11.7459370297,0.0,12.2515313096,2.22916049617e-18,3.54614851731e-14
Ggamma30A,11.6243633413,4.63899465045,11.8022092189,3.67973685123,5.29520796217e-18,8.42361682623e-14
fru,0.198804557465,9.99651162735,0.0,10.9937662899,8.88865215576e-18,1.41400678494e-13
DIP-epsilon,7.04849098361,0.204747891879,9.02657233536,0.0,3.96690333597e-17,6.31054982686e-13
Frq1,2.18901271646,10.4471461102,0.0,10.9745552608,6.9058719559e-17,1.09858611074e-12
klg,2.57621239629,10.1309539239,0.0,10.4224848821,1.11229384229e-16,1.76943704432e-12
CG43729,10.5169681189,4.49340334956,11.0805323701,6.76677704262,1.98137916596e-16,3.1519779772e-12
CG34353,5.8923023486,0.0150340404669,7.85029674036,0.0,1.98847931657e-16,3.1632728968e-12
CG31760,5.87330071572,0.108409657931,8.0361134856,0.0,2.03682442324e-16,3.24018029248e-12
beat-IIb,5.88691976745,0.0,8.22030874156,0.0,2.6856991025e-16,4.27241013225e-12
nemy,5.31944138582,12.1077609293,7.0841879967,12.1536196125,3.09827089028e-16,4.92872933225e-12
CG40486,7.56766188823,0.1223322999,9.1615071063,0.0,3.23158160153e-16,5.14080001172e-12
igl,10.0059082036,2.96936049104,10.6577764514,0.0,3.40414072323e-16,5.41530706252e-12
Dll,0.983463066242,9.29192889755,0.0,9.82882891876,4.2374260618e-16,6.74089737911e-12
Tsp42Ef,8.01879859026,11.7570306747,9.31706418255,11.9420674129,5.43549658082e-16,8.64678796076e-12
beat-IIa,5.85759471114,0.0,7.748202112,0.0,1.14297480202e-15,1.81824431506e-11
CG42284,3.94463932904,0.131193642082,4.64540188284,0.0,2.44118641021e-15,3.88343934136e-11
shakB,9.67179241766,5.91679437827,9.81932595136,6.79591248486,3.72282646579e-15,5.92227234179e-11
unpg,6.28805264041,0.0150741616724,9.0788257757,0.0,3.91299815288e-15,6.2247974616e-11
shep,3.87259213797,9.6711465054,3.27650196398,10.0484296376,8.5023554655e-15,1.35255470745e-10
eyg,0.241406279962,8.25417170564,0.0,9.73379405508,1.19784901011e-14,1.90553820529e-10
cpo,11.5980371602,12.9882482916,11.8475331378,13.0596364307,1.21158744202e-14,1.92739330277e-10
fkh,5.12557423667,0.102237670759,6.32193591446,0.0,1.85166627912e-14,2.94563071683e-10
CR43051,5.86145265745,0.558565783263,7.5296799465,0.0,1.17725845014e-13,1.87278274249e-09
toe,0.260209591088,6.10417420807,0.0,7.14606880367,1.6827733472e-13,2.67695584073e-09
CG33639,0.10090752257,5.79593496499,0.0,7.0658275171,1.78333910794e-13,2.8369358529e-09
beat-IIIc,6.68773254375,0.747913185081,8.70409244201,0.0,2.37325377516e-13,3.77537210553e-09
CG42339,7.14275099131,1.06690155922,8.59353629605,0.0,4.03702081679e-13,6.42209271534e-09
ATPsynC,13.0538639511,12.18629805,13.1397334091,12.2416023905,5.61008734327e-13,8.92452694567e-09
CG43902,0.691538072431,6.60642493928,0.0,7.82803928948,9.040185853e-13,1.4381127655e-08
disco-r,0.0186018345314,4.5274159953,0.0,4.60143919279,1.46068541758e-12,2.32365836229e-08
CG34380,4.27782894593,9.69073574207,3.77395430138,10.2459816799,1.47344725741e-12,2.34395989709e-08
AstC-R2,5.4806580558,1.09814656919,5.98774603645,0.0,2.81262571183e-12,4.47432498239e-08
Dscam3,0.921130840182,6.6932860661,0.0,8.52722843996,4.72400358073e-12,7.51494489623e-08
CG30271,7.74504174327,2.19929612179,9.50802570378,0.0,8.84505738541e-12,1.40707172887e-07
