symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
GstE4,0.555862472231,10.0789351568,0.0,10.2761627973,6.06519435646e-19,9.64851118225e-15
Pde1c,0.143522930338,6.49659109056,0.0,7.92561951212,2.87204079804e-15,4.56884250153e-11
vir-1,0.493938591013,9.82059322686,0.0,11.6720628978,3.06297001525e-15,4.87257270026e-11
hth,10.6526948862,0.0987737820613,10.9580647922,0.0,6.16571316097e-15,9.80841649647e-11
CG31676,4.23714068062,11.8680841806,1.09020353124,12.1218953318,6.62332699724e-14,1.05363885872e-09
lbl,0.0,5.32372071138,0.0,8.22408389873,1.92605883287e-13,3.06397439133e-09
fru,9.99651162735,0.581264662161,10.9937662899,0.0,2.04895157923e-13,3.25947217224e-09
CG30095,0.321853718669,5.78383538314,0.0,7.82665642631,2.65728216187e-13,4.2272044631e-09
bi,0.978601307253,7.4457232497,0.0,8.92601567938,7.39263237391e-13,1.17601995804e-08
Nep1,11.7459370297,7.31314186037,12.2515313096,9.70924698582,1.37143283617e-12,2.18167535577e-08
GstE3,0.666646617081,6.44842578511,0.0,8.20753433007,4.10473026562e-12,6.52980490654e-08
CG33543,7.8357192122,0.324178336125,9.59363420554,0.0,3.38035811833e-11,5.37747369464e-07
Con,10.6460691438,5.01353777399,11.0765227386,6.17683334423,3.07765890559e-10,4.89593978702e-06
msi,5.58457215449,0.790258821482,6.29678261711,0.0,3.22339529103e-10,5.12777722897e-06
Dh44-R1,8.3432153486,1.42016719018,9.98885091103,0.0,7.93174709772e-10,1.26178232831e-05
DIP-theta,1.10025092123,6.25943736862,0.0,7.37238141753,8.71164250506e-10,1.3858480897e-05
igl,2.96936049104,8.82309923799,0.0,9.76249065719,1.02732137742e-09,1.6342628472e-05
disco-r,4.5274159953,0.0,4.60143919279,0.0,1.07860052531e-09,1.71583771567e-05
SKIP,5.57357418954,0.0422570152075,6.76456027043,0.0,3.49007495577e-09,5.55201123965e-05
Ggamma30A,4.63899465045,9.86471740319,3.67973685123,10.8288278865,4.39726428747e-09,6.9951680285e-05
PVRAP,0.0,2.92520551159,0.0,0.0,7.51758847664e-09,0.000119589797486
stv,1.98702046305,7.64894915698,0.0,9.1103895183,7.80171270605e-09,0.000124109645728
GstD2,0.118011809976,3.61127026217,0.0,0.0,8.41207565882e-09,0.00013381929958
GstE5,0.0887748098323,3.08695097832,0.0,0.0,1.17271598278e-08,0.000186555658541
CG33639,5.79593496499,0.724910605918,7.0658275171,0.0,1.24139391595e-08,0.00019748094415
Dscam3,6.6932860661,1.19899708089,8.52722843996,0.0,1.46305665157e-08,0.000232743052131
bru-3,0.34626616264,3.8692760895,0.0,4.25757887856,1.60615321801e-08,0.000255506853922
mspo,8.70557078469,2.88943440835,9.73815023702,0.0,3.85768628386e-08,0.000613680734036
