symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Ir75d,0.0,8.70322386181,0.0,9.08020566881,6.98408543536e-13,1.11102831106e-08
fru,8.98846424931,0.0,10.2311734535,0.0,1.33324637432e-12,2.12092833227e-08
Fer1,10.478893936,0.114725852703,11.0598615742,0.0,2.77881238319e-12,4.42053473917e-08
Sp1,8.62482317167,0.083562638232,9.29269910654,0.0,3.08461697501e-12,4.90700868384e-08
Ggamma30A,12.6968798873,8.21739811793,12.7323776654,9.85528282868,8.66779401965e-12,1.37887267265e-07
emc,0.131458756177,9.89797662232,0.0,10.7115475991,1.09235018013e-11,1.73771066655e-07
disco,6.53576620337,0.0,6.99389894809,0.0,1.55658418849e-11,2.47621412706e-07
klg,10.1581185666,1.38959641103,10.2825647776,0.0,2.08385066317e-11,3.31498963497e-07
Tsp42Ef,11.8349677595,5.28103844913,11.9996420966,6.09567543923,2.12438163352e-11,3.37946630261e-07
kirre,4.88046043514,0.113036412672,5.28542996753,0.0,3.14553988493e-11,5.00392484894e-07
bi,6.83429214597,0.112764361113,7.54896604856,0.0,4.08693870589e-11,6.50150209333e-07
disco-r,5.45063866623,0.0,6.23052191402,0.0,5.03658022761e-11,8.01219182609e-07
CG13578,11.6045443958,12.9213460925,11.702683762,12.9188455722,7.66554949918e-11,1.21943561433e-06
betaTub56D,14.172629454,10.8096808646,14.3386448527,11.6566588827,9.21574171665e-11,1.46604019228e-06
CG43373,0.0,5.61333102874,0.0,5.37191672674,1.1413370075e-10,1.81563891153e-06
nemy,12.2842698339,5.48014289457,12.3276486915,6.43060290271,1.55969859441e-10,2.48116852399e-06
Gr93a,7.46953732507,0.0,8.79734700411,0.0,1.57369041656e-10,2.50342671467e-06
Ir25a,1.80289354737,10.4928267617,0.0,11.4452395544,2.37300566364e-10,3.77497740972e-06
CG14077,0.0,4.49535703638,0.0,5.5365842571,3.71528213099e-10,5.91027081399e-06
GstS1,10.8408430416,3.15845592547,11.1107344834,0.0,4.32996457492e-10,6.88810764579e-06
CG42313,5.9827555541,0.0,7.90763048362,0.0,4.75300130411e-10,7.56107447458e-06
alphaTub84B,13.3604023886,11.4447064205,13.3530885633,11.7038911855,1.02653075258e-09,1.6330051212e-05
eyg,7.22781903487,0.0607540541223,9.05293939665,0.0,2.82281438815e-09,4.49053312867e-05
IA-2,5.21072551648,0.036985641523,6.08200322528,0.0,3.10088641005e-09,4.9328901011e-05
Hsp23,9.1426398396,2.14649229032,9.76334407521,0.0,3.76230360479e-09,5.9850725745e-05
