symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
5-HT1A,7.16410731864,0.0591468903193,9.348810907,0.0,1.22780226845e-25,1.95318784865e-21
fd96Cb,4.83066973936,0.0,7.47132101762,0.0,4.59213160009e-20,7.30516294942e-16
Ir8a,5.36130453471,0.0200331948786,7.31185449101,0.0,3.91033728302e-17,6.22056454983e-13
fd96Ca,5.5596559872,0.0133778600079,6.77451276671,0.0,3.91033728302e-17,6.22056454983e-13
CG34354,6.81179380007,0.606616440701,7.36284674681,0.0,1.75544528893e-15,2.79256236562e-11
Nep5,9.59896015264,1.53276252351,10.5768131867,0.0,7.3147183716e-15,1.16362539855e-10
foxo,3.32045172893,0.0,0.0,0.0,7.96937728165e-15,1.26776853796e-10
alpha-Est8,3.86075622259,0.0,0.0,0.0,4.06392424803e-13,6.46489069377e-09
Fas3,7.09936694425,0.694219982774,9.76090796242,0.0,5.76738547751e-13,9.17475681763e-09
fabp,0.734938598111,9.41184588488,0.0,9.74926566074,5.49640521857e-12,8.74368142171e-08
CR46078,1.0804394061,0.0143288996072,0.0,0.0,6.31258651783e-12,1.00420626326e-07
jdp,3.01638636439,0.0569883089051,0.0,0.0,1.81425787336e-11,2.88612142494e-07
Rh50,3.38726647292,0.0,0.0,0.0,1.98995206732e-11,3.16561574869e-07
beat-Ib,2.36386009496,0.0,0.0,0.0,1.98995206732e-11,3.16561574869e-07
CG34362,9.62919538324,2.18567785476,10.4574616429,0.0,2.01668166328e-11,3.20813718995e-07
CG31814,2.93759351422,0.0794699095237,0.0,0.0,3.50579367801e-10,5.57701658298e-06
salr,2.73174875071,0.0101372669384,0.0,0.0,7.90618718162e-10,1.25771625685e-05
CG12011,2.76415926267,0.0,0.0,0.0,9.39431687877e-10,1.49444792908e-05
Or35a,2.81511591576,0.0,0.0,0.0,9.39431687877e-10,1.49444792908e-05
CG14693,2.35676806615,0.0,0.0,0.0,9.39431687877e-10,1.49444792908e-05
Dh31-R,2.21596409632,0.0,0.0,0.0,9.39431687877e-10,1.49444792908e-05
nemy,1.18141291247,9.1997269092,0.0,10.7886404363,5.6112398263e-09,8.92636031568e-05
CG43689,0.0648021712874,7.58932996451,0.0,9.62280456529,7.4121085073e-09,0.000117911822134
vir-1,2.50157987774,0.147597755247,0.0,0.0,3.72723148731e-08,0.000592927985001
beat-VI,5.91729166878,1.20570822065,7.03524871493,0.0,3.87710459216e-08,0.000616769798521
CR45041,0.713947287325,0.00842288119888,0.0,0.0,3.91406166687e-08,0.000622648929965
Ir56a,1.39548766968,0.0,0.0,0.0,4.30234692962e-08,0.000684417349565
unc-4,2.2482247546,0.0674337221977,0.0,0.0,4.69511065578e-08,0.000746898203121
Sulf1,7.59856194392,2.37209149691,9.48334386497,0.0,5.71616830964e-08,0.000909328054697
CG33177,0.0,6.63239927937,0.0,8.67318198725,8.71420249869e-08,0.00138625533349
CR44960,0.0,6.15914245542,0.0,8.09436810307,1.11986070943e-07,0.00178147441656
CG32150,7.06004788892,2.08332895881,9.19586298046,0.0,1.32175591405e-07,0.00210264930808
bi,8.9801782614,5.00448587479,9.13574527883,5.84188716969,1.37086051955e-07,0.0021807649145
CG43737,1.07753989993,7.42679729871,0.0,9.07111844481,1.4154481789e-07,0.00225169496299
betaTub56D,11.3242769863,13.7625563663,12.0703356333,13.895609859,1.43986203617e-07,0.00229053252714
CR44978,2.99644837437,0.266267525292,0.0,0.0,1.6213193095e-07,0.00257919475755
CG18063,2.14329569948,0.141942971881,0.0,0.0,1.69037258548e-07,0.00268904470899
tsr,2.25938976859,7.33427723806,0.0,8.4152510298,1.7004002458e-07,0.00270499671102
CG33178,0.0,3.74486677301,0.0,4.71646132097,1.83379299881e-07,0.00291719790251
Fer1,0.0,6.68334937391,0.0,9.79855392802,2.33680307488e-07,0.00371738633151
CG14082,2.16229843831,0.175235836661,0.0,0.0,2.77981174077e-07,0.00442212451721
Glut4EF,6.53742093106,1.96721786998,7.799255455,0.0,2.82390207617e-07,0.00449226342277
Tsp42Ef,6.30369320214,11.0176788962,8.48064379044,11.9941661369,3.14191336684e-07,0.00499815578397
CG42238,6.67313942041,2.16754569578,8.21655983842,0.0,3.70117808164e-07,0.00588783409227
sano,1.40987919808,7.75966076668,0.0,9.14986552326,5.96434264833e-07,0.00948807628496
CG12594,3.10846477955,0.253203108569,0.0,0.0,5.98263380265e-07,0.00951717385326
CR44272,1.79668032482,0.0860941937607,0.0,0.0,6.61311789742e-07,0.0105201479512
GstS1,2.1795972995,8.37388695967,0.0,9.73751374038,8.23979628847e-07,0.0131078679357
emc,7.69760003925,2.647154063,9.40789573126,0.0,8.56089856904e-07,0.0136186774436
LpR2,1.94986103101,0.0310293156487,0.0,0.0,1.50706370984e-06,0.0239743694961
CG1402,1.25749648158,0.0101372669384,0.0,0.0,1.50706370984e-06,0.0239743694961
cib,1.53153898501,6.80585643257,0.0,8.32322868209,1.57513870642e-06,0.0250573065418
CG14634,1.1865791939,0.0,0.0,0.0,1.93217113281e-06,0.0307369783808
GstE4,0.0956624049253,6.70822312118,0.0,9.17062960998,1.97024995864e-06,0.031342736342
CG42342,6.70889569497,2.27063648876,8.60691460262,0.0,2.01531461452e-06,0.0320596248877
CG34155,2.87994938051,0.206338140075,0.0,0.0,2.04413240354e-06,0.0325180582755
mCD8-GFP,13.3182239852,11.682304169,13.4124926342,12.0022783591,2.05648693421e-06,0.0327145941495
Sp1,0.0,4.98516448208,0.0,6.97983649268,2.81798711234e-06,0.0448285389831
RpL30,2.42961109897,5.94917190462,0.0,6.90146682534,2.89757344299e-06,0.0460945983312
CG31676,9.58617908439,12.4841941764,11.7027960088,12.5856185365,3.30289871477e-06,0.0525425127546
lbm,5.43613503277,1.32318822507,7.63883906157,0.0,3.38190018408e-06,0.0537992681284
Kif19A,2.42558757145,0.169028787158,0.0,0.0,3.45247292739e-06,0.0549219393289
Eip93F,1.34400953305,4.83874458608,0.0,5.17067365695,3.7660060574e-06,0.0599096243611
CG12643,0.707687600195,5.55883473822,0.0,7.25584178651,3.86315719574e-06,0.0614551046698
Drl-2,0.540809191517,5.90092761405,0.0,7.93563595804,4.12348072692e-06,0.0655963314039
babos,1.93638284826,0.121201090335,0.0,0.0,4.23453373399e-06,0.0673629626404
mspo,3.47107677127,8.02026768384,2.37509049246,9.29510983924,4.41777655727e-06,0.070277989473
Mp,0.519932595489,5.46501057039,0.0,7.24810432367,5.03093998282e-06,0.0800321932468
RpS8,5.46431296738,9.06367812944,8.31401870573,9.44695245364,5.11884688513e-06,0.0814306162486
alphaTub84B,10.5656087527,13.1061248459,11.6490405774,13.2668745064,6.12049565809e-06,0.0973648449289
dati,0.0,4.58081357802,0.0,4.54711163333,6.45856623651e-06,0.10274287169
CG33181,0.125004762761,4.38077804061,0.0,5.830035074,6.66522484851e-06,0.10603039689
sNPF,1.39039200702,6.59436186407,0.0,8.34774421922,9.42505455858e-06,0.149933767918
CG14837,3.24201653114,0.327348284006,0.0,0.0,9.51448337097e-06,0.151356401465
Act5C,6.69037146898,11.2034205896,9.66361160982,11.4237848798,1.02236232654e-05,0.162637398906
dpr9,8.92423041224,5.12896342698,9.83034249067,5.3978986196,1.15471690034e-05,0.183692364507
salm,1.83393792222,0.0965990925002,0.0,0.0,1.31657039434e-05,0.209440018331
CG43373,1.94248070937,0.154301687934,0.0,0.0,1.36432335944e-05,0.217036560019
mamo,9.62482236919,6.52993590647,10.2415604438,8.05038340154,1.4738622484e-05,0.234462006476
CG43729,4.6285087891,9.65816668448,1.36616804844,9.8969842077,1.52760434428e-05,0.243011299088
Arp1,0.265894072213,4.07150070907,0.0,3.16692069085,1.55906587545e-05,0.248016199467
sta,8.20246572855,11.0698348727,9.64026667757,11.2444936272,1.57029460643e-05,0.24980246599
CG14490,1.74297371078,0.0970629431866,0.0,0.0,1.63557721826e-05,0.260187623881
CG14079,1.59044007938,7.22059512033,0.0,8.61651084605,1.91751763474e-05,0.305038705334
CG4829,7.51084189466,2.63982684346,9.52893098889,0.0,1.9841396527e-05,0.315636935951
Ccn,3.43323926645,0.542502889706,0.0,0.0,2.26701561138e-05,0.360636843458
GstE3,0.486088537078,5.05081398095,0.0,7.04354113199,2.27242378207e-05,0.361497175251
Hsp70Bb,7.38818165806,6.01140016652,7.95748710275,6.36000209523,2.30503670759e-05,0.366685239444
RpL34b,1.6825512394,5.3659842566,0.0,6.33689392044,2.77507034741e-05,0.441458190866
boss,1.28855018538,5.8876002082,0.0,8.01880654048,2.81442385288e-05,0.447718546516
Eno,1.84405240559,6.80061889318,0.0,8.73285817652,2.84828811991e-05,0.453105674116
