symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
CG33178,0.0,5.03931025459,0.0,5.18914673332,2.44967957837e-11,3.89695027327e-07
CG33177,0.0,9.07988774683,0.0,9.15130291706,2.44967957837e-11,3.89695027327e-07
CR44960,0.0543667444857,8.47655896234,0.0,8.64590473465,4.08591677371e-11,6.49987640362e-07
Sp1,0.106994005001,9.68907621494,0.0,10.0488319502,6.43686044708e-11,1.02397575992e-06
slp1,0.0648759187946,8.15445357196,0.0,8.91401698825,9.78734277728e-10,1.55697048901e-05
CG8641,0.355609015791,7.30526231206,0.0,8.19199999243,2.19997843517e-09,3.49972569466e-05
Tsp42Ef,8.44815215757,12.2282677015,10.1800650666,12.2631713305,2.46704142502e-09,3.92456949893e-05
CG7786,0.0481267215068,6.6251910229,0.0,7.65342040389,4.37328638392e-09,6.95702397954e-05
Fs,0.0,7.3550337624,0.0,9.04893495964,8.09921412419e-09,0.000128842298288
Ggamma30A,11.4599392022,6.94560563863,11.9141019689,9.12594592369,1.44008529825e-08,0.000229088769246
eyg,0.127234095922,7.74093323689,0.0,9.2057776803,1.57910651469e-08,0.000251204264356
slp2,0.0,7.11109802979,0.0,9.15430366754,3.02215417286e-08,0.000480764285819
CG14274,8.16230959946,0.0,10.3423859061,0.0,1.67393815929e-07,0.00266290082379
emc,7.63866911158,0.0,9.86393993426,0.0,1.67393815929e-07,0.00266290082379
nemy,7.62232612082,12.2164642947,10.1026071536,12.613980219,2.75831419388e-07,0.00438792621963
CG30095,0.0,4.96898258345,0.0,6.7951640738,3.64012468336e-07,0.00579071034628
Tektin-C,7.61758556522,0.0,10.0112560644,0.0,4.16075741865e-07,0.00661893290158
GstS1,5.08961038029,10.9999961617,6.25506672979,11.7082343523,9.59194662165e-07,0.0152588686857
Sulf1,6.90481370898,0.425537629571,8.54803626319,0.0,2.34927544297e-06,0.0373722737468
toe,0.0802272150518,4.55557655945,0.0,4.61542225046,3.43565612218e-06,0.0546544175916
CG34347,0.508374935081,4.89580832661,0.0,6.17005680327,4.2305530408e-06,0.0672996377731
CG11768,1.90647720987,5.30946562586,0.0,5.36863245812,5.49238466929e-06,0.0873728553191
Frq1,3.41075675105,8.43207870038,0.7611344228,8.94071476564,7.98631292475e-06,0.127046266007
hth,10.7888919952,8.51846994304,11.2877153243,9.46637514329,1.05379789558e-05,0.167638169229
ninaB,0.0,4.23293071034,0.0,3.83855556856,1.09348759542e-05,0.173952006679
Fas3,5.9200173632,0.542504924936,6.64919728828,0.0,1.12078086596e-05,0.178293820158
MRE16,7.0042299705,8.99782138008,7.32606519775,9.04066071826,1.15533831044e-05,0.183791218424
CG43740,0.126240028758,4.3856811649,0.0,5.53166430181,1.26129562627e-05,0.200646908227
CG42663,0.633187847791,4.79754058453,0.0,6.16411381485,1.35815268394e-05,0.216054928961
COX4,10.1234697415,8.69678169523,10.2219040531,9.03910103846,1.38171913866e-05,0.219803880577
SP1173,7.33603377782,10.5418310169,8.58138361048,10.6807050036,1.79358275791e-05,0.285323145129
