symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
emc,7.69760003925,0.396082473814,9.40789573126,0.0,1.16800374615e-14,1.85806035938e-10
Ir8a,5.36130453471,0.0225953658587,7.31185449101,0.0,6.37404468922e-13,1.01398302916e-08
fd96Ca,5.5596559872,0.0218034770594,6.77451276671,0.0,6.37404468922e-13,1.01398302916e-08
fd96Cb,4.83066973936,0.0813763896032,7.47132101762,0.0,7.10229617834e-13,1.12983327605e-08
mamo,9.62482236919,2.2834903803,10.2415604438,0.0,9.78357163889e-12,1.55637057631e-07
Tsp42Ef,6.30369320214,12.0626482122,8.48064379044,12.2964778938,5.8899257073e-11,9.36969381517e-07
CG33178,0.0,5.57230241671,0.0,6.1224418143,1.46426694187e-10,2.32935585112e-06
CG33177,0.0,9.03732916162,0.0,9.87096697044,1.46426694187e-10,2.32935585112e-06
CR44960,0.0,8.52391977898,0.0,9.19034653312,1.46426694187e-10,2.32935585112e-06
5-HT1A,7.16410731864,1.07753213033,9.348810907,0.0,3.6501830636e-10,5.80671121758e-06
Fer1,0.0,9.19178700831,0.0,10.2420502454,3.72240231705e-10,5.92159760597e-06
Tektin-C,5.58504026508,0.446293790874,8.91872436899,0.0,6.74158051993e-10,1.07245062911e-05
nemy,1.18141291247,11.3193155304,0.0,12.8882590844,2.7890431315e-09,4.4368098136e-05
Nep5,9.59896015264,2.77483087187,10.5768131867,0.0,4.47634044596e-09,7.12096238143e-05
Sp1,0.0,7.23126472606,0.0,8.4206194568,5.16910317914e-09,8.22300933738e-05
beat-VI,5.91729166878,0.863484758889,7.03524871493,0.0,6.62921787489e-09,0.000105457597954
CG4829,7.51084189466,1.25510189918,9.52893098889,0.0,9.74732254957e-09,0.000155060407119
Ir25a,10.4780158254,3.62130155451,11.5166543953,0.0,1.69674169165e-08,0.000269917668308
eyg,0.0,6.73105354425,0.0,8.79035796616,2.60922665183e-08,0.000415075775774
betaTub56D,11.3242769863,14.0051739458,12.0703356333,14.3090214931,3.26969131858e-08,0.00052014249496
Sulf1,7.59856194392,1.74365646762,9.48334386497,0.0,3.80435233367e-08,0.000605196369241
CR44978,2.99644837437,0.0189570233763,0.0,0.0,4.17729430925e-08,0.000664523978715
CG18208,2.53922565576,0.00885179925305,0.0,0.0,4.17729430925e-08,0.000664523978715
dpr9,8.92423041224,3.03644488236,9.83034249067,0.0,4.30932824582e-08,0.000685527937344
CG18467,3.03686933845,0.101020078574,0.0,0.0,6.20467112188e-08,0.000987039082069
CG42238,6.67313942041,1.63054662504,8.21655983842,0.0,6.55696228555e-08,0.00104308156039
Fas3,7.09936694425,1.49067884564,9.76090796242,0.0,1.5349509765e-07,0.00244180001341
foxo,3.32045172893,0.202918121991,0.0,0.0,2.49664862022e-07,0.00397166862504
fabp,0.734938598111,6.75847893127,0.0,8.57057216889,2.51733797342e-07,0.00400458124812
ss,5.31769101821,0.876977641592,6.62005327407,0.0,4.01202241035e-07,0.00638232525039
CG42342,6.70889569497,1.69119402046,8.60691460262,0.0,4.14544552244e-07,0.00659457473709
dally,3.19266847217,0.401563849351,3.32595031976,0.0,5.47535320856e-07,0.00871019188417
CG31814,2.93759351422,0.125367491334,0.0,0.0,5.49947518736e-07,0.00874856512806
CG12011,2.76415926267,0.0,0.0,0.0,5.70432227085e-07,0.00907443586847
CG14693,2.35676806615,0.0,0.0,0.0,5.70432227085e-07,0.00907443586847
salr,2.73174875071,0.00917753489569,0.0,0.0,5.87319691305e-07,0.00934308164929
CG14082,2.16229843831,0.0601903945452,0.0,0.0,6.46799418592e-07,0.010289285151
toe,0.0,5.15279452802,0.0,4.64887850974,6.90286839997e-07,0.0109810830507
dpr1,2.18815143139,7.47178181478,0.0,8.52340072062,1.18902719277e-06,0.0189150445826
HnRNP-K,10.6706966842,12.1271983828,11.3236088847,12.2094815005,1.22955673863e-06,0.0195597885982
alpha-Est8,3.86075622259,0.210092964988,0.0,0.0,1.83649552021e-06,0.0292149707356
Eip93F,1.34400953305,5.71043069463,0.0,6.75764988637,2.01660677642e-06,0.0320801805993
bi,8.9801782614,4.23918279763,9.13574527883,5.34150881447,2.70200180709e-06,0.0429834447472
Fs,0.0,5.32051829108,0.0,6.45614267072,3.47881795983e-06,0.055341036105
beat-Ib,2.36386009496,0.087851496197,0.0,0.0,5.04754733549e-06,0.0802963830129
Kif19A,2.42558757145,0.128789805887,0.0,0.0,5.48427286463e-06,0.0872438127306
CG12643,0.707687600195,6.02101812552,0.0,8.16027111949,6.65839328571e-06,0.105921720389
LpR2,1.94986103101,0.0,0.0,0.0,7.49969535127e-06,0.119305153648
CG13331,2.06915806052,0.0,0.0,0.0,7.49969535127e-06,0.119305153648
CG14490,1.74297371078,0.0,0.0,0.0,7.49969535127e-06,0.119305153648
esn,0.714873052545,0.0,0.0,0.0,7.49969535127e-06,0.119305153648
wake,1.72332707002,0.166701359901,0.0,0.0,7.61949097688e-06,0.12121086246
unc-4,2.2482247546,0.0126110317999,0.0,0.0,7.83342349822e-06,0.12461410101
scyl,6.17214879324,10.360939261,8.46210325824,10.934000683,7.91788935847e-06,0.125957783915
heph,1.79285661709,6.4964119312,0.0,8.05753971438,8.16737912259e-06,0.129926667082
babos,1.93638284826,0.0857262511784,0.0,0.0,8.59671235352e-06,0.13675650012
Calx,1.71651870212,0.0533271114464,0.0,0.0,8.59671235352e-06,0.13675650012
CG42322,6.49043052248,1.9796804183,8.95158470278,0.0,1.09554587087e-05,0.174279437138
Frq1,3.29661500204,8.33937838649,0.0,9.31077439002,1.59163332687e-05,0.253197029638
CG34114,3.97790372361,0.801203755172,2.14530770568,0.0,1.61308277707e-05,0.256609208176
CG30274,4.78610213433,1.00768983658,6.87216115061,0.0,2.25346660546e-05,0.358481467596
vir-1,2.50157987774,0.415838179018,0.0,0.0,2.27828181819e-05,0.362429071638
RpS8,5.46431296738,8.65680183161,8.31401870573,9.43661128302,2.99727899386e-05,0.476807142343
CG18063,2.14329569948,0.23070768971,0.0,0.0,3.11493614967e-05,0.495524042689
Shawl,0.24775894555,4.01820376284,0.0,4.02474142844,3.34223119326e-05,0.531682138223
Lpin,8.23618412394,3.66390057376,9.67386185298,0.0,3.41099951882e-05,0.542621803454
rad,0.0543923870237,2.86679306133,0.0,1.73227506885,3.46631670901e-05,0.55142166207
CG42806,1.36508240672,5.93064500724,0.0,7.76541275785,4.10209108109e-05,0.652560649179
ATPsynC,12.93177284,12.0550773636,13.0137485851,12.311622295,4.12147024736e-05,0.655643486949
CG34347,0.953760942607,4.75129763198,0.0,5.52563746708,4.44029116683e-05,0.70636151882
CG42261,2.69099797998,0.420312548492,0.0,0.0,5.07472687815e-05,0.807287551776
Snap25,3.12761044646,0.752815620007,1.88572187926,0.0,5.38485099787e-05,0.856622096741
GstS1,2.1795972995,7.34632379983,0.0,9.64771757168,5.83945764159e-05,0.928940921625
corto,2.05812286671,6.38912778287,0.0,8.11942754751,5.99545339276e-05,0.95375672572
CG31690,3.21844728258,0.626586980513,0.0,0.0,5.9977445425e-05,0.954121201822
cv-c,1.67639442513,0.024270671757,0.0,0.0,6.00795795847e-05,0.955745952033
dati,0.0,3.8159994443,0.0,0.766589721984,6.02836280253e-05,0.958991954627
Con,0.372362745872,4.70536530297,0.0,3.7174286905,6.96919364608e-05,1.10865932522
DOR,1.91957801151,6.29884144741,0.0,8.52377542654,7.04584324255e-05,1.12085274302
CG34362,9.62919538324,6.53110819684,10.4574616429,7.68686307136,7.21484578164e-05,1.14773766694
CG15097,8.28500803864,3.87092610735,10.2732525887,0.0,7.83610119044e-05,1.24656697737
salm,1.83393792222,0.139294680262,0.0,0.0,8.06517407268e-05,1.28300789148
TpnC4,1.03294719825,0.0,0.0,0.0,9.67547087306e-05,1.53917390649
Itgbn,0.643004759448,0.0,0.0,0.0,9.67547087306e-05,1.53917390649
Dtg,1.76823848676,0.0,0.0,0.0,9.67547087306e-05,1.53917390649
CG10738,0.690796122905,0.0,0.0,0.0,9.67547087306e-05,1.53917390649
Dysb,0.879405573159,0.0,0.0,0.0,9.67547087306e-05,1.53917390649
dpr13,3.56214562904,0.6074210347,0.0,0.0,9.85479827296e-05,1.56770130926
rib,1.51186050578,0.0108146209605,0.0,0.0,9.87851000392e-05,1.57147337142
Chd64,2.05483072825,0.220369653529,0.0,0.0,0.000102867710612,1.63641954041
Cadps,7.22872062069,3.59900431508,8.22074366356,2.42274546774,0.000112315249335,1.78671098642
Rab5,2.02598589823,6.20540496713,0.0,8.23848164722,0.000117289128833,1.86583546147
Ir56a,1.39548766968,0.073312295227,0.0,0.0,0.000117876989163,1.8751871436
Sema-2b,6.79890666791,2.79441013478,8.54167483829,0.0,0.000121897504532,1.93914550209
CG6329,7.5604357994,4.32373983186,9.10776314268,5.31265427143,0.000123883594216,1.97074021679
slp2,0.0,4.33871474926,0.0,0.0,0.00012972026146,2.06358991931
hth,0.0,4.00471574119,0.0,0.0,0.00012972026146,2.06358991931
Rap1,1.6228145369,5.6848849612,0.0,7.19783587702,0.000132450200719,2.10701779304
noe,12.0381132763,13.1038329386,12.0902377009,13.3900844144,0.000140365795681,2.2329390777
GstE4,0.0956624049253,4.46312847785,0.0,1.2175979373,0.000154801572869,2.4625834212
slp1,0.241415811073,4.38908533238,0.0,0.963739666825,0.000166089544602,2.64215247553
cpx,8.88168293077,6.05512516638,9.41118065372,7.52460956256,0.000169660674305,2.69896200684
kermit,1.67238593503,0.275773617163,0.0,0.0,0.000170850310967,2.71788674687
jigr1,1.32943891494,5.26521061944,0.0,7.1248588068,0.000185078696554,2.94423190477
CG11768,2.33407583959,5.06957131097,0.0,5.36863245812,0.000192226478582,3.05793882128
Jupiter,12.1578393341,11.2226915852,12.2135200856,11.5732834496,0.00019254845471,3.06306081753
CG33181,0.125004762761,3.71653036892,0.0,0.0,0.000195814960297,3.11502438841
CG31997,0.174336699841,3.60779414298,0.0,0.814308313979,0.00019776875933,3.14610542342
CG32392,5.37870597722,1.38477612055,3.92606069915,0.0,0.000198796217216,3.16245022347
CG43737,1.07753989993,5.21031977853,0.0,5.89475572844,0.000202321303178,3.21852729096
Hydr2,2.7722576328,7.33424395028,0.0,9.41338530805,0.000215458397628,3.42751218947
Drl-2,0.540809191517,4.18676857962,0.0,2.79171257267,0.000233651489724,3.71692789853
