symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
bi,8.3958279022,0.184523266511,8.43693276689,0.0,9.92033089428e-13,1.57812623866e-08
dati,5.35031933357,0.0699771045394,5.71557948376,0.0,7.26980474527e-10,1.15648053888e-05
Sp1,7.57132936819,0.723767866191,8.17703994629,0.0,9.93888254591e-10,1.5810774354e-05
Rbp6,11.8231438426,6.3459324881,11.7596595918,7.63597847105,1.45963590349e-09,2.32198879526e-05
CG10126,0.386642656769,9.318159442,0.0,10.147611787,2.54091934992e-09,4.04209450185e-05
Fs,5.13320178687,0.0,6.45614267072,0.0,4.31949129618e-09,6.87144675397e-05
slp1,0.0616722139652,8.72791317588,0.0,10.0258889619,4.87589431873e-09,7.75657268224e-05
sta,11.8533664519,9.78285128168,11.8878076226,10.5049595109,6.02269135126e-09,9.58089740158e-05
bru-3,8.09849672222,1.55627974771,8.3527239315,0.0,7.54210195942e-09,0.00011997975797
Nep1,3.33818814558,10.2438186845,1.54824020745,10.9029850585,8.51544867159e-09,0.000135463757468
CR41535,7.83794127852,6.06897967315,7.95933942047,6.30767168553,1.56815393331e-08,0.000249461927711
slp2,0.0,7.97314159133,0.0,9.74111846609,1.86563095e-08,0.000296784571525
CR40668,6.11584561093,4.65958809018,6.27069775601,4.71033118192,2.28239521681e-08,0.000363083431091
nrv3,12.9322003238,11.8094541317,12.8100799062,11.8718300912,3.01598764262e-08,0.000479783314189
Tsp39D,7.14630694581,10.5474485738,7.99597168157,11.0101216539,5.72549501024e-08,0.000910811746229
28SrRNA-Psi:CR40596,7.87737508198,6.58733257349,7.98863043635,6.51745597726,7.50567780863e-08,0.0011940032258
28SrRNA-Psi:CR45859,7.76571349837,6.13030702771,7.90356671795,6.19807171882,8.97838237152e-08,0.00142828106766
Snmp1,2.55591340695,9.73165307367,0.0,10.6186806624,9.07443835377e-08,0.00144356165332
Hsp60,7.69087746041,1.27647114502,9.19022472502,0.0,1.29586772259e-07,0.00206146637309
ATPsynC,11.9981538663,10.2704497264,12.5013983659,10.9176387611,1.33779179989e-07,0.00212815919527
caps,3.72077570292,0.18399070694,3.56979559407,0.0,1.48386786992e-07,0.00236053700747
trn,6.5605707434,0.624544250153,8.64949685618,0.0,1.57302581494e-07,0.0025023694664
fred,3.32490332591,0.0542775560962,3.74505388466,0.0,1.85389937815e-07,0.00294918313077
CR40766,2.198468753,0.89373617868,2.38847712379,1.08972894181,2.99429757889e-07,0.00476332858849
CG12605,5.8458363491,1.33073744634,5.97686630489,0.0,3.03946939172e-07,0.00483518790834
GstS1,7.77742720077,1.24777389538,9.42350761194,0.0,4.13374184603e-07,0.00657595652866
SKIP,0.0,6.19715185271,0.0,8.21802529157,4.30956096178e-07,0.00685564957799
CG7920,7.83422735729,1.63346670127,9.67104941285,0.0,4.72540586034e-07,0.00751717564263
CG2269,4.27055172329,9.38777853196,4.51156427406,10.5178244224,5.81000813756e-07,0.00924256094523
ATPsynG,8.95571238763,5.8152200285,9.2699183237,6.9680444986,6.38691931049e-07,0.0101603112391
dac,4.77433370567,0.245628281251,6.39888413928,0.0,7.68539328859e-07,0.0122259236435
COX8,9.09657218802,6.22110939451,9.65600509331,7.70261769645,8.19210813139e-07,0.0130320056154
CG31676,11.0139408845,3.79084030919,11.5351016246,0.0,1.04937337383e-06,0.0166934316308
His4r,12.335343564,10.9503713557,12.4990150252,11.318153001,1.36631733034e-06,0.021735376091
levy,8.7513813686,4.21332262524,8.63068239333,5.59808433605,1.53319491989e-06,0.0243900647856
chrb,11.5034330583,7.73986474044,11.4683873606,9.72670740536,1.58478775703e-06,0.0252108036388
Mip,5.17035187728,0.257686227832,6.86543278756,0.0,1.58481912284e-06,0.0252113026062
Mp,1.96168362754,7.47081047683,0.0,8.78037068747,1.86932839228e-06,0.0297372760644
pdm3,4.21891244854,0.497458458571,4.31772734764,0.0,1.8811425161e-06,0.0299252151462
CG31689,6.55136200945,1.38900247031,8.07155607966,0.0,2.15591278431e-06,0.0342962605728
dysc,9.67371980862,4.06233987691,10.4023405698,0.449740198108,2.17791203178e-06,0.0346462246016
RpS14a,9.5391728613,7.04096874451,9.51267168075,7.95403751509,2.38228013423e-06,0.0378973123753
