symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
eyg,0.221002543835,6.73105354425,0.0,8.79035796616,4.23715831489e-29,6.74047144732e-25
CG43689,7.58932996451,0.242770722917,9.62280456529,0.0,3.54773882622e-26,5.64374292475e-22
Fs,0.022516416309,5.32051829108,0.0,6.45614267072,2.71978040819e-24,4.32662667335e-20
chrb,7.01678991874,10.7639839104,8.6234224239,11.2714778875,5.37049426758e-24,8.54338228086e-20
toe,0.286035736624,5.15279452802,0.0,4.64887850974,2.95541374091e-23,4.70147217904e-19
Ir25a,9.794332416,3.62130155451,10.780759095,0.0,5.9013107326e-19,9.38780511342e-15
sNPF,6.59436186407,1.06949848373,8.34774421922,0.0,1.90123999165e-18,3.02449257871e-14
scyl,7.26969866162,10.360939261,8.895339515,10.934000683,2.54366177026e-18,4.04645714412e-14
slp1,0.0781081066791,4.38908533238,0.0,0.963739666825,3.03724115676e-18,4.83164323218e-14
nemy,9.1997269092,11.3193155304,10.7886404363,12.8882590844,9.25872562302e-18,1.47287807211e-13
ATPsynC,12.9765456024,12.0550773636,13.0179484502,12.311622295,1.35335545712e-16,2.15291786119e-12
slp2,0.119088113,4.33871474926,0.0,0.0,1.72121000952e-16,2.73810088314e-12
CG31676,12.4841941764,10.6785881194,12.5856185365,11.4871271923,2.90559171501e-16,4.62221530024e-12
CG34362,2.18567785476,6.53110819684,0.0,7.68686307136,2.1714390889e-15,3.45432530263e-11
mamo,6.52993590647,2.2834903803,8.05038340154,0.0,4.65248074543e-15,7.40116636983e-11
heph,2.0786521735,6.4964119312,0.0,8.05753971438,5.52670434617e-15,8.79188127389e-11
klg,4.44625375065,9.04699914953,2.77460041645,9.72435602726,2.85645377005e-14,4.5440466574e-10
hth,0.330849131498,4.00471574119,0.0,0.0,5.08451705042e-13,8.0884497238e-09
sesB,10.1357882324,8.05093728806,10.6165222336,9.27034520091,6.7450832751e-13,1.0730078474e-08
CG13578,11.1490689962,12.6034168822,11.9495131251,12.8268196903,1.05312038082e-12,1.6753039018e-08
CG11267,6.64687133644,2.99321782735,7.72674783032,0.0,3.73260638666e-12,5.93783023989e-08
Mp,5.46501057039,1.20032542992,7.24810432367,0.0,5.22042462449e-12,8.30465149263e-08
kek1,0.853312052686,4.34789595011,0.0,5.35166304802,8.23806436007e-12,1.3105112784e-07
blw,12.112602868,10.8274938569,12.5025453609,11.6437900305,2.16518493524e-11,3.44437619498e-07
CG43729,9.65816668448,6.04261231265,9.8969842077,8.56855867881,3.58334734395e-11,5.70038895475e-07
CG34354,0.606616440701,3.28829563079,0.0,0.0,5.46797676564e-11,8.69845743878e-07
unpg,3.85641748884,0.0178846735032,0.0,0.0,8.13939662584e-11,1.29481521524e-06
olf413,4.88682564043,1.26946646824,7.20324477602,0.0,8.71138852949e-11,1.38580768727e-06
