symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
hth,0.209521228292,10.5966813468,0.0,10.3993079754,5.41014850053e-13,8.60646423464e-09
fru,0.198804557465,8.26352858122,0.0,9.27355283364,1.7844351615e-11,2.83867945492e-07
Fer1,0.208239742874,9.82058402555,0.0,10.7572607109,1.51149527132e-10,2.40448667761e-06
klg,2.57621239629,11.7271753922,0.0,11.8230211618,5.81805856849e-10,9.25536757076e-06
Dll,0.983463066242,9.28504623716,0.0,10.6197690243,1.78333334643e-09,2.8369266875e-05
CG13578,8.79352160298,12.8853366673,9.86691032928,12.8691727596,3.26995469868e-09,5.20184393465e-05
CG34362,1.67874142198,9.4348327828,0.0,10.080751375,3.45623477964e-09,5.49817828745e-05
Sp1,7.8857366603,0.0,8.8050200209,0.0,3.95246603708e-09,6.28758297178e-05
cib,7.99669787529,0.296015897513,9.20269844138,0.0,1.35634495739e-08,0.000215767355821
CG32052,0.104668766358,6.10185977054,0.0,7.3070512905,1.44347937125e-08,0.000229628698379
CG10126,0.0,5.14215773654,0.0,6.42008010074,1.53704327311e-08,0.000244512843887
shakB,9.67179241766,1.53031892786,9.81932595136,0.0,1.70580169338e-08,0.000271358933383
CG43689,8.68388050782,0.0,9.79657726249,0.0,1.72585782246e-08,0.000274549462398
cpo,11.5980371602,13.3929602481,11.8475331378,13.5036671366,2.99272000223e-08,0.000476081897955
nemy,5.31944138582,12.1237256903,7.0841879967,12.1542141569,3.38169888087e-08,0.000537960657969
fabp,8.40674314808,0.0,9.26978619222,0.0,3.49365088303e-08,0.000555769982472
mamo,7.77704510397,0.8210352503,8.32698150614,0.0,4.10719848421e-08,0.000653373134868
Sulf1,1.59065476231,8.64678862505,0.0,9.69075233094,6.19006608689e-08,0.000984715713103
Wnt4,0.23368862005,4.31562034496,0.0,3.5975571976,9.62140966207e-08,0.00153057384904
Frq1,2.18901271646,9.17900026898,0.0,10.1223973692,1.00762138249e-07,0.00160292409527
CG30095,7.85713542461,0.298146695813,9.24921728331,0.0,1.06735929529e-07,0.00169795516694
Gr21a,9.8092592292,0.0,11.4383344129,0.0,1.34637121509e-07,0.00214180732897
CG34354,0.238009447466,4.09661687915,0.0,3.17995085745,2.90667161233e-07,0.0046239332009
mAChR-A,1.02632177514,3.52914951575,0.34022690474,3.43530678101,3.45043506713e-07,0.00548895210479
sNPF,7.48757099676,0.0,9.12571502569,0.0,4.79531076431e-07,0.00762838036387
Nep5,0.428326967958,5.30720275491,0.0,6.46679946815,6.87126327846e-07,0.0109308056234
CG31676,12.3934787313,10.7700715488,12.5498375462,10.9594488544,9.7691982451e-07,0.0155408405683
DIP-epsilon,7.04849098361,0.0,9.02657233536,0.0,1.58448501199e-06,0.0252059875708
Eaat2,5.77583586547,11.1333344036,8.35077785825,11.626021272,1.79238107033e-06,0.0285131980667
Ggamma30A,11.6243633413,9.32748762092,11.8022092189,9.50120509509,1.92831081845e-06,0.0306755684999
Glut4EF,2.28579589426,7.76704360574,0.0,9.05772903166,1.97440746397e-06,0.0314088739368
glob1,8.393294512,0.994768432337,10.6198872127,0.0,2.6286686966e-06,0.0418168616255
CG14079,6.49641303274,0.0,8.29771739932,0.0,2.80373766535e-06,0.0446018587804
CG14715,0.0,3.50419180878,0.0,0.0,3.33162099685e-06,0.0529994268179
Rbp6,11.3472801382,12.2877298887,11.4039039959,12.3087938463,3.73590542501e-06,0.0594307835011
Vha100-2,0.43193237861,4.37247764798,0.0,2.142137447,3.95091619355e-06,0.062851174807
CG43759,0.12191723773,3.63103643891,0.0,2.25892345003,4.12295914753e-06,0.0655880341189
Fas3,0.577865282854,5.61182949721,0.0,7.85360964955,4.53726290517e-06,0.0721787782954
CG34353,5.8923023486,0.0,7.85029674036,0.0,4.87621566796e-06,0.0775708388458
CG42339,7.14275099131,1.09258721508,8.59353629605,0.0,6.04597933615e-06,0.0961794392795
CG33288,7.18335160838,0.666320432569,9.47746028011,0.0,7.77687190737e-06,0.123714478302
CG40486,7.56766188823,0.0755926329781,9.1615071063,0.0,9.18526680551e-06,0.146119224342
trn,0.927710352597,5.99548246281,0.0,6.43997464061,9.51853945963e-06,0.151420925724
His4r,10.5598663237,11.7000249754,10.6990032873,12.0453826187,1.22788268269e-05,0.195331577162
fkh,5.12557423667,0.0,6.32193591446,0.0,1.40323241587e-05,0.223226212717
beat-IIa,5.85759471114,0.0,7.748202112,0.0,1.40323241587e-05,0.223226212717
CG30158,0.0,1.66825932162,0.0,0.0,1.80925943598e-05,0.287816991075
CG6435,0.0,2.07971526233,0.0,0.0,1.80925943598e-05,0.287816991075
CG14431,0.0,2.42326566071,0.0,0.0,1.80925943598e-05,0.287816991075
esn,5.20199535126,0.0,7.33740523133,0.0,2.32415103379e-05,0.369725946455
rdo,0.185828665146,3.54903055604,0.0,0.0,2.42548646747e-05,0.385846387245
Lmpt,1.03610729003,5.87616357257,0.0,9.29530715534,2.74180862923e-05,0.436166916737
unpg,6.28805264041,0.0661678000631,9.0788257757,0.0,2.83306359591e-05,0.450683756838
beat-IIIc,6.68773254375,1.09519569567,8.70409244201,0.0,3.20321033577e-05,0.509566700215
nolo,0.316153210228,3.32649595124,0.0,0.604741063825,3.47820481761e-05,0.553312822385
CG15130,2.42897313152,6.62470623615,0.0,8.1871319531,3.54708214064e-05,0.564269826934
CG17778,9.70530824074,11.9107653438,10.7537877807,12.2073591325,4.36693065681e-05,0.694691328885
ATPsynC,13.0538639511,12.3699735357,13.1397334091,12.3755754634,4.69809726602e-05,0.747373313078
Socs36E,2.00118663938,6.17224978696,0.0,7.61650279333,4.75914947519e-05,0.757085498513
Pde6,4.31733893741,8.10017247023,4.88312482462,8.13250302637,5.20698426079e-05,0.828327056206
CG5953,6.00909486071,0.875242248769,7.38812763025,0.0,5.38873916425e-05,0.857240626248
Act5C,10.6450830734,6.20238385226,11.152670779,9.38398884441,5.79426224255e-05,0.921751237544
Hsp83,12.3449868197,10.31506292,12.286646226,11.1117586334,6.25047858189e-05,0.994326132807
CG3625,8.68400456344,3.79027318183,9.66565021965,0.604741063825,6.26290301983e-05,0.996302612394
dpr20,0.669000659667,6.17124556951,0.0,9.11039623723,6.39696663344e-05,1.01762945205
CG44422,1.49528497484,4.79513013763,0.0,4.87527753487,6.48678607921e-05,1.03191792948
Syx1A,7.84596302632,10.2706586254,8.96510322864,10.8411888062,7.71238257238e-05,1.22688581961
CG43729,10.5169681189,7.79286796827,11.0805323701,9.03192027903,7.71238257238e-05,1.22688581961
mspo,9.94679164247,7.14113912803,10.517720843,8.93763861804,7.71238257238e-05,1.22688581961
CG8910,1.7441297113,5.55175411278,0.0,5.95163183041,9.22613958749e-05,1.46769428558
chrb,6.8589146445,9.80096895315,8.48241835532,11.0195325603,9.38862998419e-05,1.49354325788
CG31345,0.0,2.22299238431,0.0,0.0,9.41108048599e-05,1.49711468371
CG34347,0.919925718066,4.71919723124,0.0,5.89094041011,9.52425353441e-05,1.51511825225
beat-IIb,5.88691976745,0.611494397684,8.22030874156,0.0,9.56949093012e-05,1.52231461716
CG42784,4.55634392129,0.0,5.42661036278,0.0,9.6539302253e-05,1.53574722024
dati,4.35943534569,0.0,3.50726713692,0.0,9.6539302253e-05,1.53574722024
ND-B15,4.97482062966,0.917889265155,6.26517428463,0.0,9.65655270102e-05,1.53616440368
kek1,0.0433341498133,2.35255426066,0.0,0.0,0.000105780359289,1.68275395557
CG11267,6.32061650621,1.55436570446,7.9279614676,0.0,0.000109944913563,1.74900368496
COX4,9.75662675697,7.46588362465,10.1082511839,8.88462458163,0.000120622551975,1.91886355683
CG13928,9.66733575544,11.4990978736,10.5789954612,11.8882142737,0.000124960346529,1.98786919258
SmB,4.6392621307,0.433256613694,6.5060539979,0.0,0.000127655573812,2.0307448682
sesB,10.3634628522,8.05595557499,10.9207188013,9.45255385581,0.000133725593189,2.12730673646
CG30089,3.74111132761,0.0811883019369,4.19410728858,0.0,0.000134966835956,2.14705242639
Drat,5.14552286406,8.80119138617,7.81612375815,10.1484890375,0.000146278736363,2.32700213806
CG13502,4.67460021792,0.0,7.25203759045,0.0,0.00015086091413,2.39989542197
CG42322,4.36540533038,0.0,4.53823322135,0.0,0.00015086091413,2.39989542197
CG42663,3.24114134195,0.0,1.62252059247,0.0,0.00015086091413,2.39989542197
pdm3,4.00907722587,0.0,2.40990656797,0.0,0.00015086091413,2.39989542197
wun,4.8981725921,0.349531666411,6.43480521047,0.0,0.000168311297689,2.67749612364
CG30271,7.74504174327,3.25414620121,9.50802570378,1.09553557707,0.000169904142833,2.70283510419
tsu,4.12621622968,0.426020331715,5.85169057638,0.0,0.00017095855168,2.71960864013
PHGPx,5.27003320211,8.60984651134,7.41289174968,9.7956466862,0.00018166890063,2.88998887123
