symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Tsp42Ef,12.0626482122,7.17961532652,12.2964778938,9.50577590068,1.12388336565e-24,1.78787365807e-20
CG33177,9.03732916162,0.785344637061,9.87096697044,0.0,1.25561523231e-24,1.99743271156e-20
CR44960,8.52391977898,0.692263712579,9.19034653312,0.0,1.65482580499e-24,2.63249689057e-20
CG33178,5.57230241671,0.37281970563,6.1224418143,0.0,3.14883934675e-24,5.00917363281e-20
emc,0.396082473814,8.64014327696,0.0,10.1344226555,6.85724758777e-24,1.09085094626e-19
Sp1,7.23126472606,0.0743609633376,8.4206194568,0.0,1.96718348661e-22,3.12939549049e-18
eyg,6.73105354425,0.0727726528308,8.79035796616,0.0,1.99260697813e-20,3.16983918081e-16
Sulf1,1.74365646762,8.46055892139,0.0,9.8676863487,4.02944151867e-18,6.41003556791e-14
Eaat2,4.16519152627,10.4388899988,0.0,11.4632715749,7.21880603056e-18,1.14836766334e-13
toe,5.15279452802,0.0613128079616,4.64887850974,0.0,6.16474384217e-17,9.80687450413e-13
Fs,5.32051829108,0.0,6.45614267072,0.0,3.77867997604e-16,6.01112410588e-12
Fas3,1.49067884564,7.65083092474,0.0,9.8033513805,1.39834225336e-15,2.22448285664e-11
betaTub56D,14.0051739458,12.2484010559,14.3090214931,12.7513626395,2.33382830182e-15,3.71265406254e-11
Ir25a,3.62130155451,9.79231894447,0.0,11.1965583434,4.65388800142e-15,7.40340503265e-11
nemy,11.3193155304,7.72714904412,12.8882590844,10.1951396338,2.23738718694e-13,3.55923553699e-09
dpr1,7.47178181478,2.70930844094,8.52340072062,0.0,2.46317367291e-11,3.91841667886e-07
dati,3.8159994443,0.174866442897,0.766589721984,0.0,5.93903276781e-11,9.44781332704e-07
slp2,4.33871474926,0.0362557255259,0.0,0.0,7.477860633e-11,1.1895780695e-06
Ir75d,0.0,3.52833399803,0.0,0.0,8.61904612587e-11,1.3711178577e-06
CG43658,4.86944584249,0.84004266268,5.984197824,0.0,1.30153361592e-10,2.07047967621e-06
GstE4,4.46312847785,0.0995901652277,1.2175979373,0.0,1.43800626244e-10,2.28758036228e-06
heph,6.4964119312,1.95860556867,8.05753971438,0.0,1.58214738668e-10,2.51688006273e-06
GstE3,3.48655526922,0.0,0.0,0.0,2.96757391663e-10,4.72081658658e-06
olf413,1.26946646824,5.53923857247,0.0,7.88834719144,3.10641462723e-10,4.94168438899e-06
MRE16,9.49289590402,7.81312654132,9.82821086681,8.20024590737,3.71828007458e-10,5.91503994264e-06
slp1,4.38908533238,0.248478845075,0.963739666825,0.0,3.74463628895e-10,5.95696740846e-06
mid,0.109916743481,3.47433230376,0.0,0.0,1.34549800524e-09,2.14041822673e-05
Wnt4,1.08428659026,5.23416280288,0.0,4.58457436563,1.4673347486e-09,2.33423611808e-05
fabp,6.75847893127,2.47238836651,8.57057216889,0.0,1.49905355395e-09,2.38469439363e-05
CG30095,3.07953424563,0.0644641504459,0.0,0.0,2.04440548345e-09,3.25224024308e-05
CR40469,8.24728413716,6.76525261377,8.46581262508,6.99751981615,2.75685456133e-09,4.38560423616e-05
GstD11,6.31389704907,2.60138161968,7.83063010177,0.0,3.9357080817e-09,6.26092441637e-05
Atpalpha,13.4652033375,14.1224682607,13.5515217673,14.0797364643,4.80161730537e-09,7.63841280939e-05
CG14077,0.0,1.82244204177,0.0,0.0,5.55091983266e-09,8.83040326979e-05
CG6329,4.32373983186,7.66845525894,5.31265427143,8.99875558457,6.17200630217e-09,9.8184276255e-05
HnRNP-K,12.1271983828,10.9252970335,12.2094815005,11.2612689733,7.15024693468e-09,0.000113746128237
kirre,4.95769604062,2.13804890982,5.60497828645,0.0,1.09108700868e-08,0.000173570121341
CG31689,3.22953051972,0.183208646182,0.0,0.0,1.98248369889e-08,0.000315373506819
Orct2,3.90152473228,0.460152894476,0.0,0.0,2.24433809473e-08,0.00035702930411
Fer1,9.19178700831,3.92586774922,10.2420502454,0.0,3.19560453255e-08,0.000508356769038
Ggamma30A,5.98214512549,9.68432490724,8.20113125526,10.4912255682,4.08630130619e-08,0.000650048811788
CG11768,5.06957131097,2.68376867077,5.36863245812,2.97657197308,4.11559261418e-08,0.000654708473064
CG13972,2.63224691209,0.126156171766,0.0,0.0,4.59353264803e-08,0.000730739173649
noe,13.1038329386,12.1970651854,13.3900844144,12.3774128323,5.47531491816e-08,0.000871013097181
Hydr2,7.33424395028,3.1611672561,9.41338530805,0.0,5.86102849814e-08,0.000932372413484
CG14274,0.105177128932,3.25161737015,0.0,0.0,7.62594248251e-08,0.00121313493012
CG42806,5.93064500724,2.61006056871,7.76541275785,0.0,8.38502906569e-08,0.00133389042377
shep,7.03840265316,9.44957045314,8.74042476848,10.2296179875,9.26377643293e-08,0.00147368155495
CG7786,2.51467325093,0.0182101108404,0.0,0.0,9.631206909e-08,0.00153213239508
CG45263,1.0521520534,4.18773821143,0.0,0.878005512415,1.4419512525e-07,0.00229385605248
CG43729,6.04261231265,9.05140817753,8.56855867881,10.2523532316,2.26703587117e-07,0.00360640066385
unc-4,0.0126110317999,2.59553140443,0.0,0.0,2.37217881909e-07,0.00377366206541
Nep1,6.94803387229,2.5382851153,8.98646076061,0.0,2.47871818585e-07,0.00394314489005
CanB,8.18800088872,4.94102414243,9.54003597217,6.93550172488,2.73871718795e-07,0.00435675130259
GstS1,7.34632379983,3.75531048422,9.64771757168,0.0,3.96903093802e-07,0.00631393441621
bru-3,8.12682971733,4.16558408475,8.81513160246,1.40237384054,4.74673200064e-07,0.00755110126661
ADPS,6.24349312895,2.45505861142,8.959389283,0.0,5.81828023503e-07,0.00925572019789
Act42A,10.1686406169,7.33393063117,10.9007910448,9.89486786198,5.88854127364e-07,0.0093674914581
Adk1,3.43558412026,0.713612992251,0.0,0.0,9.29284377977e-07,0.0147830558849
CG34309,6.90823879119,4.24627626531,7.44494046485,5.41133229759,1.21349347889e-06,0.0193042542622
CG14431,0.53053175534,2.92567742917,0.0,0.0,1.6711596892e-06,0.0265848083357
CG8641,3.5785696305,0.804417177931,0.0,0.0,1.67764911858e-06,0.0266880421784
Rbp6,11.3676932203,12.1109003519,11.5025931596,12.2568750236,2.09964439964e-06,0.0334011431095
Tektin-C,0.446293790874,3.11223023204,0.0,0.0,3.02684940266e-06,0.0481511202975
plum,1.97241897037,4.88365876329,0.0,5.493562687,3.17956315877e-06,0.0505804907296
dac,1.83606712167,0.0,0.0,0.0,3.38751922682e-06,0.0538886558602
CG34417,6.72360182403,3.65530265513,8.00190094377,1.55956904084,3.42779499146e-06,0.0545293627241
mt:lrRNA,3.6706069849,5.10651968924,3.28925814538,4.62949010069,3.42846053402e-06,0.0545399501752
blw,10.8274938569,11.9169615397,11.6437900305,12.1490272656,3.7467393257e-06,0.0596031291932
mt:ATPase6,8.29202039702,9.13660013296,8.45221116094,9.23421144965,3.8372368666e-06,0.0610427640739
RpL38,7.59971328451,5.5620123231,8.47771710731,7.09828151343,4.42798904307e-06,0.0704404496972
CG14762,4.42197907035,7.21021372313,3.62381559665,9.75473488419,4.80426657056e-06,0.0764262726045
CG15270,2.04838423846,4.94888715028,0.0,5.68760240337,5.67395287282e-06,0.0902612423009
Aldh-III,4.9052206955,1.63706871425,5.31156252079,0.0,6.0268363316e-06,0.095874912363
CG14372,0.24498609599,1.8085869074,0.0,0.0,6.48253132997e-06,0.103124108397
Ace,1.26793728694,4.11467908226,0.0,0.357436220076,6.85716504558e-06,0.109083781545
kug,2.96719873033,5.99317930388,0.0,7.84967209673,7.98205046145e-06,0.126978458741
CG45105,2.65903930914,5.63881131829,0.0,6.92042474844,8.19004270186e-06,0.130287199301
CR44024,1.61426801206,0.161629989425,0.0,0.0,1.0092556809e-05,0.160552393717
Dop1R1,3.54673670309,1.22667984235,0.916425211282,0.0,1.0316709804e-05,0.164118219562
CG17124,8.72225659622,6.21650554399,10.0376182767,7.93290042878,1.09992766949e-05,0.174976493663
ninaB,1.92720700818,0.0237477424658,0.0,0.0,1.20021685546e-05,0.190930497367
Calx,0.0533271114464,1.4420744861,0.0,0.0,1.22467599922e-05,0.194821457956
Kua,2.03666064352,0.23154565346,0.0,0.0,1.23750887986e-05,0.196862912608
sinu,4.45228001952,1.72800977915,2.05905853714,0.0,1.25054013412e-05,0.198935924536
mt:ND5,3.048823047,4.77327196227,2.7591396955,5.560904732,1.44460456476e-05,0.229807694162
CG10283,0.379030806209,2.59934034576,0.0,0.0,1.51738352126e-05,0.241385370562
Or85f,2.35618926402,0.194793362552,0.0,0.0,1.60953984458e-05,0.256045598477
fdl,3.13663178545,0.657257538018,0.0,0.0,1.72887448437e-05,0.275029352973
MESK2,9.72895181344,10.3669347916,10.3660216299,11.0978214413,1.7626569127e-05,0.280403461672
ATPsynC,12.0550773636,12.6945829982,12.311622295,12.8132508708,1.81557648023e-05,0.288821906474
