symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
hth,0.257786521829,10.5966813468,0.0,10.3993079754,6.52496805944e-11,1.0379919189e-06
bru-3,0.294536259835,8.74996240956,0.0,8.99847301105,1.70389135203e-10,2.7105503628e-06
CG34362,0.416051739317,9.4348327828,0.0,10.080751375,1.99752003597e-10,3.17765487323e-06
Ir25a,1.80289354737,11.8147657526,0.0,11.9700999103,1.78449109642e-09,2.83876843618e-05
CG15130,0.0,6.62470623615,0.0,8.1871319531,3.34008911205e-09,5.31341375945e-05
Sp1,8.62482317167,0.0,9.29269910654,0.0,1.5390168431e-08,0.000244826799401
Ggamma30A,12.6968798873,9.32748762092,12.7323776654,9.50120509509,3.95446458747e-08,0.000629076226574
GstS1,10.8408430416,2.53938796376,11.1107344834,0.0,4.76318787258e-08,0.000757727926771
emc,0.131458756177,8.03428554381,0.0,9.37276084065,6.05362341697e-08,0.000963010413171
disco,6.53576620337,0.0,6.99389894809,0.0,8.5996015965e-08,0.00136802462197
mspo,0.649331148786,7.14113912803,0.0,8.93763861804,1.0286060559e-07,0.00163630651373
Con,8.91972125111,0.632204134147,9.77997593019,0.0,1.10115880565e-07,0.00175172342803
Hsp23,9.1426398396,1.54225075972,9.76334407521,0.0,1.40424169538e-07,0.00223386768901
CG32052,0.288817568212,6.10185977054,0.0,7.3070512905,1.69713835368e-07,0.00269980769303
disco-r,5.45063866623,0.0,6.23052191402,0.0,1.94115102422e-07,0.00308798304933
CG13578,11.6045443958,12.8853366673,11.702683762,12.8691727596,2.90547568503e-07,0.00462203071975
Gr93a,7.46953732507,0.0,8.79734700411,0.0,4.25413508833e-07,0.00676747809851
klg,10.1581185666,11.7271753922,10.2825647776,11.8230211618,5.68897295289e-07,0.00905001817345
CG4829,7.82608019094,0.0661678000631,9.69747036719,0.0,6.61610237337e-07,0.0105248956556
shakB,8.13076048251,1.53031892786,8.11925912023,0.0,1.66055081585e-06,0.0264160423785
eyg,7.22781903487,0.0,9.05293939665,0.0,1.87696024795e-06,0.0298586836244
AstC-R2,0.129672873773,3.97957055664,0.0,5.20530566025,1.92868783209e-06,0.0306815660329
Pkc53E,1.41794867758,5.91338355027,0.0,6.26952795029,2.17583085723e-06,0.0346131172769
CG34354,0.101024445591,4.09661687915,0.0,3.17995085745,2.22453746526e-06,0.0353879419974
Sh3beta,7.05063290294,0.952533235659,8.08579298984,0.0,2.45563841056e-06,0.0390642958353
CG3961,8.00208841337,0.668184912744,9.05385610459,0.0,2.82876854452e-06,0.0450000500062
tsr,6.99211199179,0.984588520111,7.76797888695,0.0,2.87861819936e-06,0.0457930583154
cib,5.88102369808,0.296015897513,7.62882113069,0.0,4.50271908583e-06,0.0716292552173
CG40228,5.16900633878,0.921308313354,5.88398856821,0.0,5.10816512077e-06,0.0812606907413
Hsp27,7.95825638155,1.44985338682,8.59361028247,0.0,5.51565414679e-06,0.0877430261671
CG42313,5.9827555541,0.465788173851,7.90763048362,0.0,6.19031631928e-06,0.0984755520071
Gp93,8.38256853627,2.02546505118,9.36502140655,0.0,6.7570130051e-06,0.107490562885
fabp,5.07495728748,0.0,6.6099785441,0.0,7.4421107746e-06,0.118389098202
CG33288,6.80674308495,0.666320432569,8.69968755536,0.0,8.8812531906e-06,0.141282975756
Tsp42Ef,11.8349677595,8.51950751727,11.9996420966,10.3047764051,1.15610294805e-05,0.183912856976
alphaTub84B,13.3604023886,11.5664159042,13.3530885633,11.8936337611,1.15846778562e-05,0.184289055337
cpo,12.4590754169,13.3929602481,12.4807662391,13.5036671366,1.40594001128e-05,0.223656936995
SKIP,4.68771521244,0.0,5.3436268625,0.0,1.42707795604e-05,0.227019561247
