symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
5-HT1A,7.16410731864,0.637233665482,9.348810907,0.0,1.28061591639e-11,2.03720379979e-07
beat-VI,5.91729166878,0.503828750167,7.03524871493,0.0,2.83640583128e-10,4.5121543964e-06
CG42238,6.67313942041,0.910956777325,8.21655983842,0.0,3.68386735585e-10,5.86029618968e-06
mamo,9.62482236919,3.2375878735,10.2415604438,0.0,8.20009229878e-09,0.000130447068289
foxo,3.32045172893,0.121338463223,0.0,0.0,5.98694716177e-08,0.000952403554494
CG30095,3.12669287907,0.0644641504459,0.0,0.0,3.76385570581e-07,0.0059875416568
alpha-Est8,3.86075622259,0.0199629063326,0.0,0.0,3.76385570581e-07,0.0059875416568
fd96Ca,5.5596559872,0.816669142874,6.77451276671,0.0,5.57018638739e-07,0.00886105250506
CG4829,7.51084189466,1.69704063035,9.52893098889,0.0,9.79256480579e-07,0.015578012093
CG34354,6.81179380007,1.93612923229,7.36284674681,0.0,1.30779599873e-06,0.0208044187478
dpr9,8.92423041224,3.60676724181,9.83034249067,0.0,2.9620302786e-06,0.047119977672
Ir8a,5.36130453471,0.999725446126,7.31185449101,0.0,3.02537258699e-06,0.0481276271138
hth,0.0,6.47062676242,0.0,9.82550090393,4.16078134541e-06,0.0661897096427
beat-Ib,2.36386009496,0.0704553176314,0.0,0.0,4.56340033672e-06,0.0725945725565
fd96Cb,4.83066973936,0.819734309665,7.47132101762,0.0,5.52148209821e-06,0.0878357372182
ss,5.31769101821,1.12004667563,6.62005327407,0.0,5.92133091038e-06,0.0941965321223
kirre,5.79498076885,2.13804890982,6.11011013564,0.0,6.46516784836e-06,0.102847890132
Nep5,9.59896015264,4.56352861542,10.5768131867,0.59536310542,8.39382734519e-06,0.133529005407
nemy,1.18141291247,7.72714904412,0.0,10.1951396338,9.05562047001e-06,0.144056810437
Eip93F,1.34400953305,5.73504004821,0.0,7.26351734055,9.26951252131e-06,0.147459405189
salm,1.83393792222,0.143437383885,0.0,0.0,1.75447995936e-05,0.279102671934
CG34362,9.62919538324,4.60946461865,10.4574616429,3.10183531726,1.99373636996e-05,0.317163581733
Rh50,3.38726647292,0.0926678596247,0.0,0.0,2.20252934151e-05,0.350378367647
bi,8.9801782614,4.14287707806,9.13574527883,0.662533055115,3.42132880161e-05,0.54426498576
Or35a,2.81511591576,0.0224970229503,0.0,0.0,3.56738827343e-05,0.567500126538
Sytalpha,1.88969595083,0.110025270809,0.0,0.0,4.30070715975e-05,0.684156494973
babos,1.93638284826,0.12913224386,0.0,0.0,5.6724644425e-05,0.902375643513
Sema-2b,6.79890666791,2.64342440756,8.54167483829,0.0,5.80212583794e-05,0.923002178299
Wnt4,0.829589968395,5.23416280288,0.0,4.58457436563,0.000103802542931,1.65129085295
fas,0.0,3.55329021774,0.0,0.0,0.000104120434174,1.65634786684
CR46078,1.0804394061,0.184619277227,0.0,0.0,0.0001083204648,1.72316195403
CG15545,4.03390865778,0.794906188737,0.0,0.0,0.000109401858865,1.74036477083
SP2353,5.67635169305,10.441639555,4.54652413048,10.8271475627,0.000115260191447,1.83355912554
Nep1,8.05430930833,2.5382851153,10.1977252356,0.0,0.000125948622647,2.00359068906
CG42322,6.49043052248,2.42875916934,8.95158470278,0.0,0.00013614116615,2.16573367111
CG43729,4.6285087891,9.05140817753,1.36616804844,10.2523532316,0.000145196737924,2.3097897069
Cadps,7.22872062069,3.73345153378,8.22074366356,2.76669539518,0.000159744158234,2.54121006918
FucTA,2.3267995918,6.73139881539,0.0,9.6309838277,0.000174512220475,2.77614040331
CG18208,2.53922565576,0.38074040115,0.0,0.0,0.00019893524286,3.16466184342
Con,0.372362745872,4.5031257083,0.0,0.878666471235,0.000220198068013,3.50291086595
Mis12,2.0785573248,0.335593051696,0.0,0.0,0.000223474731318,3.55503602581
CG18467,3.03686933845,0.512058389822,0.0,0.0,0.000254418682781,4.04729240569
Dtg,1.76823848676,0.0,0.0,0.0,0.000290993057249,4.62911755472
TyrRII,0.400653080435,0.0,0.0,0.0,0.000290993057249,4.62911755472
CG11693,0.661783683041,0.0,0.0,0.0,0.000290993057249,4.62911755472
Dysb,0.879405573159,0.0,0.0,0.0,0.000290993057249,4.62911755472
Jupiter,12.1578393341,11.3173922207,12.2135200856,11.6683883473,0.000306754661665,4.87985315776
LpR2,1.94986103101,0.0237100907149,0.0,0.0,0.000321403363753,5.11288471058
CG11899,1.96826023296,0.0136521602251,0.0,0.0,0.000321403363753,5.11288471058
CG17124,9.50007977243,6.21650554399,10.3038675767,7.93290042878,0.000330503540326,5.25765031951
bru-3,8.59447686391,4.16558408475,8.89295711894,1.40237384054,0.000345269465562,5.49254665817
CR44317,1.42783884619,0.0480523955862,0.0,0.0,0.000351379548921,5.58974586424
CR45041,0.713947287325,0.157080797012,0.0,0.0,0.000355954674816,5.66252696697
rad,0.0543923870237,3.13928326485,0.0,0.0,0.000358501487803,5.70304166797
CG31221,2.69835421963,6.41726741339,0.0,8.73390402887,0.000373473722535,5.94121997809
CG14762,2.31470851313,7.21021372313,0.0,9.75473488419,0.00038336695245,6.09860147958
CG14490,1.74297371078,0.109618567304,0.0,0.0,0.000383936894059,6.1076681107
CG30274,4.78610213433,1.51169521488,6.87216115061,0.0,0.000392591678994,6.24534842944
Rab5,2.02598589823,5.70724165441,0.0,7.86969727326,0.000414602243199,6.59549248481
Nop56,1.51103643525,0.137307104003,0.0,0.0,0.00041927664852,6.66985292466
RhoBTB,2.50553971627,7.1075212565,0.0,9.26965218606,0.0005458204955,8.68291244241
Fer1,0.0,3.92586774922,0.0,0.0,0.000546335748424,8.69110908593
Ir75d,0.0,3.52833399803,0.0,0.0,0.000707719314066,11.2583988482
Flo2,1.90938895864,0.607082448186,0.0,0.0,0.000735055684085,11.6932658224
Lpin,8.23618412394,4.57392404484,9.67386185298,3.55479751658,0.000740168630265,11.7746025703
Ggamma30A,6.70741739188,9.68432490724,8.87531226799,10.4912255682,0.000749144767541,11.917394962
CG5890,2.07812026112,0.257807250423,0.0,0.0,0.000777368514081,12.366378322
CG32392,5.37870597722,1.87328212653,3.92606069915,0.0,0.000783104513317,12.4576265978
dally,3.19266847217,0.959264084742,3.32595031976,0.0,0.000808531763686,12.8621232967
