symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Mip,11.7430184693,0.495739664111,11.9630827054,0.0,2.52933443489e-20,4.02366521902e-16
Pde1c,7.30137050735,1.0380337774,9.06710898507,0.0,2.91931471593e-12,4.6440458501e-08
fkh,4.75057965526,0.0159062551508,5.3014367812,0.0,6.91086805504e-12,1.0993808902e-07
CG11317,7.13144099225,0.943981591354,9.40803517147,0.0,3.84173742677e-11,6.11143589851e-07
CG15545,6.25897482567,0.794906188737,9.06065124389,0.0,3.16453263747e-09,5.03413851969e-05
Gyc-89Db,3.79976529011,0.422314275852,5.36042092136,0.0,8.72102224931e-09,0.000138734021942
betaTub56D,14.0753244802,12.2484010559,14.0754320712,12.7513626395,8.98667055917e-09,0.000142959955255
GstD2,7.01880503754,1.96602822099,8.86382527051,0.0,6.54217499414e-08,0.00104072919807
hth,0.0,6.47062676242,0.0,9.82550090393,1.56718041102e-07,0.00249307059785
CG34362,9.92399851865,4.60946461865,10.5798159848,3.10183531726,1.74381638109e-07,0.00277406309903
Lmpt,8.20782055736,2.82320076283,10.1879526409,0.0,2.29846236911e-07,0.00365639393677
Sytalpha,3.16634860774,0.110025270809,0.0,0.0,5.85316556496e-07,0.00931121578074
CR46029,2.5225203241,0.458290625698,1.03864947874,0.0,8.58010467251e-07,0.013649230513
Fas2,6.55349000725,2.08216167572,7.56997371523,0.0,1.02410383088e-06,0.0162914437416
clu,0.43870072223,4.24585043219,0.0,4.68221948652,2.04223566422e-06,0.0324878849464
Ir25a,12.2952672309,9.79231894447,12.4849421199,11.1965583434,2.61902512766e-06,0.0416634517309
CG7236,11.2705849925,9.22988763817,11.6029192665,10.2698883853,3.54213540397e-06,0.0563482900063
hoe2,4.49300469281,0.846834834456,0.78947761079,0.0,5.45597448891e-06,0.0867936421696
CG10527,0.465732309178,4.42288509532,0.0,5.75292386632,5.96291094188e-06,0.0948579872635
CG34354,5.17390283806,1.93612923229,4.42804275883,0.0,7.56133991259e-06,0.120285795329
olf413,0.890082445192,5.53923857247,0.0,7.88834719144,8.30724213334e-06,0.132151607857
CG13578,13.1990525616,10.5413898565,13.1208226198,12.6351621172,9.63912374459e-06,0.153339180529
dpr11,4.08605441271,0.733491350641,0.574176078095,0.0,1.12438319994e-05,0.178866879446
Atg12,2.03391146999,0.116713248797,0.0,0.0,1.30647281856e-05,0.207833695976
beat-VI,3.54120041627,0.503828750167,0.0,0.0,1.67225044188e-05,0.266021600294
Tsp42Ef,2.23187185272,7.17961532652,0.0,9.50577590068,1.71729344139e-05,0.273187040657
Msp300,1.83077197856,6.03292797932,0.0,7.16215762202,2.12897343682e-05,0.338677094329
CR46078,1.04341583089,0.184619277227,0.0,0.0,3.79864597954e-05,0.604288602425
CG42342,0.24629449091,3.94673484304,0.0,0.0,4.34494296733e-05,0.691193527243
mamo,0.0416077719292,3.2375878735,0.0,0.0,5.22874498744e-05,0.831788752602
CG5059,5.92676645854,2.27843300094,8.23182344144,0.0,5.25968484647e-05,0.836710665377
CG8188,0.0,3.19877799769,0.0,0.0,5.67467497662e-05,0.90272729528
jeb,4.8107832226,7.84955024546,5.67690245174,8.28739122477,5.90752647555e-05,0.93976931173
CG43737,8.18756331553,3.77168972506,9.89172806958,0.0,5.96802946283e-05,0.949394126947
mmd,0.134394738249,2.79746934373,0.0,0.0,6.80530986691e-05,1.08258869363
ss,4.54081947449,1.12004667563,3.06820362243,0.0,7.55125777043e-05,1.20125408612
mt:ATPase6,8.36738177825,9.13660013296,8.34240361243,9.23421144965,7.72380921856e-05,1.22870357049
CG6424,0.20395927679,3.0009096505,0.0,0.0,8.19491763113e-05,1.30364749676
CG34309,7.31081970328,4.24627626531,7.86794245559,5.41133229759,8.28279109585e-05,1.31762640753
Sulf1,5.28309939865,8.46055892139,7.79648617924,9.8676863487,0.000100436294241,1.59774056879
CG6923,1.93867330587,0.190380288263,0.0,0.0,0.000109428477778,1.74078822449
Ir75d,0.0,3.52833399803,0.0,0.0,0.000111170024748,1.76849275368
CG32204,0.0,2.96826575743,0.0,0.0,0.000111170024748,1.76849275368
Nckx30C,0.0,2.72292982148,0.0,0.0,0.000111170024748,1.76849275368
Hsp23,0.32369926359,3.64871506163,0.0,0.0,0.000113667051158,1.80821544983
