symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Or85f,10.3801882425,0.475689288886,12.217612936,0.0,2.81062955819e-10,4.47114950117e-06
fabp,8.09252947928,0.433799639304,9.49684704947,0.0,1.66291245186e-09,2.64536112842e-05
Sp1,7.60912139757,0.723767866191,8.47838624329,0.0,2.37704741234e-09,3.78140702354e-05
Snmp1,0.0,9.73165307367,0.0,10.6186806624,2.3399063002e-08,0.000372232294236
Rbp6,11.2682892932,6.3459324881,11.4111908574,7.63597847105,7.09691516228e-08,0.00112897726402
CG10126,2.10629240271,9.318159442,0.0,10.147611787,1.93142017322e-07,0.00307250321156
Mp,0.861302795825,7.47081047683,0.0,8.78037068747,2.0281161027e-07,0.00322632709618
CG34117,7.69926293803,1.231707037,9.47192366533,0.0,2.10195833486e-07,0.00334379531909
bru-3,8.17274104878,1.55627974771,9.29842865143,0.0,4.33164179068e-07,0.00689077576061
dati,4.71151769895,0.0699771045394,4.48348246439,0.0,5.00113344461e-07,0.00795580308368
CG13578,13.3233992019,12.2990105469,13.2648272629,12.3750761066,9.59995474759e-07,0.0152716080125
dysc,9.65145344258,4.06233987691,10.8773998494,0.449740198108,2.2461630691e-06,0.0357319621032
noe,13.8386867858,12.4927163255,13.8768947701,12.6086883528,3.32213798895e-06,0.0528485711283
CG15120,6.47581890026,1.26539434434,9.00684031228,0.0,7.33175288013e-06,0.116633524817
CR40668,5.77709539292,4.65958809018,6.02994481507,4.71033118192,8.4275770974e-06,0.134065896465
CG14044,3.14229108625,0.0,0.0,0.0,1.01896525037e-05,0.162096992028
ATPsynC,11.9858608517,10.2704497264,12.028451451,10.9176387611,1.17087007408e-05,0.186262011384
mAChR-A,5.57257872397,2.85971780942,4.74304802097,2.71090150516,1.37258984978e-05,0.218351593303
SKIP,0.530791425153,6.19715185271,0.0,8.21802529157,1.67294805208e-05,0.266132576125
Nrt,5.28880051961,10.0240164604,6.35239549873,10.1158186546,1.73235764255e-05,0.275583453778
Sec61beta,7.39171733737,3.03632660392,8.78277542762,0.0,2.09122202542e-05,0.332671599803
nrv3,12.7286922837,11.8094541317,12.6260044363,11.8718300912,2.22538441951e-05,0.354014153456
Pdp1,7.71496161658,2.62318499398,8.58424922911,0.0,2.2935420995e-05,0.364856677189
CG2269,4.79683332446,9.38777853196,4.09915030503,10.5178244224,2.3634432097e-05,0.375976545798
igl,4.09794432745,9.23401945592,0.6473153685,10.1102706429,2.88343977372e-05,0.458697599203
CAP,8.12229004879,3.1698460926,9.04093595146,0.0,3.29791400771e-05,0.524632160346
Tsp39D,8.64825739926,10.5474485738,9.32284324427,11.0101216539,3.55395823005e-05,0.565363675236
Mid1,2.55615190621,0.0,0.0,0.0,3.98779733483e-05,0.634378800026
Fs,2.84791794565,0.0,0.0,0.0,3.98779733483e-05,0.634378800026
Srp68,2.99423007426,0.0,0.0,0.0,3.98779733483e-05,0.634378800026
Ggamma30A,0.473992363728,6.53642554387,0.0,8.89673565615,4.01778677463e-05,0.639149520109
kek3,4.610232585,9.37184220964,3.59955858794,10.0912729159,4.09837335176e-05,0.651969232798
CR41535,7.25746063711,6.06897967315,7.69926163808,6.30767168553,4.14348965544e-05,0.659146334388
mt:CoII,11.5444050648,10.4359850509,11.6898734582,10.5393858543,5.61052827624e-05,0.892522838185
meigo,3.40440977812,0.185736500683,0.0,0.0,6.40177860493e-05,1.01839494047
chrb,11.1801703718,7.73986474044,11.2548499379,9.72670740536,6.94715882899e-05,1.10515402652
pros,0.0,4.03372639254,0.0,1.63565825479,7.17871858544e-05,1.14199055257
Bx,2.66613264678,0.23112368888,0.0,0.0,8.04309655174e-05,1.27949579945
Manf,6.81167010028,2.07198952104,9.6588674257,0.0,8.51448821256e-05,1.35448478485
AstC-R2,4.38519719523,0.84910357682,5.5933766821,0.0,9.65585704028e-05,1.53605373797
CG34114,0.522751171315,5.07887540443,0.0,6.44659170929,9.87149737554e-05,1.5703578025
pdm3,3.31746505214,0.497458458571,0.59565128687,0.0,0.000101268708046,1.61098260759
CG11191,8.46222309994,4.3959113031,10.5287021049,3.06546457826,0.000103589931386,1.64790862849
CG31323,2.63115721022,7.10926138457,0.0,8.54675577909,0.000115835105435,1.84270485727
Ostgamma,4.91224442303,1.12643185557,5.23476258006,0.0,0.000124370415705,1.97848457304
28SrRNA-Psi:CR45859,7.32903768473,6.13030702771,7.56347413174,6.19807171882,0.000135077514022,2.14881309307
Drl-2,1.63263541871,6.89652797761,0.0,8.51636384974,0.000146270192376,2.32686622031
CG13868,2.3693281171,7.49162198924,0.0,9.38742559809,0.000159503141654,2.53737597744
disco-r,0.0817190966661,2.41011246126,0.0,1.36293171831,0.000200029451214,3.18206850991
GstE4,6.73517651398,1.68771156636,9.03651612455,0.0,0.00020221968944,3.21691081962
ergic53,3.90944596198,0.376366954957,0.0,0.0,0.000204642431369,3.25545179822
CR44525,0.0,3.55971978405,0.0,1.01637711658,0.00020596439024,3.27648151994
betaTub56D,14.6613732767,14.0438933509,14.7897182623,14.2633817042,0.000206012994879,3.27725472254
CG32276,8.11346908473,4.25663961989,9.41563125604,3.18797525524,0.000217577815066,3.46122788207
PHGPx,9.58942456351,6.16524575461,10.4449297121,8.49893214883,0.000223792933603,3.56009798776
CG4822,2.18978631338,0.0768851485453,0.0,0.0,0.00022953537494,3.65144874454
RabX4,9.02361207174,5.20647731422,10.1444947507,8.081967655,0.00023580962813,3.75125956429
RpL31,8.62639876956,6.72434773054,8.78318834561,7.45045086796,0.000236297971038,3.75902812328
dac,2.7942699527,0.245628281251,0.0,0.0,0.000286392094,4.55592543135
Dscam2,4.8535614662,1.55735594217,6.90584966663,0.0,0.000287401531146,4.57198355747
stum,2.66326296272,0.297865840164,0.0,0.0,0.000306607703336,4.87751534466
CG13300,0.0,3.88663939683,0.0,0.0,0.000340267167809,5.4129701055
NetB,0.0,3.94739263748,0.0,0.0,0.000340267167809,5.4129701055
Gr93a,0.0,4.19544066362,0.0,0.0,0.000340267167809,5.4129701055
OstDelta,5.73920296878,1.74187537105,7.04263439265,0.0,0.000344589170731,5.481724528
kek1,7.37796290822,3.7173764412,8.60480213595,3.15280388715,0.000356761604172,5.67536359917
CG13850,2.75339884929,0.273797932442,0.0,0.0,0.000396665730753,6.31015844482
r2d2,3.37094351931,0.632736018714,1.50229041951,0.0,0.000398959886557,6.34665387535
vig,3.6221126296,7.43166103198,2.65654868442,8.94013274485,0.000403443593705,6.41798068867
Hsp70Bbb,0.54322344499,2.13798552315,0.0,1.66281318922,0.000429384405928,6.8306471295
His4r,11.9028468212,10.9503713557,11.8571168053,11.318153001,0.000433582567327,6.89743148104
Wnt4,0.33121136271,4.07878473938,0.0,4.03553816562,0.000440579374316,7.00873668662
CG15270,0.99304943285,5.00647388486,0.0,4.67998388495,0.000456779768147,7.26645255169
Mnt,4.78765207513,1.32824133738,5.87817817877,0.0,0.000467789296733,7.44159213243
dlg1,8.25993193639,5.93438707077,8.66784493934,6.79838748729,0.000474718200624,7.55181713552
