symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
CG43689,0.0385451310459,10.0517682605,0.0,10.0799471932,1.14814166214e-13,1.82646375614e-09
CG7786,0.0,7.54069679471,0.0,8.46577468176,1.08268453519e-12,1.72233455858e-08
fru,8.98846424931,0.315673901594,10.2311734535,0.0,1.59599115401e-12,2.5389027278e-08
disco,6.53576620337,0.0,6.99389894809,0.0,2.91555047873e-12,4.63805770157e-08
CG31676,10.1895448596,12.7907353225,10.696065181,12.7923266531,1.25885021179e-11,2.00257891692e-07
klg,10.1581185666,1.81330638204,10.2825647776,0.0,1.26534570114e-11,2.01291194138e-07
CG4546,8.84614960197,0.277380753431,10.0604456417,0.0,1.61247273049e-11,2.56512161966e-07
disco-r,5.45063866623,0.0546379958355,6.23052191402,0.0,2.01602439553e-11,3.20709160841e-07
Ggamma30A,12.6968798873,2.56299263262,12.7323776654,0.0,4.46238284771e-11,7.09875863413e-07
Wnt4,6.38488923453,0.0,8.57029426296,0.0,1.07856272698e-10,1.71577758608e-06
CG43902,1.56818038658,8.19166563154,0.0,8.30279706123,2.92997736947e-10,4.66100799936e-06
Cbp53E,0.0,6.64905079324,0.0,8.38384680711,3.7050145197e-10,5.89393709794e-06
CG14079,1.19031750417,7.84591767429,0.0,8.68056147751,4.57317873308e-10,7.27501272858e-06
sano,2.08972711493,9.11103644259,0.0,9.4549012522,4.59778930562e-10,7.31416322738e-06
fabp,5.07495728748,9.61253813977,6.6099785441,9.7924097963,7.22281130275e-10,1.14900482204e-05
GstE4,0.852457849232,9.49524443768,0.0,11.4738456211,8.40063992353e-10,1.33637379904e-05
Adk1,6.59431077384,0.0,8.44122025583,0.0,1.01168691197e-09,1.60939153956e-05
drl,0.327211214177,7.59329176421,0.0,9.41891593559,1.09096851633e-09,1.73551271577e-05
mspo,0.649331148786,6.94982597459,0.0,8.36692891723,1.46768626863e-09,2.33479531614e-05
Toll-7,7.27145660813,0.693981798442,8.86406965913,0.0,3.19733906416e-09,5.08632698327e-05
GstE3,0.830656471389,7.17418572777,0.0,8.41164100039,4.55760573235e-09,7.25023919903e-05
Ir25a,1.80289354737,9.19669675633,0.0,10.4529658745,5.1806565547e-09,8.24138844721e-05
IA-2,5.21072551648,0.271958706505,6.08200322528,0.0,5.7909400392e-09,9.21222741436e-05
eyg,7.22781903487,0.523891151857,9.05293939665,0.0,5.89180718408e-09,9.37268686844e-05
Or47b,6.61923564122,0.0,8.63359694711,0.0,8.36880708527e-09,0.000133130983113
AnxB9,6.28881651667,0.181439631419,8.46944326653,0.0,1.00913034391e-08,0.000160532455109
