symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
CG33177,0.0,9.55589719413,0.0,9.57336364698,7.61579344015e-10,1.21152042046e-05
Sp1,0.0,8.13520575194,0.0,8.72397793828,7.61579344015e-10,1.21152042046e-05
slp1,0.0,10.3650062043,0.0,10.4465004479,7.61579344015e-10,1.21152042046e-05
slp2,0.0416077719292,9.16585522469,0.0,10.2097601935,1.6212199758e-09,2.57903673751e-05
CR44960,0.0646506165396,9.06589883169,0.0,9.00800967822,1.6212199758e-09,2.57903673751e-05
Nep1,0.345660181735,10.6803152357,0.0,10.8235166789,3.09284412811e-09,4.920096439e-05
CG33178,0.228286481448,5.87387842304,0.0,5.92608830183,3.74306603344e-09,5.954469446e-05
toe,0.0,7.67964364074,0.0,9.62860925371,4.70848308679e-09,7.49025489447e-05
Fer1,0.046701182185,9.39998771762,0.0,11.046600485,1.35500851683e-08,0.000215554754858
eyg,0.0,7.85704015455,0.0,9.32606751061,2.67848179266e-08,0.000426092883577
fabp,0.0888649524677,7.00627956303,0.0,8.08444698048,7.05080798871e-08,0.00112164253484
Mip,11.7430184693,0.0,11.9630827054,0.0,7.1975598527e-08,0.00114498782137
Tsp42Ef,2.23187185272,12.1500248782,0.0,12.317868231,1.16498441831e-07,0.00185325721266
nemy,7.65274426133,13.0221485942,10.1354571658,13.0975837413,1.71345919158e-07,0.00272577088196
H15,0.623466104409,8.6420743773,0.0,9.26847918245,2.10526199179e-07,0.00334905077654
CG10126,0.649428890724,8.20860295918,0.0,9.13853378206,3.89593971836e-07,0.00619766090396
Or43a,0.0534749624135,8.19891516513,0.0,9.9403594758,4.07253532148e-07,0.00647858918941
GstS1,0.544290929059,8.57581482433,0.0,9.884553463,7.54399448645e-07,0.012000986429
emc,9.80331091483,0.648862344202,10.4081889308,0.0,8.07592351559e-07,0.0128471791286
Adk1,0.574238551477,7.54446373059,0.0,9.09249777953,1.00279902173e-06,0.0159525268377
Wnt4,8.95650404382,1.40310474484,9.81524041602,0.0,1.29369549677e-06,0.0205801079627
jdp,0.378049201565,7.38633225356,0.0,9.0438543158,1.386093744e-06,0.0220499792796
Ir25a,12.2952672309,6.84036691576,12.4849421199,10.1394784727,1.99204238792e-06,0.0316894103071
Pde1c,7.30137050735,0.0,9.06710898507,0.0,2.49623233041e-06,0.0397100639121
Drl-2,0.071695133945,5.63223298436,0.0,8.37184998349,3.0526999754e-06,0.0485623512087
Nckx30C,0.0,4.41739469079,0.0,5.38545438708,3.12609937437e-06,0.0497299888475
CG32982,1.12651791574,6.58860294918,0.0,6.09090699056,3.35557360486e-06,0.0533804649061
Hsp23,0.32369926359,6.24749478769,0.0,8.68933503816,3.61727417244e-06,0.0575435975352
dati,0.210804898776,5.41526946338,0.0,6.11301175942,3.61727417244e-06,0.0575435975352
CG31676,8.1742267111,12.098219773,9.58931005445,12.2856433786,3.90555798165e-06,0.0621296163721
MRE16,7.60359867496,9.64777530077,7.6889309709,9.58300047628,9.87901392068e-06,0.15715535345
CG8188,0.0,4.85866383488,0.0,6.45140151511,1.33178320108e-05,0.211860071627
CG42806,0.0,3.95469767411,0.0,3.5898784614,1.33178320108e-05,0.211860071627
Ggamma30A,7.66510931562,0.625719511145,9.15792966581,0.0,1.56625519754e-05,0.249159876825
mmd,0.134394738249,2.89702295228,0.0,2.15580285125,1.74501202321e-05,0.277596512653
CR40469,6.54704096763,8.61391464437,6.61468835565,8.63500918655,1.84702576991e-05,0.293824859477
Dh44-R1,0.951741614812,6.89691921516,0.0,8.65269015115,1.85171199445e-05,0.294570344076
Con,2.84587645683,8.84524580123,0.0,10.3978292505,1.87687408453e-05,0.298573129367
GstD2,7.01880503754,0.0771800206071,8.86382527051,0.0,2.10339035796e-05,0.334607338144
side,0.472953077936,4.48969480028,0.0,5.74660138768,2.30165900612e-05,0.366147914694
mspo,5.6971401723,0.0,6.53874475699,0.0,2.43220228379e-05,0.386914739305
