symbol,meanA,meanB,medianA,medianB,pvalue,pvalue_adj
Mip,11.7430184693,0.0,11.9630827054,0.0,1.75597117196e-12,2.79339894035e-08
Ir75d,0.0,8.70322386181,0.0,9.08020566881,2.62275921455e-11,4.17228535851e-07
klg,10.7569106688,1.38959641103,11.0076781435,0.0,1.87923516454e-10,2.98948729975e-06
betaTub56D,14.0753244802,10.8096808646,14.0754320712,11.6566588827,2.26278496388e-10,3.59963832053e-06
CG34362,9.92399851865,1.15791186067,10.5798159848,0.0,7.25298498452e-10,1.15380485134e-05
CG43737,8.18756331553,0.0965035880307,9.89172806958,0.0,9.043342888e-10,1.43861498662e-05
Pde1c,7.30137050735,0.300142437659,9.06710898507,0.0,1.98810624632e-09,3.16267941665e-05
CG11317,7.13144099225,0.0,9.40803517147,0.0,4.69343206157e-09,7.46631172355e-05
CG14077,0.0,4.49535703638,0.0,5.5365842571,6.98208375928e-09,0.000111070988443
Con,2.84587645683,9.36358685738,0.0,9.98015825567,1.58118679919e-08,0.000251535196015
bi,5.46010213837,0.112764361113,6.70482054812,0.0,2.73488484814e-08,0.000435065481642
CG43373,0.383462998063,5.61333102874,0.0,5.37191672674,3.51284562718e-08,0.000558823482371
CG34354,5.17390283806,0.341304850209,4.42804275883,0.0,5.77652452802e-08,0.000918929521917
bru-3,5.31293035447,0.139105057894,6.45964939033,0.0,5.92674023668e-08,0.000942825836852
olf413,0.890082445192,7.97447578517,0.0,9.94938914687,8.42123770413e-08,0.00133965049397
CG32204,0.0,5.53204665498,0.0,5.89679570227,1.30988207186e-07,0.00208376039991
kirre,3.98525109446,0.113036412672,4.44083195875,0.0,1.43745807977e-07,0.00228670831329
clu,0.43870072223,5.55578954587,0.0,6.80716751256,8.76555337639e-07,0.0139442423112
fkh,4.75057965526,0.0,5.3014367812,0.0,1.11465252053e-06,0.0177318922966
caps,5.06713273978,0.570299318326,6.20680879227,0.0,1.66972887921e-06,0.0265620470104
CG14372,0.0,3.85228529468,0.0,4.3448616377,1.86402144986e-06,0.0296528532244
Sulf1,5.28309939865,9.81326527769,7.79648617924,10.4058732629,2.76971351996e-06,0.0440606026755
CG34417,6.57848828121,1.39150694905,7.36119338105,0.0,3.38574098039e-06,0.0538603675161
CG42342,0.24629449091,5.35431481325,0.0,7.05573623266,5.62997123885e-06,0.0895615824676
kek1,6.07414493587,8.58776157953,6.49718149638,9.03192486404,6.941130837e-06,0.110419509355
mgl,5.72605965595,1.0730597782,6.09360357456,0.0,7.48888085057e-06,0.119133116571
CG6424,0.20395927679,3.90122154737,0.0,2.28902106255,8.03273573836e-06,0.127784760126
CG6841,0.360300982113,4.53367335768,0.0,5.87202220411,8.04261324985e-06,0.127941891579
CG7236,11.2705849925,8.91358397312,11.6029192665,10.1888833872,8.06604498113e-06,0.12831464356
CG10283,0.0,4.89962160594,0.0,7.17304630125,9.52795340063e-06,0.151570682697
CG15545,6.25897482567,0.988180348795,9.06065124389,0.0,1.01821892772e-05,0.161978267021
stai,11.3388696016,9.22677144337,11.5620192212,10.3565863126,1.08400771715e-05,0.172443947645
cpo,13.1124489184,12.3056338036,13.170240025,12.6098762939,1.25450479569e-05,0.199566622899
CG34309,7.31081970328,3.59839042816,7.86794245559,4.46304906535,1.39978477341e-05,0.222677761753
Lmpt,8.20782055736,2.7110518313,10.1879526409,0.0,1.50022024395e-05,0.238655036407
fas,1.00508064014,5.78032441618,0.0,7.5136639383,1.75667466889e-05,0.279451806328
GstD2,7.01880503754,2.30483819044,8.86382527051,0.0,1.86924252032e-05,0.297359100133
hoe2,4.49300469281,0.233682278272,0.78947761079,0.0,2.92795227538e-05,0.465778647967
ss,4.54081947449,0.261212086268,3.06820362243,0.0,3.20835163182e-05,0.51038457759
